ts_minute,program,recipe,batches_min,giveaway_pct,pieces_processed,weight_processed_g
2025-06-05T06:54:00+00:00,1,R_160_200_0_0_exact_25,2.0,4.985370245329732,70.0,11816.0
2025-06-05T06:54:00+00:00,1,R_200_250_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:55:00+00:00,1,R_10_1000_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:55:00+00:00,1,R_120_160_0_0_exact_35,2.0,16.64019062748213,62.0,9399.0
2025-06-05T06:55:00+00:00,1,R_160_200_0_0_exact_25,3.0,4.785229841748304,76.0,12805.0
2025-06-05T06:55:00+00:00,1,R_200_250_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:56:00+00:00,1,R_10_1000_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:56:00+00:00,1,R_120_160_0_0_exact_35,2.0,17.06915477497256,31.0,4651.0
2025-06-05T06:56:00+00:00,1,R_160_200_0_0_exact_25,2.0,4.904171364148816,50.0,8475.0
2025-06-05T06:56:00+00:00,1,R_200_250_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:57:00+00:00,1,R_10_1000_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:57:00+00:00,1,R_120_160_0_0_exact_35,0.0,0.0,0.0,0.0
2025-06-05T06:57:00+00:00,1,R_160_200_0_0_exact_25,4.0,5.38701762212804,85.0,14402.0
2025-06-05T06:57:00+00:00,1,R_200_250_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:58:00+00:00,1,R_10_1000_4875_9999_NA_0,1.0,0.34630270930943163,9.0,1024.0
2025-06-05T06:58:00+00:00,1,R_120_160_0_0_exact_35,4.0,14.720705585888282,86.0,11941.0
2025-06-05T06:58:00+00:00,1,R_160_200_0_0_exact_25,2.0,5.357142857142857,45.0,7618.0
2025-06-05T06:58:00+00:00,1,R_200_250_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:59:00+00:00,1,R_10_1000_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T06:59:00+00:00,1,R_120_160_0_0_exact_35,2.0,11.706783369803063,92.0,12851.0
2025-06-05T06:59:00+00:00,1,R_160_200_0_0_exact_25,1.0,5.277280858676208,29.0,4970.0
2025-06-05T06:59:00+00:00,1,R_200_250_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T07:00:00+00:00,1,R_10_1000_4875_9999_NA_0,1.0,0.5277044854881267,23.0,2646.0
2025-06-05T07:00:00+00:00,1,R_120_160_0_0_exact_35,4.0,9.916014506585226,112.0,14973.0
2025-06-05T07:00:00+00:00,1,R_160_200_0_0_exact_25,0.0,0.0,0.0,0.0
2025-06-05T07:00:00+00:00,1,R_200_250_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T07:01:00+00:00,1,R_10_1000_4875_9999_NA_0,0.0,0.0,0.0,0.0
2025-06-05T07:01:00+00:00,1,R_120_160_0_0_exact_35,2.0,10.754999065595214,114.0,15630.0
2025-06-05T07:01:00+00:00,1,R_160_200_0_0_exact_25,0.0,0.0,0.0,0.0
