ts,program,recipe,total_batches,giveaway_g_per_batch,giveaway_pct_avg
2025-06-11T09:01:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:01:00+00:00,6,R_200_260_4875_9999_NA_0,16.0,127.8125,2.491168229991473
2025-06-11T09:01:00+00:00,6,R_260_320_4855_9999_NA_0,77.0,128.83116883116884,2.5198450498507654
2025-06-11T09:02:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:02:00+00:00,6,R_200_260_4875_9999_NA_0,17.0,129.47058823529412,2.5218557008146476
2025-06-11T09:02:00+00:00,6,R_260_320_4855_9999_NA_0,80.0,127.6125,2.4971992426947933
2025-06-11T09:03:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:03:00+00:00,6,R_200_260_4875_9999_NA_0,17.0,129.47058823529412,2.5218557008146476
2025-06-11T09:03:00+00:00,6,R_260_320_4855_9999_NA_0,84.0,125.38095238095238,2.455675660551571
2025-06-11T09:04:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:04:00+00:00,6,R_200_260_4875_9999_NA_0,18.0,127.83333333333333,2.491554054054054
2025-06-11T09:04:00+00:00,6,R_260_320_4855_9999_NA_0,88.0,124.125,2.432273551168373
2025-06-11T09:05:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:05:00+00:00,6,R_200_260_4875_9999_NA_0,18.0,127.83333333333333,2.491554054054054
2025-06-11T09:05:00+00:00,6,R_260_320_4855_9999_NA_0,92.0,126.55434782608695,2.4775186936371414
2025-06-11T09:06:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:06:00+00:00,6,R_200_260_4875_9999_NA_0,19.0,123.78947368421052,2.4165459421138613
2025-06-11T09:06:00+00:00,6,R_260_320_4855_9999_NA_0,96.0,129.33333333333334,2.5291701975099405
2025-06-11T09:07:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:07:00+00:00,6,R_200_260_4875_9999_NA_0,19.0,123.78947368421052,2.4165459421138613
2025-06-11T09:07:00+00:00,6,R_260_320_4855_9999_NA_0,100.0,129.07,2.524280579057096
2025-06-11T09:08:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:08:00+00:00,6,R_200_260_4875_9999_NA_0,19.0,123.78947368421052,2.4165459421138613
2025-06-11T09:08:00+00:00,6,R_260_320_4855_9999_NA_0,104.0,127.38461538461539,2.492962199105785
2025-06-11T09:09:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:09:00+00:00,6,R_200_260_4875_9999_NA_0,20.0,121.0,2.3646667969513384
2025-06-11T09:09:00+00:00,6,R_260_320_4855_9999_NA_0,108.0,127.4074074074074,2.49338600369659
2025-06-11T09:10:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:10:00+00:00,6,R_200_260_4875_9999_NA_0,20.0,121.0,2.3646667969513384
2025-06-11T09:10:00+00:00,6,R_260_320_4855_9999_NA_0,112.0,128.0625,2.505563843576512
2025-06-11T09:11:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:11:00+00:00,6,R_200_260_4875_9999_NA_0,21.0,121.19047619047619,2.368212906527707
2025-06-11T09:11:00+00:00,6,R_260_320_4855_9999_NA_0,115.0,126.27826086956522,2.472381075610051
2025-06-11T09:12:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:12:00+00:00,6,R_200_260_4875_9999_NA_0,21.0,121.19047619047619,2.368212906527707
2025-06-11T09:12:00+00:00,6,R_260_320_4855_9999_NA_0,119.0,125.63865546218487,2.4604745847506857
2025-06-11T09:13:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:13:00+00:00,6,R_200_260_4875_9999_NA_0,22.0,121.63636363636364,2.3765119624873448
2025-06-11T09:13:00+00:00,6,R_260_320_4855_9999_NA_0,122.0,126.79508196721312,2.4819975354914896
2025-06-11T09:14:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:14:00+00:00,6,R_200_260_4875_9999_NA_0,23.0,116.78260869565217,2.2860158131696977
2025-06-11T09:14:00+00:00,6,R_260_320_4855_9999_NA_0,126.0,127.15873015873017,2.4887615840341484
2025-06-11T09:15:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:15:00+00:00,6,R_200_260_4875_9999_NA_0,23.0,116.78260869565217,2.2860158131696977
2025-06-11T09:15:00+00:00,6,R_260_320_4855_9999_NA_0,129.0,126.89147286821705,2.483790644778031
2025-06-11T09:16:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:16:00+00:00,6,R_200_260_4875_9999_NA_0,23.0,116.78260869565217,2.2860158131696977
2025-06-11T09:16:00+00:00,6,R_260_320_4855_9999_NA_0,133.0,127.44360902255639,2.4940591364228277
2025-06-11T09:17:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:17:00+00:00,6,R_200_260_4875_9999_NA_0,24.0,120.875,2.362339375580202
2025-06-11T09:17:00+00:00,6,R_260_320_4855_9999_NA_0,137.0,126.24817518248175,2.4718211531068546
2025-06-11T09:18:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:18:00+00:00,6,R_200_260_4875_9999_NA_0,25.0,120.0,2.346041055718475
2025-06-11T09:18:00+00:00,6,R_260_320_4855_9999_NA_0,140.0,126.94285714285714,2.4847464641437047
2025-06-11T09:19:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:19:00+00:00,6,R_200_260_4875_9999_NA_0,25.0,120.0,2.346041055718475
2025-06-11T09:19:00+00:00,6,R_260_320_4855_9999_NA_0,142.0,127.28169014084507,2.4910482690563676
2025-06-11T09:20:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:20:00+00:00,6,R_200_260_4875_9999_NA_0,26.0,124.6923076923077,2.4333128180494468
2025-06-11T09:20:00+00:00,6,R_260_320_4855_9999_NA_0,145.0,128.4344827586207,2.5124760361619543
2025-06-11T09:21:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:21:00+00:00,6,R_200_260_4875_9999_NA_0,26.0,124.6923076923077,2.4333128180494468
2025-06-11T09:21:00+00:00,6,R_260_320_4855_9999_NA_0,148.0,127.25675675675676,2.4905846010621415
2025-06-11T09:22:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:22:00+00:00,6,R_200_260_4875_9999_NA_0,26.0,124.6923076923077,2.4333128180494468
2025-06-11T09:22:00+00:00,6,R_260_320_4855_9999_NA_0,152.0,126.96710526315789,2.4851974997360147
2025-06-11T09:23:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:23:00+00:00,6,R_200_260_4875_9999_NA_0,27.0,125.0,2.4390243902439024
2025-06-11T09:23:00+00:00,6,R_260_320_4855_9999_NA_0,154.0,127.78571428571429,2.5004192989321856
2025-06-11T09:24:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:24:00+00:00,6,R_200_260_4875_9999_NA_0,28.0,126.14285714285714,2.4602267978044634
2025-06-11T09:24:00+00:00,6,R_260_320_4855_9999_NA_0,158.0,129.14556962025316,2.525683871766308
2025-06-11T09:25:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:25:00+00:00,6,R_200_260_4875_9999_NA_0,28.0,126.14285714285714,2.4602267978044634
2025-06-11T09:25:00+00:00,6,R_260_320_4855_9999_NA_0,161.0,128.65217391304347,2.5165202452735516
2025-06-11T09:26:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:26:00+00:00,6,R_200_260_4875_9999_NA_0,29.0,130.24137931034483,2.5361078097616985
2025-06-11T09:26:00+00:00,6,R_260_320_4855_9999_NA_0,165.0,127.23030303030303,2.4900926504725045
2025-06-11T09:27:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:27:00+00:00,6,R_200_260_4875_9999_NA_0,29.0,130.24137931034483,2.5361078097616985
2025-06-11T09:27:00+00:00,6,R_260_320_4855_9999_NA_0,168.0,127.14285714285714,2.4884663777436042
2025-06-11T09:28:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:28:00+00:00,6,R_200_260_4875_9999_NA_0,29.0,130.24137931034483,2.5361078097616985
2025-06-11T09:28:00+00:00,6,R_260_320_4855_9999_NA_0,172.0,126.09883720930233,2.469041639819771
2025-06-11T09:29:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:29:00+00:00,6,R_200_260_4875_9999_NA_0,29.0,130.24137931034483,2.5361078097616985
2025-06-11T09:29:00+00:00,6,R_260_320_4855_9999_NA_0,174.0,126.23563218390805,2.4715877123888825
2025-06-11T09:30:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:30:00+00:00,6,R_200_260_4875_9999_NA_0,30.0,127.83333333333333,2.491554054054054
2025-06-11T09:30:00+00:00,6,R_260_320_4855_9999_NA_0,178.0,126.03932584269663,2.4679339097529316
2025-06-11T09:31:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:31:00+00:00,6,R_200_260_4875_9999_NA_0,30.0,127.83333333333333,2.491554054054054
2025-06-11T09:31:00+00:00,6,R_260_320_4855_9999_NA_0,180.0,126.21111111111111,2.47113133827023
2025-06-11T09:32:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:32:00+00:00,6,R_200_260_4875_9999_NA_0,30.0,127.83333333333333,2.491554054054054
2025-06-11T09:32:00+00:00,6,R_260_320_4855_9999_NA_0,185.0,127.07567567567567,2.487216896443372
2025-06-11T09:33:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:33:00+00:00,6,R_200_260_4875_9999_NA_0,30.0,127.83333333333333,2.491554054054054
2025-06-11T09:33:00+00:00,6,R_260_320_4855_9999_NA_0,189.0,126.63492063492063,2.4790178391093187
2025-06-11T09:34:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:34:00+00:00,6,R_200_260_4875_9999_NA_0,32.0,123.65625,2.4140707932208354
2025-06-11T09:34:00+00:00,6,R_260_320_4855_9999_NA_0,192.0,126.78645833333333,2.4818371079659807
2025-06-11T09:35:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:35:00+00:00,6,R_200_260_4875_9999_NA_0,33.0,122.72727272727273,2.396804260985353
2025-06-11T09:35:00+00:00,6,R_260_320_4855_9999_NA_0,194.0,128.01030927835052,2.5045938733563413
2025-06-11T09:36:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:36:00+00:00,6,R_200_260_4875_9999_NA_0,35.0,125.91428571428571,2.455987828732884
2025-06-11T09:36:00+00:00,6,R_260_320_4855_9999_NA_0,197.0,127.80710659898477,2.500816952078435
2025-06-11T09:37:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:37:00+00:00,6,R_200_260_4875_9999_NA_0,36.0,129.02777777777777,2.5136641593159803
2025-06-11T09:37:00+00:00,6,R_260_320_4855_9999_NA_0,200.0,127.18,2.489157154712136
2025-06-11T09:38:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:38:00+00:00,6,R_200_260_4875_9999_NA_0,37.0,131.21621621621622,2.5541205250282766
2025-06-11T09:38:00+00:00,6,R_260_320_4855_9999_NA_0,204.0,128.38235294117646,2.51150747986191
2025-06-11T09:39:00+00:00,6,R_160_200_0_0_exact_25,0.0,0.0,0.0
2025-06-11T09:39:00+00:00,6,R_200_260_4875_9999_NA_0,40.0,135.6,2.634953946601376
2025-06-11T09:39:00+00:00,6,R_260_320_4855_9999_NA_0,206.0,128.94174757281553,2.5218988012388275
2025-06-11T09:40:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:40:00+00:00,6,R_200_260_4875_9999_NA_0,42.0,139.85714285714286,2.713189036388327
2025-06-11T09:40:00+00:00,6,R_260_320_4855_9999_NA_0,208.0,129.58653846153845,2.5338708039874107
2025-06-11T09:41:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:41:00+00:00,6,R_200_260_4875_9999_NA_0,44.0,139.72727272727272,2.710806187057973
2025-06-11T09:41:00+00:00,6,R_260_320_4855_9999_NA_0,211.0,130.13270142180096,2.544006833926144
2025-06-11T09:42:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:42:00+00:00,6,R_200_260_4875_9999_NA_0,45.0,139.86666666666667,2.7133637692218158
2025-06-11T09:42:00+00:00,6,R_260_320_4855_9999_NA_0,213.0,130.14084507042253,2.5441579360381072
2025-06-11T09:43:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:43:00+00:00,6,R_200_260_4875_9999_NA_0,45.0,139.86666666666667,2.7133637692218158
2025-06-11T09:43:00+00:00,6,R_260_320_4855_9999_NA_0,215.0,129.84651162790698,2.5386960866959667
2025-06-11T09:44:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:44:00+00:00,6,R_200_260_4875_9999_NA_0,45.0,139.86666666666667,2.7133637692218158
2025-06-11T09:44:00+00:00,6,R_260_320_4855_9999_NA_0,219.0,130.21917808219177,2.5456113243016705
2025-06-11T09:45:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:45:00+00:00,6,R_200_260_4875_9999_NA_0,47.0,138.40425531914894,2.686517851611704
2025-06-11T09:45:00+00:00,6,R_260_320_4855_9999_NA_0,222.0,130.4189189189189,2.5493169066914616
2025-06-11T09:46:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:46:00+00:00,6,R_200_260_4875_9999_NA_0,49.0,137.28571428571428,2.665963880489361
2025-06-11T09:46:00+00:00,6,R_260_320_4855_9999_NA_0,224.0,130.97767857142858,2.5596799156864694
2025-06-11T09:47:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:47:00+00:00,6,R_200_260_4875_9999_NA_0,51.0,134.2941176470588,2.610903351974474
2025-06-11T09:47:00+00:00,6,R_260_320_4855_9999_NA_0,226.0,130.65486725663717,2.553693463381897
2025-06-11T09:48:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:48:00+00:00,6,R_200_260_4875_9999_NA_0,53.0,135.0943396226415,2.6256440345440875
2025-06-11T09:48:00+00:00,6,R_260_320_4855_9999_NA_0,230.0,130.3,2.5471107983423256
2025-06-11T09:49:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:49:00+00:00,6,R_200_260_4875_9999_NA_0,55.0,135.25454545454545,2.6285940431726873
2025-06-11T09:49:00+00:00,6,R_260_320_4855_9999_NA_0,233.0,131.1802575107296,2.56343591829546
2025-06-11T09:50:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:50:00+00:00,6,R_200_260_4875_9999_NA_0,57.0,137.50877192982455,2.67006414558288
2025-06-11T09:50:00+00:00,6,R_260_320_4855_9999_NA_0,236.0,131.28389830508473,2.565357285389478
2025-06-11T09:51:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:51:00+00:00,6,R_200_260_4875_9999_NA_0,61.0,133.0,2.587045321921805
2025-06-11T09:51:00+00:00,6,R_260_320_4855_9999_NA_0,238.0,131.4747899159664,2.5688957631404383
2025-06-11T09:52:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:52:00+00:00,6,R_200_260_4875_9999_NA_0,63.0,133.8095238095238,2.6019723135330337
2025-06-11T09:52:00+00:00,6,R_260_320_4855_9999_NA_0,240.0,131.60833333333332,2.571370887646413
2025-06-11T09:53:00+00:00,6,R_160_200_0_0_exact_25,2.0,557.0,10.891669925694172
2025-06-11T09:53:00+00:00,6,R_200_260_4875_9999_NA_0,65.0,130.83076923076922,2.5469999970049386
2025-06-11T09:53:00+00:00,6,R_260_320_4855_9999_NA_0,242.0,131.75619834710744,2.574111150579649
2025-06-11T09:54:00+00:00,6,R_160_200_0_0_exact_25,4.0,585.25,11.319021371240693
2025-06-11T09:54:00+00:00,6,R_200_260_4875_9999_NA_0,67.0,129.3582089552239,2.5197770664526877
2025-06-11T09:54:00+00:00,6,R_260_320_4855_9999_NA_0,244.0,132.9344262295082,2.5959349879791147
2025-06-11T09:55:00+00:00,6,R_160_200_0_0_exact_25,4.0,585.25,11.319021371240693
2025-06-11T09:55:00+00:00,6,R_200_260_4875_9999_NA_0,71.0,127.11267605633803,2.47820416008787
2025-06-11T09:55:00+00:00,6,R_260_320_4855_9999_NA_0,245.0,133.0448979591837,2.5979801811954886
2025-06-11T09:56:00+00:00,6,R_160_200_0_0_exact_25,4.0,585.25,11.319021371240693
2025-06-11T09:56:00+00:00,6,R_200_260_4875_9999_NA_0,73.0,126.20547945205479,2.4613880272828554
2025-06-11T09:56:00+00:00,6,R_260_320_4855_9999_NA_0,246.0,132.5772357723577,2.5893210157849023
2025-06-11T09:57:00+00:00,6,R_160_200_0_0_exact_25,5.0,604.8,11.60933660933661
2025-06-11T09:57:00+00:00,6,R_200_260_4875_9999_NA_0,77.0,128.96103896103895,2.5124293142054728
2025-06-11T09:57:00+00:00,6,R_260_320_4855_9999_NA_0,248.0,133.2298387096774,2.6014036446892503
2025-06-11T09:58:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T09:58:00+00:00,6,R_200_260_4875_9999_NA_0,79.0,127.59493670886076,2.487138680188016
2025-06-11T09:58:00+00:00,6,R_260_320_4855_9999_NA_0,250.0,133.744,2.6109187566666825
2025-06-11T09:59:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T09:59:00+00:00,6,R_200_260_4875_9999_NA_0,83.0,125.43373493975903,2.447073313479705
2025-06-11T09:59:00+00:00,6,R_260_320_4855_9999_NA_0,251.0,133.398406374502,2.6045235930182
2025-06-11T10:00:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T10:00:00+00:00,6,R_200_260_4875_9999_NA_0,86.0,128.48837209302326,2.503681885125184
2025-06-11T10:00:00+00:00,6,R_260_320_4855_9999_NA_0,252.0,133.8968253968254,2.6137462198205346
2025-06-11T10:01:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T10:01:00+00:00,6,R_200_260_4875_9999_NA_0,89.0,128.85393258426967,2.510447427929713
2025-06-11T10:01:00+00:00,6,R_260_320_4855_9999_NA_0,254.0,134.59448818897638,2.6266495792689297
2025-06-11T10:02:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T10:02:00+00:00,6,R_200_260_4875_9999_NA_0,92.0,125.94565217391305,2.456569579836921
2025-06-11T10:02:00+00:00,6,R_260_320_4855_9999_NA_0,258.0,134.72868217054264,2.629130707732337
2025-06-11T10:03:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T10:03:00+00:00,6,R_200_260_4875_9999_NA_0,94.0,126.25531914893617,2.462312183341425
2025-06-11T10:03:00+00:00,6,R_260_320_4855_9999_NA_0,260.0,133.97692307692307,2.6152279934653087
2025-06-11T10:04:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T10:04:00+00:00,6,R_200_260_4875_9999_NA_0,96.0,128.38541666666666,2.5017761087993504
2025-06-11T10:04:00+00:00,6,R_260_320_4855_9999_NA_0,262.0,133.18702290076337,2.6006111193918615
2025-06-11T10:05:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T10:05:00+00:00,6,R_200_260_4875_9999_NA_0,98.0,128.69387755102042,2.5074854763864534
2025-06-11T10:05:00+00:00,6,R_260_320_4855_9999_NA_0,264.0,134.0340909090909,2.6162855178226825
2025-06-11T10:06:00+00:00,6,R_160_200_0_0_exact_25,6.0,623.6666666666666,11.885402109007751
2025-06-11T10:06:00+00:00,6,R_200_260_4875_9999_NA_0,100.0,128.49,2.5037120175838568
2025-06-11T10:06:00+00:00,6,R_260_320_4855_9999_NA_0,268.0,134.05597014925374,2.6166902404526167
2025-06-11T10:07:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:07:00+00:00,6,R_200_260_4875_9999_NA_0,102.0,129.31372549019608,2.5189542234020204
2025-06-11T10:07:00+00:00,6,R_260_320_4855_9999_NA_0,269.0,134.14869888475837,2.618405461747379
2025-06-11T10:08:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:08:00+00:00,6,R_200_260_4875_9999_NA_0,104.0,129.69230769230768,2.525956222751584
2025-06-11T10:08:00+00:00,6,R_260_320_4855_9999_NA_0,272.0,134.8860294117647,2.632039588561328
2025-06-11T10:09:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:09:00+00:00,6,R_200_260_4875_9999_NA_0,106.0,131.0754716981132,2.5515207386812304
2025-06-11T10:09:00+00:00,6,R_260_320_4855_9999_NA_0,274.0,134.992700729927,2.6340114196515425
2025-06-11T10:10:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:10:00+00:00,6,R_200_260_4875_9999_NA_0,107.0,131.15887850467288,2.553061436110702
2025-06-11T10:10:00+00:00,6,R_260_320_4855_9999_NA_0,278.0,134.4208633093525,2.623439022540978
2025-06-11T10:11:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:11:00+00:00,6,R_200_260_4875_9999_NA_0,109.0,131.5045871559633,2.559446328228368
2025-06-11T10:11:00+00:00,6,R_260_320_4855_9999_NA_0,280.0,134.80714285714285,2.630581256289672
2025-06-11T10:12:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:12:00+00:00,6,R_200_260_4875_9999_NA_0,109.0,131.5045871559633,2.559446328228368
2025-06-11T10:12:00+00:00,6,R_260_320_4855_9999_NA_0,282.0,134.09574468085106,2.6174259728394036
2025-06-11T10:13:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:13:00+00:00,6,R_200_260_4875_9999_NA_0,111.0,132.2072072072072,2.5724177220737108
2025-06-11T10:13:00+00:00,6,R_260_320_4855_9999_NA_0,285.0,133.35438596491227,2.6037088773141095
2025-06-11T10:14:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:14:00+00:00,6,R_200_260_4875_9999_NA_0,112.0,132.83035714285714,2.5839160474786107
2025-06-11T10:14:00+00:00,6,R_260_320_4855_9999_NA_0,288.0,132.9375,2.5959918959162254
2025-06-11T10:15:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:15:00+00:00,6,R_200_260_4875_9999_NA_0,114.0,133.33333333333334,2.593192868719611
2025-06-11T10:15:00+00:00,6,R_260_320_4855_9999_NA_0,289.0,132.57093425605535,2.589204316219071
2025-06-11T10:16:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:16:00+00:00,6,R_200_260_4875_9999_NA_0,116.0,132.6293103448276,2.5802069532258876
2025-06-11T10:16:00+00:00,6,R_260_320_4855_9999_NA_0,291.0,132.05841924398626,2.579710981611277
2025-06-11T10:17:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:17:00+00:00,6,R_200_260_4875_9999_NA_0,116.0,132.6293103448276,2.5802069532258876
2025-06-11T10:17:00+00:00,6,R_260_320_4855_9999_NA_0,292.0,132.17123287671234,2.581800959027272
2025-06-11T10:18:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:18:00+00:00,6,R_200_260_4875_9999_NA_0,117.0,132.47008547008548,2.5772690160682306
2025-06-11T10:18:00+00:00,6,R_260_320_4855_9999_NA_0,295.0,131.97627118644067,2.578188996557161
2025-06-11T10:19:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:19:00+00:00,6,R_200_260_4875_9999_NA_0,117.0,132.47008547008548,2.5772690160682306
2025-06-11T10:19:00+00:00,6,R_260_320_4855_9999_NA_0,296.0,131.6858108108108,2.5728067546820608
2025-06-11T10:20:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:20:00+00:00,6,R_200_260_4875_9999_NA_0,118.0,133.04237288135593,2.5878268781896585
2025-06-11T10:20:00+00:00,6,R_260_320_4855_9999_NA_0,298.0,132.05369127516778,2.5796233875715013
2025-06-11T10:21:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:21:00+00:00,6,R_200_260_4875_9999_NA_0,119.0,133.80672268907563,2.601920679247873
2025-06-11T10:21:00+00:00,6,R_260_320_4855_9999_NA_0,301.0,131.6312292358804,2.5717952196453715
2025-06-11T10:22:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:22:00+00:00,6,R_200_260_4875_9999_NA_0,120.0,133.78333333333333,2.6014895285752253
2025-06-11T10:22:00+00:00,6,R_260_320_4855_9999_NA_0,304.0,131.36184210526315,2.5668021607057003
2025-06-11T10:23:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:23:00+00:00,6,R_200_260_4875_9999_NA_0,121.0,134.70247933884298,2.618426823332096
2025-06-11T10:23:00+00:00,6,R_260_320_4855_9999_NA_0,307.0,131.7654723127036,2.5742830069448113
2025-06-11T10:24:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:24:00+00:00,6,R_200_260_4875_9999_NA_0,121.0,134.70247933884298,2.618426823332096
2025-06-11T10:24:00+00:00,6,R_260_320_4855_9999_NA_0,310.0,131.79677419354837,2.5748630546193385
2025-06-11T10:25:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:25:00+00:00,6,R_200_260_4875_9999_NA_0,121.0,134.70247933884298,2.618426823332096
2025-06-11T10:25:00+00:00,6,R_260_320_4855_9999_NA_0,313.0,132.13099041533548,2.5810554511589068
2025-06-11T10:26:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:26:00+00:00,6,R_200_260_4875_9999_NA_0,122.0,133.71311475409837,2.6001950983142486
2025-06-11T10:26:00+00:00,6,R_260_320_4855_9999_NA_0,316.0,132.04430379746836,2.579449466875037
2025-06-11T10:27:00+00:00,6,R_160_200_0_0_exact_25,8.0,657.375,12.368879062985089
2025-06-11T10:27:00+00:00,6,R_200_260_4875_9999_NA_0,122.0,133.71311475409837,2.6001950983142486
