,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
5036,2025-06-05,09:30:28,Programma 1,200-250,5,Batch,5073,*,4875-9999,24358,2025-06-05 09:30:28+00:00,0.0
5039,2025-06-05,09:30:29,Programma 1,200-250,7,Batch,5109,*,4875-9999,24352,2025-06-05 09:30:29+00:00,-1.0
5107,2025-06-05,09:30:57,Programma 1,200-250,6,Batch,5019,*,4875-9999,24285,2025-06-05 09:30:57+00:00,0.0
5121,2025-06-05,09:31:03,Programma 1,200-250,5,Batch,4899,*,4875-9999,24270,2025-06-05 09:31:03+00:00,0.0
5130,2025-06-05,09:31:06,Programma 1,200-250,7,Batch,5061,*,4875-9999,24261,2025-06-05 09:31:06+00:00,0.0
5195,2025-06-05,09:31:35,Programma 1,200-250,6,Batch,4955,*,4875-9999,24194,2025-06-05 09:31:35+00:00,-1.0
5205,2025-06-05,09:31:40,Programma 1,200-250,5,Batch,4994,*,4875-9999,24184,2025-06-05 09:31:40+00:00,0.0
5215,2025-06-05,09:31:43,Programma 1,200-250,7,Batch,5102,*,4875-9999,24174,2025-06-05 09:31:43+00:00,0.0
5285,2025-06-05,09:32:16,Programma 1,200-250,6,Batch,5034,*,4875-9999,24104,2025-06-05 09:32:16+00:00,-1.0
5294,2025-06-05,09:32:20,Programma 1,200-250,5,Batch,5025,*,4875-9999,24095,2025-06-05 09:32:20+00:00,0.0
5308,2025-06-05,09:32:25,Programma 1,200-250,7,Batch,4996,*,4875-9999,24083,2025-06-05 09:32:25+00:00,0.0
5369,2025-06-05,09:32:49,Programma 1,200-250,6,Batch,4926,*,4875-9999,24023,2025-06-05 09:32:49+00:00,0.0
5375,2025-06-05,09:32:52,Programma 1,200-250,5,Batch,4988,*,4875-9999,24014,2025-06-05 09:32:52+00:00,0.0
5387,2025-06-05,09:32:57,Programma 1,200-250,7,Batch,5046,*,4875-9999,24002,2025-06-05 09:32:57+00:00,-1.0
5450,2025-06-05,09:33:27,Programma 1,200-250,6,Batch,5023,*,4875-9999,23939,2025-06-05 09:33:27+00:00,0.0
5457,2025-06-05,09:33:30,Programma 1,200-250,5,Batch,4981,*,4875-9999,23932,2025-06-05 09:33:30+00:00,0.0
5469,2025-06-05,09:33:35,Programma 1,200-250,7,Batch,5033,*,4875-9999,23920,2025-06-05 09:33:35+00:00,0.0
5529,2025-06-05,09:34:01,Programma 1,200-250,6,Batch,5064,*,4875-9999,23857,2025-06-05 09:34:01+00:00,-1.0
5539,2025-06-05,09:34:05,Programma 1,200-250,5,Batch,5038,*,4875-9999,23850,2025-06-05 09:34:05+00:00,0.0
5547,2025-06-05,09:34:08,Programma 1,200-250,7,Batch,4996,*,4875-9999,23839,2025-06-05 09:34:08+00:00,-1.0
5607,2025-06-05,09:34:36,Programma 1,200-250,6,Batch,4967,*,4875-9999,23777,2025-06-05 09:34:36+00:00,0.0
5613,2025-06-05,09:34:38,Programma 1,200-250,5,Batch,5016,*,4875-9999,23771,2025-06-05 09:34:38+00:00,-1.0
5627,2025-06-05,09:34:44,Programma 1,200-250,7,Batch,4958,*,4875-9999,23757,2025-06-05 09:34:44+00:00,0.0
5684,2025-06-05,09:35:12,Programma 1,200-250,6,Batch,5002,*,4875-9999,23700,2025-06-05 09:35:12+00:00,-1.0
5691,2025-06-05,09:35:16,Programma 1,200-250,5,Batch,5001,*,4875-9999,23693,2025-06-05 09:35:16+00:00,0.0
5701,2025-06-05,09:35:20,Programma 1,200-250,7,Batch,5025,*,4875-9999,23683,2025-06-05 09:35:20+00:00,-1.0
5761,2025-06-05,09:35:49,Programma 1,200-250,6,Batch,4968,*,4875-9999,23621,2025-06-05 09:35:49+00:00,-1.0
5774,2025-06-05,09:35:54,Programma 1,200-250,5,Batch,5061,*,4875-9999,23609,2025-06-05 09:35:54+00:00,0.0
5782,2025-06-05,09:35:58,Programma 1,200-250,7,Batch,5040,*,4875-9999,23600,2025-06-05 09:35:58+00:00,0.0
5843,2025-06-05,09:36:23,Programma 1,200-250,6,Batch,5038,*,4875-9999,23538,2025-06-05 09:36:23+00:00,0.0
5855,2025-06-05,09:36:27,Programma 1,200-250,5,Batch,4999,*,4875-9999,23526,2025-06-05 09:36:27+00:00,-2.0
5861,2025-06-05,09:36:32,Programma 1,200-250,7,Batch,4912,*,4875-9999,23520,2025-06-05 09:36:32+00:00,-1.0
5925,2025-06-05,09:37:02,Programma 1,200-250,6,Batch,5035,*,4875-9999,23453,2025-06-05 09:37:02+00:00,0.0
5936,2025-06-05,09:37:05,Programma 1,200-250,5,Batch,5020,*,4875-9999,23443,2025-06-05 09:37:05+00:00,-1.0
5945,2025-06-05,09:37:09,Programma 1,200-250,7,Batch,4965,*,4875-9999,23435,2025-06-05 09:37:09+00:00,0.0
6009,2025-06-05,09:37:37,Programma 1,200-250,6,Batch,4912,*,4875-9999,23366,2025-06-05 09:37:37+00:00,-1.0
6019,2025-06-05,09:37:41,Programma 1,200-250,5,Batch,5029,*,4875-9999,23356,2025-06-05 09:37:41+00:00,0.0
6025,2025-06-05,09:37:44,Programma 1,200-250,7,Batch,5065,*,4875-9999,23348,2025-06-05 09:37:44+00:00,-1.0
6088,2025-06-05,09:38:16,Programma 1,200-250,6,Batch,4909,*,4875-9999,23285,2025-06-05 09:38:16+00:00,-1.0
6099,2025-06-05,09:38:22,Programma 1,200-250,5,Batch,4918,*,4875-9999,23272,2025-06-05 09:38:22+00:00,-1.0
6111,2025-06-05,09:38:27,Programma 1,200-250,7,Batch,4937,*,4875-9999,23260,2025-06-05 09:38:27+00:00,0.0
6171,2025-06-05,09:38:53,Programma 1,200-250,6,Batch,4929,*,4875-9999,23198,2025-06-05 09:38:53+00:00,-1.0
6181,2025-06-05,09:38:57,Programma 1,200-250,5,Batch,4975,*,4875-9999,23188,2025-06-05 09:38:57+00:00,-1.0
6186,2025-06-05,09:38:59,Programma 1,200-250,7,Batch,4880,*,4875-9999,23183,2025-06-05 09:38:59+00:00,-1.0
6250,2025-06-05,09:39:35,Programma 1,200-250,6,Batch,4976,*,4875-9999,23117,2025-06-05 09:39:35+00:00,0.0
6263,2025-06-05,09:39:40,Programma 1,200-250,5,Batch,4959,*,4875-9999,23104,2025-06-05 09:39:40+00:00,0.0
6267,2025-06-05,09:39:41,Programma 1,200-250,7,Batch,4953,*,4875-9999,23100,2025-06-05 09:39:41+00:00,-1.0
6329,2025-06-05,09:40:11,Programma 1,200-250,6,Batch,5010,*,4875-9999,23038,2025-06-05 09:40:11+00:00,-1.0
6343,2025-06-05,09:40:19,Programma 1,200-250,5,Batch,4952,*,4875-9999,23024,2025-06-05 09:40:19+00:00,0.0
6346,2025-06-05,09:40:20,Programma 1,200-250,7,Batch,5018,*,4875-9999,23021,2025-06-05 09:40:20+00:00,-1.0
6403,2025-06-05,09:40:47,Programma 1,200-250,6,Batch,4977,*,4875-9999,22962,2025-06-05 09:40:47+00:00,0.0
6414,2025-06-05,09:40:52,Programma 1,200-250,5,Batch,5061,*,4875-9999,22950,2025-06-05 09:40:52+00:00,0.0
6421,2025-06-05,09:40:53,Programma 1,200-250,7,Batch,5089,*,4875-9999,22944,2025-06-05 09:40:53+00:00,-1.0
6482,2025-06-05,09:41:23,Programma 1,200-250,6,Batch,5046,*,4875-9999,22880,2025-06-05 09:41:23+00:00,-1.0
6501,2025-06-05,09:41:34,Programma 1,200-250,5,Batch,4962,*,4875-9999,22861,2025-06-05 09:41:34+00:00,0.0
6505,2025-06-05,09:41:35,Programma 1,200-250,7,Batch,4996,*,4875-9999,22857,2025-06-05 09:41:35+00:00,-1.0
6559,2025-06-05,09:42:01,Programma 1,200-250,6,Batch,4906,*,4875-9999,22799,2025-06-05 09:42:01+00:00,-1.0
6578,2025-06-05,09:42:18,Programma 1,200-250,5,Batch,5028,*,4875-9999,22780,2025-06-05 09:42:18+00:00,0.0
6583,2025-06-05,09:42:19,Programma 1,200-250,7,Batch,5013,*,4875-9999,22775,2025-06-05 09:42:19+00:00,-1.0
6631,2025-06-05,09:42:42,Programma 1,200-250,6,Batch,4980,*,4875-9999,22725,2025-06-05 09:42:42+00:00,0.0
6653,2025-06-05,09:42:52,Programma 1,200-250,5,Batch,5038,*,4875-9999,22703,2025-06-05 09:42:52+00:00,0.0
6657,2025-06-05,09:42:53,Programma 1,200-250,7,Batch,4961,*,4875-9999,22699,2025-06-05 09:42:53+00:00,0.0
6705,2025-06-05,09:43:17,Programma 1,200-250,6,Batch,4905,*,4875-9999,22651,2025-06-05 09:43:17+00:00,0.0
6728,2025-06-05,09:43:27,Programma 1,200-250,5,Batch,4890,*,4875-9999,22628,2025-06-05 09:43:27+00:00,0.0
6733,2025-06-05,09:43:29,Programma 1,200-250,7,Batch,4890,*,4875-9999,22623,2025-06-05 09:43:29+00:00,0.0
6789,2025-06-05,09:43:55,Programma 1,200-250,6,Batch,5005,*,4875-9999,22562,2025-06-05 09:43:55+00:00,-1.0
6816,2025-06-05,09:44:06,Programma 1,200-250,5,Batch,4968,*,4875-9999,22535,2025-06-05 09:44:06+00:00,-1.0
6820,2025-06-05,09:44:08,Programma 1,200-250,7,Batch,4929,*,4875-9999,22529,2025-06-05 09:44:08+00:00,-1.0
6870,2025-06-05,09:44:31,Programma 1,200-250,6,Batch,4994,*,4875-9999,22480,2025-06-05 09:44:31+00:00,0.0
6892,2025-06-05,09:44:42,Programma 1,200-250,5,Batch,4965,*,4875-9999,22455,2025-06-05 09:44:42+00:00,-1.0
6897,2025-06-05,09:44:44,Programma 1,200-250,7,Batch,5076,*,4875-9999,22450,2025-06-05 09:44:44+00:00,-1.0
6951,2025-06-05,09:45:14,Programma 1,200-250,6,Batch,4899,*,4875-9999,22394,2025-06-05 09:45:14+00:00,0.0
6974,2025-06-05,09:45:24,Programma 1,200-250,5,Batch,4978,*,4875-9999,22371,2025-06-05 09:45:24+00:00,0.0
6978,2025-06-05,09:45:25,Programma 1,200-250,7,Batch,4940,*,4875-9999,22366,2025-06-05 09:45:25+00:00,-1.0
7028,2025-06-05,09:45:46,Programma 1,200-250,6,Batch,4965,*,4875-9999,22315,2025-06-05 09:45:46+00:00,0.0
7050,2025-06-05,09:45:55,Programma 1,200-250,5,Batch,4943,*,4875-9999,22293,2025-06-05 09:45:55+00:00,0.0
7054,2025-06-05,09:45:56,Programma 1,200-250,7,Batch,5023,*,4875-9999,22288,2025-06-05 09:45:56+00:00,-1.0
7100,2025-06-05,09:46:14,Programma 1,200-250,6,Batch,4960,*,4875-9999,22243,2025-06-05 09:46:14+00:00,0.0
7131,2025-06-05,09:46:28,Programma 1,200-250,5,Batch,5016,*,4875-9999,22208,2025-06-05 09:46:28+00:00,0.0
7136,2025-06-05,09:46:29,Programma 1,200-250,7,Batch,4928,*,4875-9999,22203,2025-06-05 09:46:29+00:00,-1.0
7177,2025-06-05,09:46:47,Programma 1,200-250,6,Batch,4888,*,4875-9999,22163,2025-06-05 09:46:47+00:00,0.0
7207,2025-06-05,09:46:59,Programma 1,200-250,5,Batch,4944,*,4875-9999,22132,2025-06-05 09:46:59+00:00,0.0
7212,2025-06-05,09:47:00,Programma 1,200-250,7,Batch,4991,*,4875-9999,22127,2025-06-05 09:47:00+00:00,0.0
7256,2025-06-05,09:47:19,Programma 1,200-250,6,Batch,4900,*,4875-9999,22083,2025-06-05 09:47:19+00:00,0.0
7295,2025-06-05,09:47:36,Programma 1,200-250,5,Batch,4946,*,4875-9999,22044,2025-06-05 09:47:36+00:00,-1.0
7303,2025-06-05,09:47:39,Programma 1,200-250,7,Batch,5085,*,4875-9999,22036,2025-06-05 09:47:39+00:00,0.0
7338,2025-06-05,09:47:55,Programma 1,200-250,6,Batch,4929,*,4875-9999,21997,2025-06-05 09:47:55+00:00,-1.0
7372,2025-06-05,09:48:08,Programma 1,200-250,5,Batch,4880,*,4875-9999,21967,2025-06-05 09:48:08+00:00,0.0
7379,2025-06-05,09:48:11,Programma 1,200-250,7,Batch,5053,*,4875-9999,21958,2025-06-05 09:48:11+00:00,0.0
7415,2025-06-05,09:48:26,Programma 1,200-250,6,Batch,4961,*,4875-9999,21920,2025-06-05 09:48:26+00:00,-1.0
7451,2025-06-05,09:48:40,Programma 1,200-250,5,Batch,4989,*,4875-9999,21886,2025-06-05 09:48:40+00:00,0.0
7460,2025-06-05,09:48:42,Programma 1,200-250,7,Batch,4926,*,4875-9999,21878,2025-06-05 09:48:42+00:00,0.0
7506,2025-06-05,09:49:01,Programma 1,200-250,6,Batch,4970,*,4875-9999,21831,2025-06-05 09:49:01+00:00,0.0
7538,2025-06-05,09:49:14,Programma 1,200-250,5,Batch,4939,*,4875-9999,21799,2025-06-05 09:49:14+00:00,0.0
7547,2025-06-05,09:49:17,Programma 1,200-250,7,Batch,5028,*,4875-9999,21790,2025-06-05 09:49:17+00:00,-1.0
7584,2025-06-05,09:49:33,Programma 1,200-250,6,Batch,5036,*,4875-9999,21751,2025-06-05 09:49:33+00:00,0.0
7618,2025-06-05,09:49:47,Programma 1,200-250,5,Batch,5041,*,4875-9999,21717,2025-06-05 09:49:47+00:00,0.0
7632,2025-06-05,09:49:53,Programma 1,200-250,7,Batch,4993,*,4875-9999,21701,2025-06-05 09:49:53+00:00,-1.0
7666,2025-06-05,09:50:07,Programma 1,200-250,6,Batch,4974,*,4875-9999,21665,2025-06-05 09:50:07+00:00,-1.0
7692,2025-06-05,09:50:19,Programma 1,200-250,5,Batch,5073,*,4875-9999,21639,2025-06-05 09:50:19+00:00,0.0
7710,2025-06-05,09:50:25,Programma 1,200-250,7,Batch,5081,*,4875-9999,21622,2025-06-05 09:50:25+00:00,0.0
7745,2025-06-05,09:50:41,Programma 1,200-250,6,Batch,4967,*,4875-9999,21587,2025-06-05 09:50:41+00:00,0.0
7777,2025-06-05,09:50:54,Programma 1,200-250,5,Batch,5084,*,4875-9999,21553,2025-06-05 09:50:54+00:00,0.0
7793,2025-06-05,09:51:02,Programma 1,200-250,7,Batch,4964,*,4875-9999,21534,2025-06-05 09:51:02+00:00,-1.0
7820,2025-06-05,09:51:12,Programma 1,200-250,6,Batch,4931,*,4875-9999,21507,2025-06-05 09:51:12+00:00,-1.0
7857,2025-06-05,09:51:29,Programma 1,200-250,5,Batch,5024,*,4875-9999,21470,2025-06-05 09:51:29+00:00,0.0
7877,2025-06-05,09:51:37,Programma 1,200-250,7,Batch,4945,*,4875-9999,21448,2025-06-05 09:51:37+00:00,0.0
7900,2025-06-05,09:51:46,Programma 1,200-250,6,Batch,5004,*,4875-9999,21423,2025-06-05 09:51:46+00:00,0.0
7935,2025-06-05,09:52:00,Programma 1,200-250,5,Batch,5036,*,4875-9999,21388,2025-06-05 09:52:00+00:00,0.0
7959,2025-06-05,09:52:09,Programma 1,200-250,7,Batch,5048,*,4875-9999,21365,2025-06-05 09:52:09+00:00,0.0
7986,2025-06-05,09:52:24,Programma 1,200-250,6,Batch,5098,*,4875-9999,21332,2025-06-05 09:52:24+00:00,0.0
8009,2025-06-05,09:52:34,Programma 1,200-250,5,Batch,4957,*,4875-9999,21309,2025-06-05 09:52:34+00:00,0.0
8033,2025-06-05,09:52:44,Programma 1,200-250,7,Batch,5065,*,4875-9999,21284,2025-06-05 09:52:44+00:00,0.0
8066,2025-06-05,09:52:56,Programma 1,200-250,6,Batch,5073,*,4875-9999,21251,2025-06-05 09:52:56+00:00,-1.0
8084,2025-06-05,09:53:04,Programma 1,200-250,5,Batch,4886,*,4875-9999,21232,2025-06-05 09:53:04+00:00,-1.0
8114,2025-06-05,09:53:16,Programma 1,200-250,7,Batch,5037,*,4875-9999,21202,2025-06-05 09:53:16+00:00,0.0
8142,2025-06-05,09:53:28,Programma 1,200-250,6,Batch,4995,*,4875-9999,21171,2025-06-05 09:53:28+00:00,-1.0
8163,2025-06-05,09:53:35,Programma 1,200-250,5,Batch,4883,*,4875-9999,21151,2025-06-05 09:53:35+00:00,0.0
8195,2025-06-05,09:53:48,Programma 1,200-250,7,Batch,4931,*,4875-9999,21119,2025-06-05 09:53:48+00:00,-1.0
8225,2025-06-05,09:54:04,Programma 1,200-250,6,Batch,5009,*,4875-9999,21089,2025-06-05 09:54:04+00:00,0.0
8247,2025-06-05,09:54:12,Programma 1,200-250,5,Batch,4941,*,4875-9999,21065,2025-06-05 09:54:12+00:00,-1.0
8275,2025-06-05,09:54:24,Programma 1,200-250,7,Batch,4999,*,4875-9999,21039,2025-06-05 09:54:24+00:00,0.0
8311,2025-06-05,09:54:39,Programma 1,200-250,6,Batch,5006,*,4875-9999,20999,2025-06-05 09:54:39+00:00,0.0
8330,2025-06-05,09:54:48,Programma 1,200-250,5,Batch,5011,*,4875-9999,20978,2025-06-05 09:54:48+00:00,0.0
8356,2025-06-05,09:54:59,Programma 1,200-250,7,Batch,5072,*,4875-9999,20952,2025-06-05 09:54:59+00:00,0.0
8399,2025-06-05,09:55:17,Programma 1,200-250,6,Batch,5039,*,4875-9999,20908,2025-06-05 09:55:17+00:00,0.0
8416,2025-06-05,09:55:23,Programma 1,200-250,5,Batch,5013,*,4875-9999,20890,2025-06-05 09:55:23+00:00,-1.0
8441,2025-06-05,09:55:35,Programma 1,200-250,7,Batch,5018,*,4875-9999,20865,2025-06-05 09:55:35+00:00,-1.0
8478,2025-06-05,09:55:49,Programma 1,200-250,6,Batch,4937,*,4875-9999,20828,2025-06-05 09:55:49+00:00,0.0
8493,2025-06-05,09:55:56,Programma 1,200-250,5,Batch,5090,*,4875-9999,20813,2025-06-05 09:55:56+00:00,0.0
8523,2025-06-05,09:56:08,Programma 1,200-250,7,Batch,4980,*,4875-9999,20783,2025-06-05 09:56:08+00:00,0.0
8560,2025-06-05,09:56:22,Programma 1,200-250,6,Batch,4937,*,4875-9999,20744,2025-06-05 09:56:22+00:00,-1.0
8572,2025-06-05,09:56:27,Programma 1,200-250,5,Batch,5081,*,4875-9999,20732,2025-06-05 09:56:27+00:00,0.0
8605,2025-06-05,09:56:40,Programma 1,200-250,7,Batch,4970,*,4875-9999,20695,2025-06-05 09:56:40+00:00,-1.0
8644,2025-06-05,09:56:56,Programma 1,200-250,6,Batch,5017,*,4875-9999,20656,2025-06-05 09:56:56+00:00,0.0
8654,2025-06-05,09:57:01,Programma 1,200-250,5,Batch,4913,*,4875-9999,20644,2025-06-05 09:57:01+00:00,0.0
8683,2025-06-05,09:57:13,Programma 1,200-250,7,Batch,4973,*,4875-9999,20613,2025-06-05 09:57:13+00:00,-1.0
8719,2025-06-05,09:57:29,Programma 1,200-250,6,Batch,5007,*,4875-9999,20573,2025-06-05 09:57:29+00:00,-1.0
8730,2025-06-05,09:57:34,Programma 1,200-250,5,Batch,4987,*,4875-9999,20562,2025-06-05 09:57:34+00:00,0.0
8762,2025-06-05,09:57:45,Programma 1,200-250,7,Batch,4975,*,4875-9999,20530,2025-06-05 09:57:45+00:00,-1.0
8798,2025-06-05,09:58:01,Programma 1,200-250,6,Batch,5011,*,4875-9999,20493,2025-06-05 09:58:01+00:00,-1.0
8809,2025-06-05,09:58:06,Programma 1,200-250,5,Batch,4892,*,4875-9999,20483,2025-06-05 09:58:06+00:00,0.0
8839,2025-06-05,09:58:17,Programma 1,200-250,7,Batch,5050,*,4875-9999,20453,2025-06-05 09:58:17+00:00,0.0
8880,2025-06-05,09:58:34,Programma 1,200-250,6,Batch,5010,*,4875-9999,20412,2025-06-05 09:58:34+00:00,0.0
8889,2025-06-05,09:58:37,Programma 1,200-250,5,Batch,4976,*,4875-9999,20403,2025-06-05 09:58:37+00:00,-1.0
8922,2025-06-05,09:58:51,Programma 1,200-250,7,Batch,5016,*,4875-9999,20370,2025-06-05 09:58:51+00:00,0.0
8966,2025-06-05,09:59:09,Programma 1,200-250,6,Batch,5065,*,4875-9999,20326,2025-06-05 09:59:09+00:00,0.0
8973,2025-06-05,09:59:12,Programma 1,200-250,5,Batch,5002,*,4875-9999,20319,2025-06-05 09:59:12+00:00,0.0
8995,2025-06-05,09:59:21,Programma 1,200-250,7,Batch,4936,*,4875-9999,20297,2025-06-05 09:59:21+00:00,0.0
9056,2025-06-05,09:59:45,Programma 1,200-250,6,Batch,5039,*,4875-9999,20239,2025-06-05 09:59:45+00:00,0.0
9059,2025-06-05,09:59:47,Programma 1,200-250,5,Batch,5018,*,4875-9999,20233,2025-06-05 09:59:47+00:00,0.0
9083,2025-06-05,09:59:57,Programma 1,200-250,7,Batch,4939,*,4875-9999,20207,2025-06-05 09:59:57+00:00,-1.0
9141,2025-06-05,10:00:23,Programma 1,200-250,6,Batch,4968,*,4875-9999,20147,2025-06-05 10:00:23+00:00,0.0
9145,2025-06-05,10:00:24,Programma 1,200-250,5,Batch,5048,*,4875-9999,20142,2025-06-05 10:00:24+00:00,0.0
9167,2025-06-05,10:00:32,Programma 1,200-250,7,Batch,4929,*,4875-9999,20121,2025-06-05 10:00:32+00:00,0.0
9226,2025-06-05,10:00:57,Programma 1,200-250,6,Batch,4987,*,4875-9999,20060,2025-06-05 10:00:57+00:00,0.0
9227,2025-06-05,10:00:57,Programma 1,200-250,5,Batch,4993,*,4875-9999,20059,2025-06-05 10:00:57+00:00,0.0
9250,2025-06-05,10:01:06,Programma 1,200-250,7,Batch,4977,*,4875-9999,20036,2025-06-05 10:01:06+00:00,0.0
9311,2025-06-05,10:01:31,Programma 1,200-250,6,Batch,5037,*,4875-9999,19975,2025-06-05 10:01:31+00:00,-1.0
9313,2025-06-05,10:01:32,Programma 1,200-250,5,Batch,5001,*,4875-9999,19973,2025-06-05 10:01:32+00:00,-1.0
9335,2025-06-05,10:01:42,Programma 1,200-250,7,Batch,4916,*,4875-9999,19947,2025-06-05 10:01:42+00:00,-1.0
9393,2025-06-05,10:02:05,Programma 1,200-250,6,Batch,4945,*,4875-9999,19890,2025-06-05 10:02:05+00:00,0.0
9394,2025-06-05,10:02:05,Programma 1,200-250,5,Batch,4939,*,4875-9999,19889,2025-06-05 10:02:05+00:00,0.0
9415,2025-06-05,10:02:15,Programma 1,200-250,7,Batch,4934,*,4875-9999,19866,2025-06-05 10:02:15+00:00,0.0
9477,2025-06-05,10:02:45,Programma 1,200-250,6,Batch,4983,*,4875-9999,19788,2025-06-05 10:02:45+00:00,0.0
9479,2025-06-05,10:02:45,Programma 1,200-250,5,Batch,4992,*,4875-9999,19789,2025-06-05 10:02:45+00:00,0.0
9499,2025-06-05,10:02:53,Programma 1,200-250,7,Batch,5037,*,4875-9999,19764,2025-06-05 10:02:53+00:00,-1.0
9561,2025-06-05,10:03:21,Programma 1,200-250,5,Batch,4894,*,4875-9999,19695,2025-06-05 10:03:21+00:00,-1.0
9564,2025-06-05,10:03:22,Programma 1,200-250,6,Batch,4985,*,4875-9999,19692,2025-06-05 10:03:22+00:00,0.0
9582,2025-06-05,10:03:28,Programma 1,200-250,7,Batch,5023,*,4875-9999,19674,2025-06-05 10:03:28+00:00,-1.0
9639,2025-06-05,10:03:51,Programma 1,200-250,5,Batch,5071,*,4875-9999,19617,2025-06-05 10:03:51+00:00,0.0
9642,2025-06-05,10:03:51,Programma 1,200-250,6,Batch,4936,*,4875-9999,19614,2025-06-05 10:03:51+00:00,-1.0
9663,2025-06-05,10:03:58,Programma 1,200-250,7,Batch,4984,*,4875-9999,19594,2025-06-05 10:03:58+00:00,0.0
9730,2025-06-05,10:04:25,Programma 1,200-250,6,Batch,4947,*,4875-9999,19525,2025-06-05 10:04:25+00:00,-1.0
9731,2025-06-05,10:04:25,Programma 1,200-250,5,Batch,4918,*,4875-9999,19527,2025-06-05 10:04:25+00:00,0.0
9743,2025-06-05,10:04:30,Programma 1,200-250,7,Batch,4954,*,4875-9999,19513,2025-06-05 10:04:30+00:00,0.0
9815,2025-06-05,10:04:58,Programma 1,200-250,5,Batch,4984,*,4875-9999,19442,2025-06-05 10:04:58+00:00,0.0
9822,2025-06-05,10:05:00,Programma 1,200-250,6,Batch,5096,*,4875-9999,19434,2025-06-05 10:05:00+00:00,-1.0
9827,2025-06-05,10:05:03,Programma 1,200-250,7,Batch,4957,*,4875-9999,19429,2025-06-05 10:05:03+00:00,-1.0
9899,2025-06-05,10:05:32,Programma 1,200-250,5,Batch,5029,*,4875-9999,19355,2025-06-05 10:05:32+00:00,-1.0
9906,2025-06-05,10:05:34,Programma 1,200-250,6,Batch,5013,*,4875-9999,19349,2025-06-05 10:05:34+00:00,0.0
9918,2025-06-05,10:05:38,Programma 1,200-250,7,Batch,4924,*,4875-9999,19336,2025-06-05 10:05:38+00:00,-1.0
9970,2025-06-05,10:05:59,Programma 1,200-250,5,Batch,4945,*,4875-9999,19284,2025-06-05 10:05:59+00:00,0.0
9979,2025-06-05,10:06:02,Programma 1,200-250,6,Batch,4939,*,4875-9999,19275,2025-06-05 10:06:02+00:00,0.0
10007,2025-06-05,10:06:12,Programma 1,200-250,7,Batch,5004,*,4875-9999,19249,2025-06-05 10:06:12+00:00,0.0
10052,2025-06-05,10:06:30,Programma 1,200-250,5,Batch,4966,*,4875-9999,19202,2025-06-05 10:06:30+00:00,-1.0
