,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
10461,2025-06-17,08:58:34,Programma 1,170-190,4,Batch,3583,20,*,49845,2025-06-17 08:58:34+00:00,-1.0
10543,2025-06-17,08:59:08,Programma 1,170-190,3,Batch,3592,20,*,49759,2025-06-17 08:59:08+00:00,0.0
10584,2025-06-17,08:59:25,Programma 1,170-190,4,Batch,3613,20,*,49715,2025-06-17 08:59:25+00:00,0.0
10591,2025-06-17,08:59:28,Programma 1,170-190,3,Batch,3545,20,*,49707,2025-06-17 08:59:28+00:00,-1.0
10699,2025-06-17,09:00:15,Programma 1,170-190,4,Batch,3594,20,*,49587,2025-06-17 09:00:15+00:00,0.0
10700,2025-06-17,09:00:15,Programma 1,170-190,3,Batch,3587,20,*,49586,2025-06-17 09:00:15+00:00,-1.0
10811,2025-06-17,09:01:00,Programma 1,170-190,4,Batch,3608,20,*,49465,2025-06-17 09:01:00+00:00,0.0
10810,2025-06-17,09:01:00,Programma 1,170-190,3,Batch,3630,20,*,49464,2025-06-17 09:01:00+00:00,0.0
10926,2025-06-17,09:01:52,Programma 1,170-190,4,Batch,3606,20,*,49334,2025-06-17 09:01:52+00:00,0.0
10928,2025-06-17,09:01:53,Programma 1,170-190,3,Batch,3569,20,*,49331,2025-06-17 09:01:53+00:00,0.0
11014,2025-06-17,09:02:28,Programma 1,170-190,4,Batch,3579,20,*,49240,2025-06-17 09:02:28+00:00,-1.0
11028,2025-06-17,09:02:35,Programma 1,170-190,3,Batch,3576,20,*,49216,2025-06-17 09:02:35+00:00,-1.0
11116,2025-06-17,09:03:12,Programma 1,170-190,4,Batch,3621,20,*,49127,2025-06-17 09:03:12+00:00,0.0
11151,2025-06-17,09:03:27,Programma 1,170-190,3,Batch,3575,20,*,49088,2025-06-17 09:03:27+00:00,-1.0
11271,2025-06-17,09:04:20,Programma 1,170-190,4,Batch,3555,20,*,48953,2025-06-17 09:04:20+00:00,-1.0
11299,2025-06-17,09:04:32,Programma 1,170-190,3,Batch,3576,20,*,48921,2025-06-17 09:04:32+00:00,-1.0
11352,2025-06-17,09:04:59,Programma 1,170-190,4,Batch,3594,20,*,48854,2025-06-17 09:04:59+00:00,0.0
11370,2025-06-17,09:05:06,Programma 1,170-190,3,Batch,3603,20,*,48837,2025-06-17 09:05:06+00:00,0.0
11464,2025-06-17,09:05:46,Programma 1,170-190,4,Batch,3605,20,*,48730,2025-06-17 09:05:46+00:00,-1.0
11480,2025-06-17,09:05:53,Programma 1,170-190,3,Batch,3620,20,*,48712,2025-06-17 09:05:53+00:00,-1.0
11576,2025-06-17,09:06:37,Programma 1,170-190,4,Batch,3652,20,*,48603,2025-06-17 09:06:37+00:00,0.0
11606,2025-06-17,09:06:49,Programma 1,170-190,3,Batch,3591,20,*,48571,2025-06-17 09:06:49+00:00,0.0
11689,2025-06-17,09:07:27,Programma 1,170-190,4,Batch,3595,20,*,48474,2025-06-17 09:07:27+00:00,-1.0
11706,2025-06-17,09:07:35,Programma 1,170-190,3,Batch,3573,20,*,48459,2025-06-17 09:07:35+00:00,0.0
11803,2025-06-17,09:08:19,Programma 1,170-190,4,Batch,3591,20,*,48346,2025-06-17 09:08:19+00:00,-1.0
11812,2025-06-17,09:08:23,Programma 1,170-190,3,Batch,3578,20,*,48335,2025-06-17 09:08:23+00:00,0.0
11919,2025-06-17,09:09:10,Programma 1,170-190,4,Batch,3594,20,*,48212,2025-06-17 09:09:10+00:00,-1.0
11932,2025-06-17,09:09:16,Programma 1,170-190,3,Batch,3567,20,*,48199,2025-06-17 09:09:16+00:00,-1.0
12051,2025-06-17,09:10:09,Programma 1,170-190,4,Batch,3625,20,*,48070,2025-06-17 09:10:09+00:00,-1.0
12057,2025-06-17,09:10:12,Programma 1,170-190,3,Batch,3603,20,*,48062,2025-06-17 09:10:12+00:00,-1.0
12189,2025-06-17,09:11:08,Programma 1,170-190,3,Batch,3614,20,*,47917,2025-06-17 09:11:08+00:00,-1.0
12188,2025-06-17,09:11:08,Programma 1,170-190,4,Batch,3627,20,*,47918,2025-06-17 09:11:08+00:00,0.0
12259,2025-06-17,09:11:42,Programma 1,170-190,4,Batch,3640,20,*,47831,2025-06-17 09:11:42+00:00,0.0
12260,2025-06-17,09:11:42,Programma 1,170-190,3,Batch,3651,20,*,47830,2025-06-17 09:11:42+00:00,0.0
12365,2025-06-17,09:12:28,Programma 1,170-190,4,Batch,3639,20,*,47709,2025-06-17 09:12:28+00:00,0.0
12366,2025-06-17,09:12:28,Programma 1,170-190,3,Batch,3595,20,*,47708,2025-06-17 09:12:28+00:00,0.0
12487,2025-06-17,09:13:23,Programma 1,170-190,3,Batch,3575,20,*,47568,2025-06-17 09:13:23+00:00,-1.0
12488,2025-06-17,09:13:23,Programma 1,170-190,4,Batch,3572,20,*,47569,2025-06-17 09:13:23+00:00,0.0
12586,2025-06-17,09:14:04,Programma 1,170-190,3,Batch,3614,20,*,47461,2025-06-17 09:14:04+00:00,0.0
12588,2025-06-17,09:14:04,Programma 1,170-190,4,Batch,3650,20,*,47459,2025-06-17 09:14:04+00:00,-1.0
12690,2025-06-17,09:14:47,Programma 1,170-190,4,Batch,3625,20,*,47350,2025-06-17 09:14:47+00:00,0.0
12691,2025-06-17,09:14:47,Programma 1,170-190,3,Batch,3593,20,*,47349,2025-06-17 09:14:47+00:00,0.0
12787,2025-06-17,09:15:26,Programma 1,170-190,4,Batch,3623,20,*,47250,2025-06-17 09:15:26+00:00,0.0
12798,2025-06-17,09:15:29,Programma 1,170-190,3,Batch,3575,20,*,47239,2025-06-17 09:15:29+00:00,0.0
12890,2025-06-17,09:16:12,Programma 1,170-190,4,Batch,3638,20,*,47135,2025-06-17 09:16:12+00:00,0.0
12891,2025-06-17,09:16:12,Programma 1,170-190,3,Batch,3631,20,*,47134,2025-06-17 09:16:12+00:00,0.0
12998,2025-06-17,09:16:59,Programma 1,170-190,4,Batch,3589,20,*,47015,2025-06-17 09:16:59+00:00,0.0
12999,2025-06-17,09:16:59,Programma 1,170-190,3,Batch,3570,20,*,47014,2025-06-17 09:16:59+00:00,0.0
13115,2025-06-17,09:17:47,Programma 1,170-190,4,Batch,3641,20,*,46892,2025-06-17 09:17:47+00:00,0.0
13116,2025-06-17,09:17:47,Programma 1,170-190,3,Batch,3613,20,*,46891,2025-06-17 09:17:47+00:00,-1.0
13227,2025-06-17,09:18:36,Programma 1,170-190,4,Batch,3623,20,*,46764,2025-06-17 09:18:36+00:00,0.0
13234,2025-06-17,09:18:38,Programma 1,170-190,3,Batch,3590,20,*,46759,2025-06-17 09:18:38+00:00,0.0
13347,2025-06-17,09:19:26,Programma 1,170-190,4,Batch,3563,20,*,46634,2025-06-17 09:19:26+00:00,-1.0
13345,2025-06-17,09:19:26,Programma 1,170-190,3,Batch,3606,20,*,46636,2025-06-17 09:19:26+00:00,0.0
13469,2025-06-17,09:20:20,Programma 1,170-190,4,Batch,3571,20,*,46495,2025-06-17 09:20:20+00:00,0.0
13470,2025-06-17,09:20:20,Programma 1,170-190,3,Batch,3618,20,*,46494,2025-06-17 09:20:20+00:00,-1.0
13626,2025-06-17,09:21:44,Programma 1,170-190,4,Batch,3590,20,*,46305,2025-06-17 09:21:44+00:00,-1.0
13633,2025-06-17,09:21:49,Programma 1,170-190,3,Batch,3582,20,*,46298,2025-06-17 09:21:49+00:00,0.0
13801,2025-06-17,09:23:45,Programma 1,170-190,4,Batch,3616,20,*,46117,2025-06-17 09:23:45+00:00,-1.0
13803,2025-06-17,09:23:46,Programma 1,170-190,3,Batch,3590,20,*,46115,2025-06-17 09:23:46+00:00,-1.0
13988,2025-06-17,09:25:26,Programma 1,170-190,4,Batch,3618,20,*,45910,2025-06-17 09:25:26+00:00,0.0
13991,2025-06-17,09:25:28,Programma 1,170-190,3,Batch,3635,20,*,45907,2025-06-17 09:25:28+00:00,0.0
14235,2025-06-17,09:28:08,Programma 1,170-190,3,Batch,3658,20,*,45638,2025-06-17 09:28:08+00:00,-1.0
14232,2025-06-17,09:28:08,Programma 1,170-190,4,Batch,3652,20,*,45641,2025-06-17 09:28:08+00:00,0.0
14529,2025-06-17,09:30:49,Programma 1,170-190,3,Batch,3596,20,*,45314,2025-06-17 09:30:49+00:00,0.0
14530,2025-06-17,09:30:49,Programma 1,170-190,4,Batch,3639,20,*,45313,2025-06-17 09:30:49+00:00,-1.0
14747,2025-06-17,09:32:39,Programma 1,170-190,3,Batch,3641,20,*,45077,2025-06-17 09:32:39+00:00,-1.0
14748,2025-06-17,09:32:39,Programma 1,170-190,4,Batch,3644,20,*,45078,2025-06-17 09:32:39+00:00,0.0
14986,2025-06-17,09:34:40,Programma 1,170-190,4,Batch,3588,20,*,44814,2025-06-17 09:34:40+00:00,-1.0
15005,2025-06-17,09:34:49,Programma 1,170-190,3,Batch,3654,20,*,44793,2025-06-17 09:34:49+00:00,0.0
15182,2025-06-17,09:36:26,Programma 1,170-190,4,Batch,3613,20,*,44584,2025-06-17 09:36:26+00:00,0.0
15191,2025-06-17,09:36:29,Programma 1,170-190,3,Batch,3604,20,*,44575,2025-06-17 09:36:29+00:00,0.0
15542,2025-06-17,09:39:25,Programma 1,170-190,4,Batch,3591,20,*,44180,2025-06-17 09:39:25+00:00,0.0
15545,2025-06-17,09:39:26,Programma 1,170-190,3,Batch,3626,20,*,44177,2025-06-17 09:39:26+00:00,0.0
