,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
2584,2025-06-12,10:33:55,Programma 1,190-250,5,Batch,5060,*,4855-9999,41692,2025-06-12 10:33:55+00:00,0.0
2588,2025-06-12,10:33:56,Programma 1,190-250,6,Batch,4869,*,4855-9999,41686,2025-06-12 10:33:56+00:00,0.0
2602,2025-06-12,10:34:06,Programma 1,190-250,7,Batch,4878,*,4855-9999,41669,2025-06-12 10:34:06+00:00,0.0
2672,2025-06-12,10:34:40,Programma 1,190-250,5,Batch,4967,*,4855-9999,41585,2025-06-12 10:34:40+00:00,-1.0
2679,2025-06-12,10:34:44,Programma 1,190-250,6,Batch,4873,*,4855-9999,41574,2025-06-12 10:34:44+00:00,0.0
2694,2025-06-12,10:34:50,Programma 1,190-250,7,Batch,4867,*,4855-9999,41559,2025-06-12 10:34:50+00:00,0.0
2764,2025-06-12,10:35:20,Programma 1,190-250,5,Batch,4857,*,4855-9999,41485,2025-06-12 10:35:20+00:00,0.0
2778,2025-06-12,10:35:27,Programma 1,190-250,6,Batch,5061,*,4855-9999,41468,2025-06-12 10:35:27+00:00,0.0
2792,2025-06-12,10:35:34,Programma 1,190-250,7,Batch,4860,*,4855-9999,41454,2025-06-12 10:35:34+00:00,0.0
2867,2025-06-12,10:36:06,Programma 1,190-250,5,Batch,5078,*,4855-9999,41378,2025-06-12 10:36:06+00:00,-1.0
2872,2025-06-12,10:36:08,Programma 1,190-250,6,Batch,4888,*,4855-9999,41373,2025-06-12 10:36:08+00:00,0.0
2883,2025-06-12,10:36:14,Programma 1,190-250,7,Batch,4982,*,4855-9999,41362,2025-06-12 10:36:14+00:00,0.0
2969,2025-06-12,10:36:51,Programma 1,190-250,5,Batch,4944,*,4855-9999,41276,2025-06-12 10:36:51+00:00,-1.0
2970,2025-06-12,10:36:52,Programma 1,190-250,6,Batch,4942,*,4855-9999,41274,2025-06-12 10:36:52+00:00,0.0
2986,2025-06-12,10:36:59,Programma 1,190-250,7,Batch,4874,*,4855-9999,41257,2025-06-12 10:36:59+00:00,-2.0
3063,2025-06-12,10:37:32,Programma 1,190-250,5,Batch,4991,*,4855-9999,41179,2025-06-12 10:37:32+00:00,0.0
3067,2025-06-12,10:37:34,Programma 1,190-250,6,Batch,5037,*,4855-9999,41170,2025-06-12 10:37:34+00:00,-1.0
3084,2025-06-12,10:37:40,Programma 1,190-250,7,Batch,5052,*,4855-9999,41155,2025-06-12 10:37:40+00:00,0.0
3135,2025-06-12,10:38:04,Programma 1,190-250,5,Batch,4883,*,4855-9999,41099,2025-06-12 10:38:04+00:00,-2.0
3142,2025-06-12,10:38:08,Programma 1,190-250,6,Batch,4875,*,4855-9999,41092,2025-06-12 10:38:08+00:00,0.0
3188,2025-06-12,10:38:29,Programma 1,190-250,7,Batch,4988,*,4855-9999,41042,2025-06-12 10:38:29+00:00,-2.0
3230,2025-06-12,10:38:50,Programma 1,190-250,5,Batch,5032,*,4855-9999,41000,2025-06-12 10:38:50+00:00,0.0
3237,2025-06-12,10:38:53,Programma 1,190-250,6,Batch,5049,*,4855-9999,40991,2025-06-12 10:38:53+00:00,0.0
3276,2025-06-12,10:39:11,Programma 1,190-250,7,Batch,4901,*,4855-9999,40954,2025-06-12 10:39:11+00:00,0.0
3321,2025-06-12,10:39:31,Programma 1,190-250,5,Batch,5062,*,4855-9999,40906,2025-06-12 10:39:31+00:00,-1.0
3327,2025-06-12,10:39:33,Programma 1,190-250,6,Batch,4863,*,4855-9999,40901,2025-06-12 10:39:33+00:00,0.0
3362,2025-06-12,10:39:52,Programma 1,190-250,7,Batch,4978,*,4855-9999,40860,2025-06-12 10:39:52+00:00,0.0
3404,2025-06-12,10:40:15,Programma 1,190-250,5,Batch,4890,*,4855-9999,40818,2025-06-12 10:40:15+00:00,-1.0
3413,2025-06-12,10:40:18,Programma 1,190-250,6,Batch,5006,*,4855-9999,40809,2025-06-12 10:40:18+00:00,-1.0
3452,2025-06-12,10:40:37,Programma 1,190-250,7,Batch,5066,*,4855-9999,40767,2025-06-12 10:40:37+00:00,-2.0
3492,2025-06-12,10:40:54,Programma 1,190-250,5,Batch,4975,*,4855-9999,40724,2025-06-12 10:40:54+00:00,0.0
3502,2025-06-12,10:40:59,Programma 1,190-250,6,Batch,5084,*,4855-9999,40715,2025-06-12 10:40:59+00:00,0.0
3536,2025-06-12,10:41:14,Programma 1,190-250,7,Batch,4945,*,4855-9999,40674,2025-06-12 10:41:14+00:00,-1.0
3574,2025-06-12,10:41:33,Programma 1,190-250,5,Batch,4922,*,4855-9999,40635,2025-06-12 10:41:33+00:00,0.0
3585,2025-06-12,10:41:36,Programma 1,190-250,6,Batch,5012,*,4855-9999,40624,2025-06-12 10:41:36+00:00,-1.0
3622,2025-06-12,10:41:49,Programma 1,190-250,7,Batch,4934,*,4855-9999,40590,2025-06-12 10:41:49+00:00,0.0
3655,2025-06-12,10:42:05,Programma 1,190-250,5,Batch,4880,*,4855-9999,40549,2025-06-12 10:42:05+00:00,-1.0
3672,2025-06-12,10:42:11,Programma 1,190-250,6,Batch,4916,*,4855-9999,40532,2025-06-12 10:42:11+00:00,-1.0
3712,2025-06-12,10:42:28,Programma 1,190-250,7,Batch,4903,*,4855-9999,40492,2025-06-12 10:42:28+00:00,-1.0
3750,2025-06-12,10:42:44,Programma 1,190-250,5,Batch,4996,*,4855-9999,40453,2025-06-12 10:42:44+00:00,0.0
3763,2025-06-12,10:42:50,Programma 1,190-250,6,Batch,5000,*,4855-9999,40440,2025-06-12 10:42:50+00:00,-1.0
3798,2025-06-12,10:43:04,Programma 1,190-250,7,Batch,4885,*,4855-9999,40406,2025-06-12 10:43:04+00:00,0.0
3833,2025-06-12,10:43:20,Programma 1,190-250,5,Batch,5025,*,4855-9999,40370,2025-06-12 10:43:20+00:00,0.0
3844,2025-06-12,10:43:24,Programma 1,190-250,6,Batch,4957,*,4855-9999,40359,2025-06-12 10:43:24+00:00,0.0
3875,2025-06-12,10:43:38,Programma 1,190-250,7,Batch,4930,*,4855-9999,40326,2025-06-12 10:43:38+00:00,0.0
3914,2025-06-12,10:43:58,Programma 1,190-250,5,Batch,4868,*,4855-9999,40284,2025-06-12 10:43:58+00:00,-1.0
3928,2025-06-12,10:44:03,Programma 1,190-250,6,Batch,4949,*,4855-9999,40273,2025-06-12 10:44:03+00:00,0.0
3954,2025-06-12,10:44:15,Programma 1,190-250,7,Batch,4942,*,4855-9999,40242,2025-06-12 10:44:15+00:00,-1.0
3996,2025-06-12,10:44:35,Programma 1,190-250,5,Batch,4930,*,4855-9999,40198,2025-06-12 10:44:35+00:00,0.0
4007,2025-06-12,10:44:39,Programma 1,190-250,6,Batch,4938,*,4855-9999,40187,2025-06-12 10:44:39+00:00,0.0
4033,2025-06-12,10:44:49,Programma 1,190-250,7,Batch,4860,*,4855-9999,40163,2025-06-12 10:44:49+00:00,0.0
4073,2025-06-12,10:45:06,Programma 1,190-250,5,Batch,4944,*,4855-9999,40119,2025-06-12 10:45:06+00:00,-1.0
4087,2025-06-12,10:45:11,Programma 1,190-250,6,Batch,4919,*,4855-9999,40107,2025-06-12 10:45:11+00:00,0.0
4111,2025-06-12,10:45:22,Programma 1,190-250,7,Batch,4909,*,4855-9999,40081,2025-06-12 10:45:22+00:00,-1.0
4158,2025-06-12,10:45:45,Programma 1,190-250,5,Batch,4991,*,4855-9999,40033,2025-06-12 10:45:45+00:00,0.0
4167,2025-06-12,10:45:49,Programma 1,190-250,6,Batch,4952,*,4855-9999,40024,2025-06-12 10:45:49+00:00,0.0
4191,2025-06-12,10:45:59,Programma 1,190-250,7,Batch,4917,*,4855-9999,39998,2025-06-12 10:45:59+00:00,0.0
4231,2025-06-12,10:46:19,Programma 1,190-250,5,Batch,4918,*,4855-9999,39951,2025-06-12 10:46:19+00:00,0.0
4249,2025-06-12,10:46:28,Programma 1,190-250,6,Batch,4858,*,4855-9999,39929,2025-06-12 10:46:28+00:00,-1.0
4277,2025-06-12,10:46:38,Programma 1,190-250,7,Batch,4884,*,4855-9999,39901,2025-06-12 10:46:38+00:00,-1.0
4323,2025-06-12,10:46:59,Programma 1,190-250,5,Batch,4986,*,4855-9999,39850,2025-06-12 10:46:59+00:00,0.0
4344,2025-06-12,10:47:08,Programma 1,190-250,6,Batch,5068,*,4855-9999,39829,2025-06-12 10:47:08+00:00,0.0
4360,2025-06-12,10:47:14,Programma 1,190-250,7,Batch,5043,*,4855-9999,39811,2025-06-12 10:47:14+00:00,-1.0
4401,2025-06-12,10:47:31,Programma 1,190-250,5,Batch,4889,*,4855-9999,39772,2025-06-12 10:47:31+00:00,0.0
4427,2025-06-12,10:47:43,Programma 1,190-250,6,Batch,4920,*,4855-9999,39746,2025-06-12 10:47:43+00:00,0.0
4448,2025-06-12,10:47:51,Programma 1,190-250,7,Batch,4944,*,4855-9999,39722,2025-06-12 10:47:51+00:00,0.0
4487,2025-06-12,10:48:09,Programma 1,190-250,5,Batch,4958,*,4855-9999,39680,2025-06-12 10:48:09+00:00,0.0
4520,2025-06-12,10:48:24,Programma 1,190-250,6,Batch,5033,*,4855-9999,39646,2025-06-12 10:48:24+00:00,0.0
4538,2025-06-12,10:48:30,Programma 1,190-250,7,Batch,4981,*,4855-9999,39628,2025-06-12 10:48:30+00:00,0.0
4570,2025-06-12,10:48:44,Programma 1,190-250,5,Batch,5065,*,4855-9999,39595,2025-06-12 10:48:44+00:00,0.0
4597,2025-06-12,10:48:57,Programma 1,190-250,6,Batch,5029,*,4855-9999,39560,2025-06-12 10:48:57+00:00,-2.0
4618,2025-06-12,10:49:06,Programma 1,190-250,7,Batch,5024,*,4855-9999,39537,2025-06-12 10:49:06+00:00,0.0
4656,2025-06-12,10:49:20,Programma 1,190-250,5,Batch,4965,*,4855-9999,39501,2025-06-12 10:49:20+00:00,0.0
4685,2025-06-12,10:49:34,Programma 1,190-250,6,Batch,5036,*,4855-9999,39471,2025-06-12 10:49:34+00:00,0.0
4708,2025-06-12,10:49:43,Programma 1,190-250,7,Batch,5045,*,4855-9999,39447,2025-06-12 10:49:43+00:00,0.0
4737,2025-06-12,10:49:55,Programma 1,190-250,5,Batch,5011,*,4855-9999,39417,2025-06-12 10:49:55+00:00,0.0
4769,2025-06-12,10:50:08,Programma 1,190-250,6,Batch,4874,*,4855-9999,39385,2025-06-12 10:50:08+00:00,0.0
4789,2025-06-12,10:50:16,Programma 1,190-250,7,Batch,4956,*,4855-9999,39365,2025-06-12 10:50:16+00:00,-1.0
4814,2025-06-12,10:50:28,Programma 1,190-250,5,Batch,5014,*,4855-9999,39338,2025-06-12 10:50:28+00:00,-1.0
4845,2025-06-12,10:50:41,Programma 1,190-250,6,Batch,4986,*,4855-9999,39308,2025-06-12 10:50:41+00:00,0.0
4870,2025-06-12,10:50:50,Programma 1,190-250,7,Batch,4986,*,4855-9999,39283,2025-06-12 10:50:50+00:00,-1.0
4895,2025-06-12,10:51:00,Programma 1,190-250,5,Batch,4944,*,4855-9999,39259,2025-06-12 10:51:00+00:00,0.0
4926,2025-06-12,10:51:13,Programma 1,190-250,6,Batch,4896,*,4855-9999,39226,2025-06-12 10:51:13+00:00,0.0
4948,2025-06-12,10:51:21,Programma 1,190-250,7,Batch,5021,*,4855-9999,39204,2025-06-12 10:51:21+00:00,0.0
4975,2025-06-12,10:51:32,Programma 1,190-250,5,Batch,4946,*,4855-9999,39177,2025-06-12 10:51:32+00:00,0.0
5009,2025-06-12,10:51:47,Programma 1,190-250,6,Batch,4947,*,4855-9999,39145,2025-06-12 10:51:47+00:00,0.0
5037,2025-06-12,10:51:58,Programma 1,190-250,7,Batch,5005,*,4855-9999,39115,2025-06-12 10:51:58+00:00,-1.0
5064,2025-06-12,10:52:09,Programma 1,190-250,5,Batch,5012,*,4855-9999,39088,2025-06-12 10:52:09+00:00,0.0
5093,2025-06-12,10:52:22,Programma 1,190-250,6,Batch,4969,*,4855-9999,39059,2025-06-12 10:52:22+00:00,-1.0
5119,2025-06-12,10:52:34,Programma 1,190-250,7,Batch,4941,*,4855-9999,39031,2025-06-12 10:52:34+00:00,0.0
5142,2025-06-12,10:52:44,Programma 1,190-250,5,Batch,4935,*,4855-9999,39005,2025-06-12 10:52:44+00:00,-1.0
5170,2025-06-12,10:52:57,Programma 1,190-250,6,Batch,4968,*,4855-9999,38977,2025-06-12 10:52:57+00:00,-1.0
5197,2025-06-12,10:53:10,Programma 1,190-250,7,Batch,4954,*,4855-9999,38949,2025-06-12 10:53:10+00:00,-1.0
5223,2025-06-12,10:53:20,Programma 1,190-250,5,Batch,4944,*,4855-9999,38925,2025-06-12 10:53:20+00:00,-1.0
5257,2025-06-12,10:53:34,Programma 1,190-250,6,Batch,4890,*,4855-9999,38891,2025-06-12 10:53:34+00:00,0.0
5283,2025-06-12,10:53:46,Programma 1,190-250,7,Batch,4906,*,4855-9999,38862,2025-06-12 10:53:46+00:00,-1.0
5299,2025-06-12,10:53:54,Programma 1,190-250,5,Batch,4872,*,4855-9999,38846,2025-06-12 10:53:54+00:00,-1.0
5333,2025-06-12,10:54:12,Programma 1,190-250,6,Batch,4929,*,4855-9999,38810,2025-06-12 10:54:12+00:00,0.0
5366,2025-06-12,10:54:30,Programma 1,190-250,7,Batch,4868,*,4855-9999,38773,2025-06-12 10:54:30+00:00,-1.0
5387,2025-06-12,10:54:43,Programma 1,190-250,5,Batch,4979,*,4855-9999,38749,2025-06-12 10:54:43+00:00,-1.0
5415,2025-06-12,10:54:59,Programma 1,190-250,6,Batch,4967,*,4855-9999,38719,2025-06-12 10:54:59+00:00,0.0
5448,2025-06-12,10:55:16,Programma 1,190-250,7,Batch,5070,*,4855-9999,38687,2025-06-12 10:55:16+00:00,-1.0
5465,2025-06-12,10:55:23,Programma 1,190-250,5,Batch,4891,*,4855-9999,38671,2025-06-12 10:55:23+00:00,0.0
5493,2025-06-12,10:55:39,Programma 1,190-250,6,Batch,5086,*,4855-9999,38639,2025-06-12 10:55:39+00:00,0.0
5527,2025-06-12,10:55:53,Programma 1,190-250,7,Batch,4948,*,4855-9999,38606,2025-06-12 10:55:53+00:00,-1.0
5543,2025-06-12,10:56:00,Programma 1,190-250,5,Batch,5072,*,4855-9999,38589,2025-06-12 10:56:00+00:00,-1.0
5573,2025-06-12,10:56:13,Programma 1,190-250,6,Batch,5046,*,4855-9999,38560,2025-06-12 10:56:13+00:00,0.0
5601,2025-06-12,10:56:28,Programma 1,190-250,7,Batch,4862,*,4855-9999,38532,2025-06-12 10:56:28+00:00,-2.0
5620,2025-06-12,10:56:38,Programma 1,190-250,5,Batch,5027,*,4855-9999,38514,2025-06-12 10:56:38+00:00,0.0
5650,2025-06-12,10:56:53,Programma 1,190-250,6,Batch,4863,*,4855-9999,38482,2025-06-12 10:56:53+00:00,-2.0
5683,2025-06-12,10:57:12,Programma 1,190-250,7,Batch,5043,*,4855-9999,38447,2025-06-12 10:57:12+00:00,-1.0
5698,2025-06-12,10:57:20,Programma 1,190-250,5,Batch,4929,*,4855-9999,38432,2025-06-12 10:57:20+00:00,-1.0
5732,2025-06-12,10:57:40,Programma 1,190-250,6,Batch,4871,*,4855-9999,38398,2025-06-12 10:57:40+00:00,-1.0
5771,2025-06-12,10:58:06,Programma 1,190-250,7,Batch,5032,*,4855-9999,38358,2025-06-12 10:58:06+00:00,-2.0
5786,2025-06-12,10:58:18,Programma 1,190-250,5,Batch,5001,*,4855-9999,38343,2025-06-12 10:58:18+00:00,-1.0
5813,2025-06-12,10:58:33,Programma 1,190-250,6,Batch,5050,*,4855-9999,38316,2025-06-12 10:58:33+00:00,-1.0
5848,2025-06-12,10:58:53,Programma 1,190-250,7,Batch,4895,*,4855-9999,38281,2025-06-12 10:58:53+00:00,0.0
5860,2025-06-12,10:58:57,Programma 1,190-250,5,Batch,4867,*,4855-9999,38267,2025-06-12 10:58:57+00:00,-1.0
5890,2025-06-12,10:59:10,Programma 1,190-250,6,Batch,4866,*,4855-9999,38237,2025-06-12 10:59:10+00:00,0.0
