,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
689,2025-06-05,12:01:34,Programma 2,220-290,2,Batch,4941,,4875-9999,3689,2025-06-05 12:01:34+00:00,0.0
690,2025-06-05,12:01:34,Programma 2,220-290,1,Batch,5118,,4875-9999,3688,2025-06-05 12:01:34+00:00,-1.0
792,2025-06-05,12:02:23,Programma 2,220-290,2,Batch,4892,,4875-9999,3574,2025-06-05 12:02:23+00:00,0.0
802,2025-06-05,12:02:27,Programma 2,220-290,1,Batch,5152,,4875-9999,3562,2025-06-05 12:02:27+00:00,0.0
889,2025-06-05,12:03:05,Programma 2,220-290,2,Batch,4907,,4875-9999,3468,2025-06-05 12:03:05+00:00,-1.0
890,2025-06-05,12:03:06,Programma 2,220-290,1,Batch,4931,,4875-9999,3465,2025-06-05 12:03:06+00:00,-1.0
1004,2025-06-05,12:03:54,Programma 2,220-290,2,Batch,4994,,4875-9999,3349,2025-06-05 12:03:54+00:00,0.0
1006,2025-06-05,12:03:55,Programma 2,220-290,1,Batch,5028,,4875-9999,3347,2025-06-05 12:03:55+00:00,0.0
1133,2025-06-05,12:04:45,Programma 2,220-290,1,Batch,4915,,4875-9999,3220,2025-06-05 12:04:45+00:00,0.0
1130,2025-06-05,12:04:45,Programma 2,220-290,2,Batch,4965,,4875-9999,3223,2025-06-05 12:04:45+00:00,0.0
1217,2025-06-05,12:05:29,Programma 2,220-290,2,Batch,4916,,4875-9999,3134,2025-06-05 12:05:29+00:00,0.0
1238,2025-06-05,12:05:37,Programma 2,220-290,1,Batch,5134,,4875-9999,3113,2025-06-05 12:05:37+00:00,-1.0
1334,2025-06-05,12:06:19,Programma 2,220-290,2,Batch,4933,,4875-9999,3017,2025-06-05 12:06:19+00:00,0.0
1347,2025-06-05,12:06:31,Programma 2,220-290,1,Batch,5073,,4875-9999,3002,2025-06-05 12:06:31+00:00,-2.0
1431,2025-06-05,12:07:12,Programma 2,220-290,2,Batch,5093,,4875-9999,2916,2025-06-05 12:07:12+00:00,-1.0
1432,2025-06-05,12:07:13,Programma 2,220-290,1,Batch,4984,,4875-9999,2915,2025-06-05 12:07:13+00:00,0.0
1543,2025-06-05,12:08:06,Programma 2,220-290,2,Batch,4972,,4875-9999,2804,2025-06-05 12:08:06+00:00,-1.0
1545,2025-06-05,12:08:07,Programma 2,220-290,1,Batch,4999,,4875-9999,2802,2025-06-05 12:08:07+00:00,0.0
1618,2025-06-05,12:08:42,Programma 2,220-290,2,Batch,5140,,4875-9999,2729,2025-06-05 12:08:42+00:00,-1.0
1619,2025-06-05,12:08:43,Programma 2,220-290,1,Batch,4947,,4875-9999,2728,2025-06-05 12:08:43+00:00,0.0
1715,2025-06-05,12:09:32,Programma 2,220-290,2,Batch,4913,,4875-9999,2630,2025-06-05 12:09:32+00:00,0.0
1716,2025-06-05,12:09:32,Programma 2,220-290,1,Batch,4912,,4875-9999,2629,2025-06-05 12:09:32+00:00,-1.0
1800,2025-06-05,12:10:16,Programma 2,220-290,2,Batch,4943,,4875-9999,2545,2025-06-05 12:10:16+00:00,0.0
1808,2025-06-05,12:10:19,Programma 2,220-290,1,Batch,5108,,4875-9999,2536,2025-06-05 12:10:19+00:00,0.0
1881,2025-06-05,12:11:08,Programma 2,220-290,2,Batch,5128,,4875-9999,2463,2025-06-05 12:11:08+00:00,-1.0
1889,2025-06-05,12:11:14,Programma 2,220-290,1,Batch,5080,,4875-9999,2455,2025-06-05 12:11:14+00:00,0.0
2020,2025-06-05,12:12:18,Programma 2,220-290,2,Batch,4961,,4875-9999,2315,2025-06-05 12:12:18+00:00,-1.0
2028,2025-06-05,12:12:22,Programma 2,220-290,1,Batch,5138,,4875-9999,2305,2025-06-05 12:12:22+00:00,-1.0
