,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
3620,2025-06-17,13:08:33,Programma 1,190-250,6,Batch,4957,*,4875-9999,14110,2025-06-17 13:08:33+00:00,-1.0
3664,2025-06-17,13:08:53,Programma 1,190-250,5,Batch,5071,*,4875-9999,14060,2025-06-17 13:08:53+00:00,0.0
3763,2025-06-17,13:09:35,Programma 1,190-250,7,Batch,4968,*,4875-9999,13952,2025-06-17 13:09:35+00:00,0.0
3777,2025-06-17,13:09:43,Programma 1,190-250,6,Batch,4991,*,4875-9999,13931,2025-06-17 13:09:43+00:00,0.0
3825,2025-06-17,13:10:03,Programma 1,190-250,5,Batch,4944,*,4875-9999,13879,2025-06-17 13:10:03+00:00,-1.0
3941,2025-06-17,13:10:55,Programma 1,190-250,7,Batch,4875,*,4875-9999,13759,2025-06-17 13:10:55+00:00,-1.0
3950,2025-06-17,13:11:00,Programma 1,190-250,6,Batch,4987,*,4875-9999,13748,2025-06-17 13:11:00+00:00,0.0
3977,2025-06-17,13:11:11,Programma 1,190-250,5,Batch,5018,*,4875-9999,13721,2025-06-17 13:11:11+00:00,0.0
4096,2025-06-17,13:12:08,Programma 1,190-250,7,Batch,5053,*,4875-9999,13597,2025-06-17 13:12:08+00:00,0.0
4110,2025-06-17,13:12:14,Programma 1,190-250,6,Batch,4933,*,4875-9999,13580,2025-06-17 13:12:14+00:00,-1.0
4157,2025-06-17,13:12:34,Programma 1,190-250,5,Batch,5060,*,4875-9999,13535,2025-06-17 13:12:34+00:00,0.0
4294,2025-06-17,13:13:37,Programma 1,190-250,7,Batch,4919,*,4875-9999,13395,2025-06-17 13:13:37+00:00,-1.0
4306,2025-06-17,13:13:43,Programma 1,190-250,6,Batch,4897,*,4875-9999,13384,2025-06-17 13:13:43+00:00,-1.0
4349,2025-06-17,13:14:09,Programma 1,190-250,5,Batch,4892,*,4875-9999,13337,2025-06-17 13:14:09+00:00,-1.0
4463,2025-06-17,13:14:59,Programma 1,190-250,7,Batch,5017,*,4875-9999,13218,2025-06-17 13:14:59+00:00,0.0
4466,2025-06-17,13:15:00,Programma 1,190-250,6,Batch,4927,*,4875-9999,13214,2025-06-17 13:15:00+00:00,-1.0
4508,2025-06-17,13:15:18,Programma 1,190-250,5,Batch,4921,*,4875-9999,13168,2025-06-17 13:15:18+00:00,-1.0
4626,2025-06-17,13:16:17,Programma 1,190-250,7,Batch,5014,*,4875-9999,13040,2025-06-17 13:16:17+00:00,0.0
4652,2025-06-17,13:16:29,Programma 1,190-250,6,Batch,5023,*,4875-9999,13014,2025-06-17 13:16:29+00:00,-1.0
4683,2025-06-17,13:16:44,Programma 1,190-250,5,Batch,4958,*,4875-9999,12983,2025-06-17 13:16:44+00:00,0.0
4796,2025-06-17,13:17:29,Programma 1,190-250,7,Batch,4881,*,4875-9999,12865,2025-06-17 13:17:29+00:00,-1.0
4805,2025-06-17,13:17:32,Programma 1,190-250,6,Batch,4929,*,4875-9999,12859,2025-06-17 13:17:32+00:00,0.0
4849,2025-06-17,13:17:49,Programma 1,190-250,5,Batch,5061,*,4875-9999,12815,2025-06-17 13:17:49+00:00,0.0
4982,2025-06-17,13:18:43,Programma 1,190-250,7,Batch,5037,*,4875-9999,12672,2025-06-17 13:18:43+00:00,0.0
4986,2025-06-17,13:18:44,Programma 1,190-250,6,Batch,4948,*,4875-9999,12668,2025-06-17 13:18:44+00:00,0.0
5040,2025-06-17,13:19:06,Programma 1,190-250,5,Batch,4923,*,4875-9999,12613,2025-06-17 13:19:06+00:00,0.0
5187,2025-06-17,13:20:10,Programma 1,190-250,7,Batch,5014,*,4875-9999,12449,2025-06-17 13:20:10+00:00,-1.0
5198,2025-06-17,13:20:14,Programma 1,190-250,6,Batch,5079,*,4875-9999,12438,2025-06-17 13:20:14+00:00,0.0
5250,2025-06-17,13:20:37,Programma 1,190-250,5,Batch,5048,*,4875-9999,12382,2025-06-17 13:20:37+00:00,0.0
5387,2025-06-17,13:21:34,Programma 1,190-250,6,Batch,4918,*,4875-9999,12241,2025-06-17 13:21:34+00:00,0.0
5388,2025-06-17,13:21:34,Programma 1,190-250,7,Batch,5065,*,4875-9999,12240,2025-06-17 13:21:34+00:00,-1.0
5454,2025-06-17,13:22:00,Programma 1,190-250,5,Batch,4966,*,4875-9999,12172,2025-06-17 13:22:00+00:00,0.0
5607,2025-06-17,13:23:06,Programma 1,190-250,6,Batch,4903,*,4875-9999,12009,2025-06-17 13:23:06+00:00,0.0
5611,2025-06-17,13:23:07,Programma 1,190-250,7,Batch,5027,*,4875-9999,12005,2025-06-17 13:23:07+00:00,0.0
5670,2025-06-17,13:23:33,Programma 1,190-250,5,Batch,4953,*,4875-9999,11946,2025-06-17 13:23:33+00:00,0.0
5859,2025-06-17,13:24:53,Programma 1,190-250,7,Batch,4948,*,4875-9999,11746,2025-06-17 13:24:53+00:00,0.0
5863,2025-06-17,13:24:54,Programma 1,190-250,6,Batch,5041,*,4875-9999,11741,2025-06-17 13:24:54+00:00,-1.0
5916,2025-06-17,13:25:18,Programma 1,190-250,5,Batch,4891,*,4875-9999,11686,2025-06-17 13:25:18+00:00,0.0
6076,2025-06-17,13:26:26,Programma 1,190-250,7,Batch,4965,*,4875-9999,11520,2025-06-17 13:26:26+00:00,0.0
6089,2025-06-17,13:26:32,Programma 1,190-250,6,Batch,5056,*,4875-9999,11506,2025-06-17 13:26:32+00:00,-1.0
6119,2025-06-17,13:26:43,Programma 1,190-250,5,Batch,4907,*,4875-9999,11477,2025-06-17 13:26:43+00:00,0.0
6277,2025-06-17,13:27:48,Programma 1,190-250,7,Batch,5065,*,4875-9999,11311,2025-06-17 13:27:48+00:00,-1.0
6279,2025-06-17,13:27:49,Programma 1,190-250,6,Batch,4899,*,4875-9999,11309,2025-06-17 13:27:49+00:00,-1.0
6319,2025-06-17,13:28:05,Programma 1,190-250,5,Batch,4895,*,4875-9999,11269,2025-06-17 13:28:05+00:00,0.0
6582,2025-06-17,13:29:56,Programma 1,190-250,6,Batch,4885,*,4875-9999,10991,2025-06-17 13:29:56+00:00,0.0
6597,2025-06-17,13:30:02,Programma 1,190-250,7,Batch,5064,*,4875-9999,10976,2025-06-17 13:30:02+00:00,0.0
6624,2025-06-17,13:30:13,Programma 1,190-250,5,Batch,5012,*,4875-9999,10947,2025-06-17 13:30:13+00:00,-1.0
6759,2025-06-17,13:31:10,Programma 1,190-250,6,Batch,5033,*,4875-9999,10808,2025-06-17 13:31:10+00:00,0.0
6764,2025-06-17,13:31:12,Programma 1,190-250,7,Batch,5082,*,4875-9999,10802,2025-06-17 13:31:12+00:00,0.0
6795,2025-06-17,13:31:26,Programma 1,190-250,5,Batch,4979,*,4875-9999,10769,2025-06-17 13:31:26+00:00,0.0
6972,2025-06-17,13:32:39,Programma 1,190-250,6,Batch,4875,*,4875-9999,10580,2025-06-17 13:32:39+00:00,-1.0
6987,2025-06-17,13:32:46,Programma 1,190-250,7,Batch,5032,*,4875-9999,10561,2025-06-17 13:32:46+00:00,-1.0
7012,2025-06-17,13:32:56,Programma 1,190-250,5,Batch,4990,*,4875-9999,10538,2025-06-17 13:32:56+00:00,0.0
7197,2025-06-17,13:34:14,Programma 1,190-250,6,Batch,4878,*,4875-9999,10339,2025-06-17 13:34:14+00:00,0.0
7221,2025-06-17,13:34:24,Programma 1,190-250,7,Batch,5057,*,4875-9999,10315,2025-06-17 13:34:24+00:00,0.0
7245,2025-06-17,13:34:35,Programma 1,190-250,5,Batch,4887,*,4875-9999,10285,2025-06-17 13:34:35+00:00,0.0
7465,2025-06-17,13:36:06,Programma 1,190-250,6,Batch,5063,*,4875-9999,10053,2025-06-17 13:36:06+00:00,-1.0
7497,2025-06-17,13:36:21,Programma 1,190-250,7,Batch,4998,*,4875-9999,10020,2025-06-17 13:36:21+00:00,-1.0
7525,2025-06-17,13:36:32,Programma 1,190-250,5,Batch,5065,*,4875-9999,9989,2025-06-17 13:36:32+00:00,0.0
7692,2025-06-17,13:37:49,Programma 1,190-250,6,Batch,5045,*,4875-9999,9803,2025-06-17 13:37:49+00:00,-1.0
7708,2025-06-17,13:37:56,Programma 1,190-250,7,Batch,4892,*,4875-9999,9784,2025-06-17 13:37:56+00:00,0.0
7754,2025-06-17,13:38:16,Programma 1,190-250,5,Batch,4901,*,4875-9999,9734,2025-06-17 13:38:16+00:00,0.0
7960,2025-06-17,13:39:49,Programma 1,190-250,6,Batch,4959,*,4875-9999,9508,2025-06-17 13:39:49+00:00,0.0
7972,2025-06-17,13:39:53,Programma 1,190-250,7,Batch,4922,*,4875-9999,9496,2025-06-17 13:39:53+00:00,0.0
7995,2025-06-17,13:40:03,Programma 1,190-250,5,Batch,4908,*,4875-9999,9469,2025-06-17 13:40:03+00:00,-1.0
8199,2025-06-17,13:41:33,Programma 1,190-250,6,Batch,5040,*,4875-9999,9250,2025-06-17 13:41:33+00:00,0.0
8212,2025-06-17,13:41:36,Programma 1,190-250,7,Batch,5050,*,4875-9999,9234,2025-06-17 13:41:36+00:00,-1.0
8234,2025-06-17,13:41:46,Programma 1,190-250,5,Batch,5064,*,4875-9999,9210,2025-06-17 13:41:46+00:00,0.0
8397,2025-06-17,13:43:00,Programma 1,190-250,6,Batch,4911,*,4875-9999,9028,2025-06-17 13:43:00+00:00,-1.0
8412,2025-06-17,13:43:06,Programma 1,190-250,7,Batch,4896,*,4875-9999,9013,2025-06-17 13:43:06+00:00,0.0
8430,2025-06-17,13:43:14,Programma 1,190-250,5,Batch,4927,*,4875-9999,8991,2025-06-17 13:43:14+00:00,0.0
8596,2025-06-17,13:44:34,Programma 1,190-250,6,Batch,5072,*,4875-9999,8803,2025-06-17 13:44:34+00:00,0.0
8599,2025-06-17,13:44:35,Programma 1,190-250,7,Batch,4923,*,4875-9999,8801,2025-06-17 13:44:35+00:00,0.0
8634,2025-06-17,13:44:51,Programma 1,190-250,5,Batch,5059,*,4875-9999,8763,2025-06-17 13:44:51+00:00,0.0
8820,2025-06-17,13:46:20,Programma 1,190-250,7,Batch,4900,*,4875-9999,8567,2025-06-17 13:46:20+00:00,0.0
8826,2025-06-17,13:46:22,Programma 1,190-250,6,Batch,5099,*,4875-9999,8561,2025-06-17 13:46:22+00:00,0.0
8860,2025-06-17,13:46:42,Programma 1,190-250,5,Batch,5073,*,4875-9999,8525,2025-06-17 13:46:42+00:00,-1.0
9037,2025-06-17,13:48:14,Programma 1,190-250,7,Batch,5034,*,4875-9999,8311,2025-06-17 13:48:14+00:00,0.0
9039,2025-06-17,13:48:15,Programma 1,190-250,6,Batch,4959,*,4875-9999,8309,2025-06-17 13:48:15+00:00,-1.0
9067,2025-06-17,13:48:30,Programma 1,190-250,5,Batch,4905,*,4875-9999,8275,2025-06-17 13:48:30+00:00,0.0
9252,2025-06-17,13:50:03,Programma 1,190-250,7,Batch,5001,*,4875-9999,8080,2025-06-17 13:50:03+00:00,-1.0
9274,2025-06-17,13:50:12,Programma 1,190-250,6,Batch,5064,*,4875-9999,8057,2025-06-17 13:50:12+00:00,-1.0
9304,2025-06-17,13:50:25,Programma 1,190-250,5,Batch,4934,*,4875-9999,8025,2025-06-17 13:50:25+00:00,-1.0
9497,2025-06-17,13:52:05,Programma 1,190-250,7,Batch,5083,*,4875-9999,7794,2025-06-17 13:52:05+00:00,0.0
9512,2025-06-17,13:52:10,Programma 1,190-250,6,Batch,4994,*,4875-9999,7780,2025-06-17 13:52:10+00:00,0.0
9522,2025-06-17,13:52:14,Programma 1,190-250,5,Batch,4903,*,4875-9999,7769,2025-06-17 13:52:14+00:00,-1.0
9706,2025-06-17,13:53:47,Programma 1,190-250,7,Batch,4969,*,4875-9999,7568,2025-06-17 13:53:47+00:00,0.0
9715,2025-06-17,13:53:50,Programma 1,190-250,6,Batch,4881,*,4875-9999,7559,2025-06-17 13:53:50+00:00,-1.0
9726,2025-06-17,13:53:57,Programma 1,190-250,5,Batch,4922,*,4875-9999,7546,2025-06-17 13:53:57+00:00,0.0
9911,2025-06-17,13:55:40,Programma 1,190-250,7,Batch,4920,*,4875-9999,7336,2025-06-17 13:55:40+00:00,-1.0
9919,2025-06-17,13:55:45,Programma 1,190-250,6,Batch,4934,*,4875-9999,7326,2025-06-17 13:55:45+00:00,-1.0
9943,2025-06-17,13:55:56,Programma 1,190-250,5,Batch,4913,*,4875-9999,7300,2025-06-17 13:55:56+00:00,0.0
10111,2025-06-17,13:57:21,Programma 1,190-250,7,Batch,5074,*,4875-9999,7112,2025-06-17 13:57:21+00:00,0.0
10118,2025-06-17,13:57:23,Programma 1,190-250,6,Batch,4916,*,4875-9999,7104,2025-06-17 13:57:23+00:00,-1.0
10129,2025-06-17,13:57:29,Programma 1,190-250,5,Batch,4922,*,4875-9999,7093,2025-06-17 13:57:29+00:00,-1.0
10317,2025-06-17,13:59:05,Programma 1,190-250,7,Batch,4880,*,4875-9999,6881,2025-06-17 13:59:05+00:00,-1.0
10321,2025-06-17,13:59:07,Programma 1,190-250,6,Batch,4903,*,4875-9999,6878,2025-06-17 13:59:07+00:00,-1.0
10342,2025-06-17,13:59:16,Programma 1,190-250,5,Batch,4881,*,4875-9999,6855,2025-06-17 13:59:16+00:00,0.0
10540,2025-06-17,14:00:49,Programma 1,190-250,7,Batch,5059,*,4875-9999,6643,2025-06-17 14:00:49+00:00,0.0
10544,2025-06-17,14:00:50,Programma 1,190-250,6,Batch,5071,*,4875-9999,6641,2025-06-17 14:00:50+00:00,0.0
10562,2025-06-17,14:00:59,Programma 1,190-250,5,Batch,4914,*,4875-9999,6619,2025-06-17 14:00:59+00:00,0.0
10751,2025-06-17,14:02:21,Programma 1,190-250,7,Batch,5017,*,4875-9999,6421,2025-06-17 14:02:21+00:00,0.0
10755,2025-06-17,14:02:22,Programma 1,190-250,6,Batch,5040,*,4875-9999,6415,2025-06-17 14:02:22+00:00,-2.0
10760,2025-06-17,14:02:26,Programma 1,190-250,5,Batch,4971,*,4875-9999,6410,2025-06-17 14:02:26+00:00,0.0
10931,2025-06-17,14:03:55,Programma 1,190-250,7,Batch,4976,*,4875-9999,6223,2025-06-17 14:03:55+00:00,0.0
10957,2025-06-17,14:04:04,Programma 1,190-250,6,Batch,5071,*,4875-9999,6198,2025-06-17 14:04:04+00:00,0.0
10961,2025-06-17,14:04:06,Programma 1,190-250,5,Batch,4921,*,4875-9999,6194,2025-06-17 14:04:06+00:00,0.0
11223,2025-06-17,14:06:05,Programma 1,190-250,7,Batch,4941,*,4875-9999,5911,2025-06-17 14:06:05+00:00,-1.0
11240,2025-06-17,14:06:13,Programma 1,190-250,6,Batch,4877,*,4875-9999,5890,2025-06-17 14:06:13+00:00,-1.0
11243,2025-06-17,14:06:15,Programma 1,190-250,5,Batch,4892,*,4875-9999,5883,2025-06-17 14:06:15+00:00,-1.0
11419,2025-06-17,14:07:29,Programma 1,190-250,7,Batch,5003,*,4875-9999,5694,2025-06-17 14:07:29+00:00,-1.0
11448,2025-06-17,14:07:40,Programma 1,190-250,5,Batch,4907,*,4875-9999,5665,2025-06-17 14:07:40+00:00,-1.0
11450,2025-06-17,14:07:41,Programma 1,190-250,6,Batch,5055,*,4875-9999,5664,2025-06-17 14:07:41+00:00,0.0
11659,2025-06-17,14:09:55,Programma 1,190-250,7,Batch,5008,*,4875-9999,5430,2025-06-17 14:09:55+00:00,-1.0
11702,2025-06-17,14:10:14,Programma 1,190-250,5,Batch,5048,*,4875-9999,5387,2025-06-17 14:10:14+00:00,-1.0
11706,2025-06-17,14:10:16,Programma 1,190-250,6,Batch,5092,*,4875-9999,5383,2025-06-17 14:10:16+00:00,0.0
11966,2025-06-17,14:12:31,Programma 1,190-250,7,Batch,5061,*,4875-9999,5109,2025-06-17 14:12:31+00:00,0.0
11989,2025-06-17,14:12:42,Programma 1,190-250,5,Batch,4916,*,4875-9999,5088,2025-06-17 14:12:42+00:00,0.0
11994,2025-06-17,14:12:46,Programma 1,190-250,6,Batch,4953,*,4875-9999,5081,2025-06-17 14:12:46+00:00,0.0
12230,2025-06-17,14:14:50,Programma 1,190-250,7,Batch,5014,*,4875-9999,4832,2025-06-17 14:14:50+00:00,0.0
12237,2025-06-17,14:14:53,Programma 1,190-250,5,Batch,5073,*,4875-9999,4824,2025-06-17 14:14:53+00:00,0.0
12248,2025-06-17,14:14:57,Programma 1,190-250,6,Batch,4986,*,4875-9999,4811,2025-06-17 14:14:57+00:00,0.0
12488,2025-06-17,14:16:57,Programma 1,190-250,7,Batch,4899,*,4875-9999,4555,2025-06-17 14:16:57+00:00,0.0
12498,2025-06-17,14:17:00,Programma 1,190-250,5,Batch,4940,*,4875-9999,4545,2025-06-17 14:17:00+00:00,0.0
12503,2025-06-17,14:17:01,Programma 1,190-250,6,Batch,4947,*,4875-9999,4543,2025-06-17 14:17:01+00:00,0.0
12719,2025-06-17,14:18:54,Programma 1,190-250,7,Batch,5024,*,4875-9999,4315,2025-06-17 14:18:54+00:00,0.0
12742,2025-06-17,14:19:05,Programma 1,190-250,5,Batch,5021,*,4875-9999,4290,2025-06-17 14:19:05+00:00,0.0
12745,2025-06-17,14:19:06,Programma 1,190-250,6,Batch,5062,*,4875-9999,4286,2025-06-17 14:19:06+00:00,0.0
12996,2025-06-17,14:21:21,Programma 1,190-250,7,Batch,5035,*,4875-9999,3988,2025-06-17 14:21:21+00:00,-1.0
13001,2025-06-17,14:21:23,Programma 1,190-250,5,Batch,4936,*,4875-9999,3983,2025-06-17 14:21:23+00:00,0.0
13004,2025-06-17,14:21:24,Programma 1,190-250,6,Batch,5011,*,4875-9999,3979,2025-06-17 14:21:24+00:00,-1.0
13216,2025-06-17,14:23:13,Programma 1,190-250,7,Batch,5006,*,4875-9999,3753,2025-06-17 14:23:13+00:00,0.0
13233,2025-06-17,14:23:21,Programma 1,190-250,6,Batch,4878,*,4875-9999,3735,2025-06-17 14:23:21+00:00,-1.0
13240,2025-06-17,14:23:23,Programma 1,190-250,5,Batch,5052,*,4875-9999,3728,2025-06-17 14:23:23+00:00,0.0
13461,2025-06-17,14:25:18,Programma 1,190-250,7,Batch,4946,*,4875-9999,3492,2025-06-17 14:25:18+00:00,0.0
13480,2025-06-17,14:25:28,Programma 1,190-250,6,Batch,5072,*,4875-9999,3473,2025-06-17 14:25:28+00:00,0.0
13485,2025-06-17,14:25:29,Programma 1,190-250,5,Batch,5045,*,4875-9999,3468,2025-06-17 14:25:29+00:00,-1.0
13639,2025-06-17,14:26:40,Programma 1,190-250,7,Batch,4960,*,4875-9999,3307,2025-06-17 14:26:40+00:00,-1.0
13674,2025-06-17,14:26:54,Programma 1,190-250,5,Batch,4901,*,4875-9999,3271,2025-06-17 14:26:54+00:00,0.0
13676,2025-06-17,14:26:55,Programma 1,190-250,6,Batch,5045,*,4875-9999,3268,2025-06-17 14:26:55+00:00,0.0
13837,2025-06-17,14:28:03,Programma 1,190-250,7,Batch,4928,*,4875-9999,3096,2025-06-17 14:28:03+00:00,0.0
13880,2025-06-17,14:28:25,Programma 1,190-250,6,Batch,4896,*,4875-9999,3052,2025-06-17 14:28:25+00:00,-1.0
13894,2025-06-17,14:28:32,Programma 1,190-250,5,Batch,4991,*,4875-9999,3039,2025-06-17 14:28:32+00:00,0.0
14040,2025-06-17,14:29:40,Programma 1,190-250,7,Batch,4926,*,4875-9999,2884,2025-06-17 14:29:40+00:00,0.0
14085,2025-06-17,14:29:59,Programma 1,190-250,6,Batch,4918,*,4875-9999,2833,2025-06-17 14:29:59+00:00,-1.0
14091,2025-06-17,14:30:02,Programma 1,190-250,5,Batch,4950,*,4875-9999,2826,2025-06-17 14:30:02+00:00,0.0
14212,2025-06-17,14:30:57,Programma 1,190-250,7,Batch,4985,*,4875-9999,2704,2025-06-17 14:30:57+00:00,-1.0
14244,2025-06-17,14:31:11,Programma 1,190-250,6,Batch,5014,*,4875-9999,2671,2025-06-17 14:31:11+00:00,0.0
14253,2025-06-17,14:31:13,Programma 1,190-250,5,Batch,4907,*,4875-9999,2664,2025-06-17 14:31:13+00:00,0.0
14392,2025-06-17,14:32:21,Programma 1,190-250,7,Batch,5039,*,4875-9999,2497,2025-06-17 14:32:21+00:00,0.0
14432,2025-06-17,14:32:38,Programma 1,190-250,6,Batch,4902,*,4875-9999,2451,2025-06-17 14:32:38+00:00,0.0
14436,2025-06-17,14:32:39,Programma 1,190-250,5,Batch,4942,*,4875-9999,2447,2025-06-17 14:32:39+00:00,-1.0
14612,2025-06-17,14:33:51,Programma 1,190-250,7,Batch,5057,*,4875-9999,2267,2025-06-17 14:33:51+00:00,0.0
14627,2025-06-17,14:33:57,Programma 1,190-250,6,Batch,4956,*,4875-9999,2249,2025-06-17 14:33:57+00:00,-1.0
