,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
13256,2025-06-12,13:22:09,Programma 1,130-160,1,Batch,5131,35,*,18125,2025-06-12 13:22:09+00:00,0.0
13301,2025-06-12,13:22:31,Programma 1,130-160,2,Batch,5097,35,*,18073,2025-06-12 13:22:31+00:00,-1.0
13379,2025-06-12,13:23:03,Programma 1,130-160,1,Batch,5111,35,*,17989,2025-06-12 13:23:03+00:00,-1.0
13421,2025-06-12,13:23:22,Programma 1,130-160,2,Batch,5097,35,*,17944,2025-06-12 13:23:22+00:00,-1.0
13498,2025-06-12,13:23:56,Programma 1,130-160,1,Batch,5075,35,*,17865,2025-06-12 13:23:56+00:00,-1.0
13537,2025-06-12,13:24:12,Programma 1,130-160,2,Batch,5007,35,*,17824,2025-06-12 13:24:12+00:00,-1.0
13612,2025-06-12,13:24:45,Programma 1,130-160,1,Batch,4945,35,*,17747,2025-06-12 13:24:45+00:00,0.0
13657,2025-06-12,13:25:04,Programma 1,130-160,2,Batch,4934,35,*,17700,2025-06-12 13:25:04+00:00,-1.0
13838,2025-06-12,13:26:33,Programma 1,130-160,1,Batch,4987,35,*,17519,2025-06-12 13:26:33+00:00,0.0
13966,2025-06-12,13:27:26,Programma 1,130-160,2,Batch,5064,35,*,17389,2025-06-12 13:27:26+00:00,-1.0
14191,2025-06-12,13:29:00,Programma 1,130-160,1,Batch,5166,35,*,17159,2025-06-12 13:29:00+00:00,0.0
14310,2025-06-12,13:29:49,Programma 1,130-160,2,Batch,5144,35,*,17029,2025-06-12 13:29:49+00:00,0.0
14804,2025-06-12,13:33:14,Programma 1,130-160,1,Batch,5112,35,*,16525,2025-06-12 13:33:14+00:00,-1.0
15309,2025-06-12,13:41:54,Programma 1,130-160,2,Batch,5230,35,*,16019,2025-06-12 13:41:54+00:00,0.0
15389,2025-06-12,13:42:37,Programma 1,130-160,1,Batch,5015,35,*,15928,2025-06-12 13:42:37+00:00,0.0
15449,2025-06-12,13:43:02,Programma 1,130-160,2,Batch,4974,35,*,15866,2025-06-12 13:43:02+00:00,-1.0
15525,2025-06-12,13:43:45,Programma 1,130-160,1,Batch,5001,35,*,15765,2025-06-12 13:43:45+00:00,0.0
15577,2025-06-12,13:44:10,Programma 1,130-160,2,Batch,5086,35,*,15704,2025-06-12 13:44:10+00:00,0.0
15649,2025-06-12,13:44:38,Programma 1,130-160,1,Batch,5044,35,*,15633,2025-06-12 13:44:38+00:00,0.0
15683,2025-06-12,13:44:54,Programma 1,130-160,2,Batch,5022,35,*,15595,2025-06-12 13:44:54+00:00,-1.0
15752,2025-06-12,13:45:25,Programma 1,130-160,1,Batch,5065,35,*,15519,2025-06-12 13:45:25+00:00,-1.0
15790,2025-06-12,13:45:44,Programma 1,130-160,2,Batch,5046,35,*,15481,2025-06-12 13:45:44+00:00,-1.0
15888,2025-06-12,13:46:28,Programma 1,130-160,1,Batch,5034,35,*,15369,2025-06-12 13:46:28+00:00,0.0
15928,2025-06-12,13:46:42,Programma 1,130-160,2,Batch,5125,35,*,15331,2025-06-12 13:46:42+00:00,-3.0
16034,2025-06-12,13:47:35,Programma 1,130-160,1,Batch,4989,35,*,15214,2025-06-12 13:47:35+00:00,0.0
16075,2025-06-12,13:47:53,Programma 1,130-160,2,Batch,5011,35,*,15164,2025-06-12 13:47:53+00:00,0.0
16161,2025-06-12,13:48:29,Programma 1,130-160,1,Batch,5044,35,*,15077,2025-06-12 13:48:29+00:00,0.0
16207,2025-06-12,13:48:48,Programma 1,130-160,2,Batch,5030,35,*,15028,2025-06-12 13:48:48+00:00,-1.0
16298,2025-06-12,13:49:30,Programma 1,130-160,1,Batch,5017,35,*,14932,2025-06-12 13:49:30+00:00,0.0
16333,2025-06-12,13:49:45,Programma 1,130-160,2,Batch,4977,35,*,14894,2025-06-12 13:49:45+00:00,0.0
16423,2025-06-12,13:50:28,Programma 1,130-160,1,Batch,5039,35,*,14804,2025-06-12 13:50:28+00:00,-1.0
16458,2025-06-12,13:50:45,Programma 1,130-160,2,Batch,5034,35,*,14765,2025-06-12 13:50:45+00:00,-1.0
16540,2025-06-12,13:51:23,Programma 1,130-160,1,Batch,5023,35,*,14677,2025-06-12 13:51:23+00:00,-1.0
16570,2025-06-12,13:51:39,Programma 1,130-160,2,Batch,5053,35,*,14642,2025-06-12 13:51:39+00:00,0.0
16657,2025-06-12,13:52:18,Programma 1,130-160,1,Batch,4969,35,*,14554,2025-06-12 13:52:18+00:00,0.0
16691,2025-06-12,13:52:34,Programma 1,130-160,2,Batch,4969,35,*,14518,2025-06-12 13:52:34+00:00,-2.0
16781,2025-06-12,13:53:14,Programma 1,130-160,1,Batch,5056,35,*,14426,2025-06-12 13:53:14+00:00,0.0
16804,2025-06-12,13:53:25,Programma 1,130-160,2,Batch,5109,35,*,14397,2025-06-12 13:53:25+00:00,-1.0
16914,2025-06-12,13:54:16,Programma 1,130-160,1,Batch,5024,35,*,14280,2025-06-12 13:54:16+00:00,0.0
16953,2025-06-12,13:54:34,Programma 1,130-160,2,Batch,4957,35,*,14234,2025-06-12 13:54:34+00:00,0.0
17029,2025-06-12,13:55:08,Programma 1,130-160,1,Batch,4994,35,*,14151,2025-06-12 13:55:08+00:00,0.0
17066,2025-06-12,13:55:27,Programma 1,130-160,2,Batch,5012,35,*,14105,2025-06-12 13:55:27+00:00,-1.0
17152,2025-06-12,13:56:07,Programma 1,130-160,1,Batch,5132,35,*,14012,2025-06-12 13:56:07+00:00,-1.0
17187,2025-06-12,13:56:23,Programma 1,130-160,2,Batch,5068,35,*,13976,2025-06-12 13:56:23+00:00,0.0
17263,2025-06-12,13:56:59,Programma 1,130-160,1,Batch,4958,35,*,13898,2025-06-12 13:56:59+00:00,0.0
17293,2025-06-12,13:57:14,Programma 1,130-160,2,Batch,5033,35,*,13864,2025-06-12 13:57:14+00:00,0.0
17372,2025-06-12,13:57:54,Programma 1,130-160,1,Batch,5051,35,*,13773,2025-06-12 13:57:54+00:00,-1.0
17417,2025-06-12,13:58:15,Programma 1,130-160,2,Batch,5129,35,*,13726,2025-06-12 13:58:15+00:00,0.0
17502,2025-06-12,13:58:58,Programma 1,130-160,1,Batch,5031,35,*,13634,2025-06-12 13:58:58+00:00,0.0
17544,2025-06-12,13:59:15,Programma 1,130-160,2,Batch,5062,35,*,13587,2025-06-12 13:59:15+00:00,-1.0
17615,2025-06-12,13:59:49,Programma 1,130-160,1,Batch,5024,35,*,13508,2025-06-12 13:59:49+00:00,0.0
17645,2025-06-12,14:00:02,Programma 1,130-160,2,Batch,5065,35,*,13476,2025-06-12 14:00:02+00:00,0.0
17730,2025-06-12,14:00:40,Programma 1,130-160,1,Batch,5005,35,*,13383,2025-06-12 14:00:40+00:00,-1.0
17755,2025-06-12,14:00:49,Programma 1,130-160,2,Batch,4939,35,*,13361,2025-06-12 14:00:49+00:00,-2.0
17836,2025-06-12,14:01:29,Programma 1,130-160,1,Batch,5021,35,*,13272,2025-06-12 14:01:29+00:00,-1.0
17879,2025-06-12,14:01:49,Programma 1,130-160,2,Batch,5133,35,*,13225,2025-06-12 14:01:49+00:00,0.0
17973,2025-06-12,14:02:30,Programma 1,130-160,1,Batch,5090,35,*,13130,2025-06-12 14:02:30+00:00,0.0
18015,2025-06-12,14:02:47,Programma 1,130-160,2,Batch,5026,35,*,13083,2025-06-12 14:02:47+00:00,-2.0
18096,2025-06-12,14:03:22,Programma 1,130-160,1,Batch,4961,35,*,13004,2025-06-12 14:03:22+00:00,0.0
18127,2025-06-12,14:03:34,Programma 1,130-160,2,Batch,4967,35,*,12973,2025-06-12 14:03:34+00:00,0.0
18221,2025-06-12,14:04:15,Programma 1,130-160,1,Batch,4974,35,*,12873,2025-06-12 14:04:15+00:00,0.0
18251,2025-06-12,14:04:28,Programma 1,130-160,2,Batch,5052,35,*,12839,2025-06-12 14:04:28+00:00,-1.0
18346,2025-06-12,14:05:10,Programma 1,130-160,1,Batch,4968,35,*,12742,2025-06-12 14:05:10+00:00,0.0
18383,2025-06-12,14:05:23,Programma 1,130-160,2,Batch,4967,35,*,12705,2025-06-12 14:05:23+00:00,-1.0
18464,2025-06-12,14:05:59,Programma 1,130-160,1,Batch,5120,35,*,12616,2025-06-12 14:05:59+00:00,-2.0
18508,2025-06-12,14:06:18,Programma 1,130-160,2,Batch,5065,35,*,12571,2025-06-12 14:06:18+00:00,0.0
18602,2025-06-12,14:06:56,Programma 1,130-160,1,Batch,5048,35,*,12474,2025-06-12 14:06:56+00:00,0.0
18645,2025-06-12,14:07:15,Programma 1,130-160,2,Batch,5066,35,*,12424,2025-06-12 14:07:15+00:00,0.0
18732,2025-06-12,14:07:53,Programma 1,130-160,1,Batch,5069,35,*,12334,2025-06-12 14:07:53+00:00,0.0
18774,2025-06-12,14:08:12,Programma 1,130-160,2,Batch,5056,35,*,12281,2025-06-12 14:08:12+00:00,-1.0
18854,2025-06-12,14:08:47,Programma 1,130-160,1,Batch,4993,35,*,12199,2025-06-12 14:08:47+00:00,0.0
18897,2025-06-12,14:09:06,Programma 1,130-160,2,Batch,5103,35,*,12151,2025-06-12 14:09:06+00:00,-1.0
18967,2025-06-12,14:09:36,Programma 1,130-160,1,Batch,4991,35,*,12078,2025-06-12 14:09:36+00:00,0.0
19027,2025-06-12,14:10:01,Programma 1,130-160,2,Batch,5017,35,*,12017,2025-06-12 14:10:01+00:00,0.0
19108,2025-06-12,14:10:36,Programma 1,130-160,1,Batch,5060,35,*,11930,2025-06-12 14:10:36+00:00,0.0
19166,2025-06-12,14:11:04,Programma 1,130-160,2,Batch,5003,35,*,11864,2025-06-12 14:11:04+00:00,0.0
19238,2025-06-12,14:11:35,Programma 1,130-160,1,Batch,5013,35,*,11784,2025-06-12 14:11:35+00:00,0.0
19289,2025-06-12,14:11:59,Programma 1,130-160,2,Batch,5008,35,*,11724,2025-06-12 14:11:59+00:00,-1.0
19351,2025-06-12,14:12:30,Programma 1,130-160,1,Batch,5067,35,*,11656,2025-06-12 14:12:30+00:00,0.0
19426,2025-06-12,14:13:06,Programma 1,130-160,2,Batch,4966,35,*,11563,2025-06-12 14:13:06+00:00,-1.0
19491,2025-06-12,14:13:33,Programma 1,130-160,1,Batch,4945,35,*,11496,2025-06-12 14:13:33+00:00,0.0
19560,2025-06-12,14:14:08,Programma 1,130-160,2,Batch,4925,35,*,11419,2025-06-12 14:14:08+00:00,0.0
19653,2025-06-12,14:15:00,Programma 1,130-160,1,Batch,5015,35,*,11292,2025-06-12 14:15:00+00:00,0.0
19703,2025-06-12,14:15:31,Programma 1,130-160,2,Batch,5071,35,*,11219,2025-06-12 14:15:31+00:00,0.0
