,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
5187,2025-06-16,08:24:51,Programma 1,160-195,4,Batch,4546,25,*,56542,2025-06-16 08:24:51+00:00,0.0
5264,2025-06-16,08:25:23,Programma 1,160-195,3,Batch,4556,25,*,56461,2025-06-16 08:25:23+00:00,-1.0
5269,2025-06-16,08:25:25,Programma 1,160-195,4,Batch,4525,25,*,56453,2025-06-16 08:25:25+00:00,0.0
5350,2025-06-16,08:25:59,Programma 1,160-195,3,Batch,4575,25,*,56369,2025-06-16 08:25:59+00:00,0.0
5358,2025-06-16,08:26:02,Programma 1,160-195,4,Batch,4528,25,*,56360,2025-06-16 08:26:02+00:00,-1.0
5437,2025-06-16,08:26:33,Programma 1,160-195,3,Batch,4550,25,*,56279,2025-06-16 08:26:33+00:00,0.0
5448,2025-06-16,08:26:36,Programma 1,160-195,4,Batch,4547,25,*,56270,2025-06-16 08:26:36+00:00,0.0
5512,2025-06-16,08:27:02,Programma 1,160-195,3,Batch,4534,25,*,56205,2025-06-16 08:27:02+00:00,0.0
5523,2025-06-16,08:27:07,Programma 1,160-195,4,Batch,4524,25,*,56192,2025-06-16 08:27:07+00:00,0.0
5601,2025-06-16,08:27:42,Programma 1,160-195,3,Batch,4500,25,*,56106,2025-06-16 08:27:42+00:00,0.0
5611,2025-06-16,08:27:45,Programma 1,160-195,4,Batch,4508,25,*,56096,2025-06-16 08:27:45+00:00,0.0
5692,2025-06-16,08:28:19,Programma 1,160-195,3,Batch,4624,25,*,56005,2025-06-16 08:28:19+00:00,-1.0
5706,2025-06-16,08:28:25,Programma 1,160-195,4,Batch,4530,25,*,55993,2025-06-16 08:28:25+00:00,0.0
5768,2025-06-16,08:28:50,Programma 1,160-195,3,Batch,4555,25,*,55929,2025-06-16 08:28:50+00:00,0.0
5787,2025-06-16,08:29:00,Programma 1,160-195,4,Batch,4537,25,*,55906,2025-06-16 08:29:00+00:00,0.0
5854,2025-06-16,08:29:29,Programma 1,160-195,3,Batch,4523,25,*,55830,2025-06-16 08:29:29+00:00,-1.0
5874,2025-06-16,08:29:37,Programma 1,160-195,4,Batch,4588,25,*,55808,2025-06-16 08:29:37+00:00,0.0
5931,2025-06-16,08:30:01,Programma 1,160-195,3,Batch,4602,25,*,55748,2025-06-16 08:30:01+00:00,0.0
5954,2025-06-16,08:30:10,Programma 1,160-195,4,Batch,4536,25,*,55724,2025-06-16 08:30:10+00:00,-1.0
6017,2025-06-16,08:30:38,Programma 1,160-195,3,Batch,4526,25,*,55655,2025-06-16 08:30:38+00:00,0.0
6045,2025-06-16,08:30:51,Programma 1,160-195,4,Batch,4564,25,*,55619,2025-06-16 08:30:51+00:00,0.0
6104,2025-06-16,08:31:16,Programma 1,160-195,3,Batch,4573,25,*,55555,2025-06-16 08:31:16+00:00,0.0
6135,2025-06-16,08:31:28,Programma 1,160-195,4,Batch,4528,25,*,55524,2025-06-16 08:31:28+00:00,-1.0
6189,2025-06-16,08:31:51,Programma 1,160-195,3,Batch,4539,25,*,55468,2025-06-16 08:31:51+00:00,-1.0
6217,2025-06-16,08:32:02,Programma 1,160-195,4,Batch,4580,25,*,55440,2025-06-16 08:32:02+00:00,0.0
6267,2025-06-16,08:32:21,Programma 1,160-195,3,Batch,4568,25,*,55390,2025-06-16 08:32:21+00:00,0.0
6302,2025-06-16,08:32:35,Programma 1,160-195,4,Batch,4472,25,*,55351,2025-06-16 08:32:35+00:00,-1.0
6368,2025-06-16,08:33:02,Programma 1,160-195,3,Batch,4518,25,*,55284,2025-06-16 08:33:02+00:00,-1.0
6409,2025-06-16,08:33:19,Programma 1,160-195,4,Batch,4552,25,*,55241,2025-06-16 08:33:19+00:00,0.0
6463,2025-06-16,08:33:39,Programma 1,160-195,3,Batch,4564,25,*,55183,2025-06-16 08:33:39+00:00,-1.0
6500,2025-06-16,08:33:56,Programma 1,160-195,4,Batch,4569,25,*,55142,2025-06-16 08:33:56+00:00,-2.0
6552,2025-06-16,08:34:20,Programma 1,160-195,3,Batch,4499,25,*,55087,2025-06-16 08:34:20+00:00,-1.0
6579,2025-06-16,08:34:30,Programma 1,160-195,4,Batch,4565,25,*,55059,2025-06-16 08:34:30+00:00,-1.0
6628,2025-06-16,08:34:51,Programma 1,160-195,3,Batch,4539,25,*,55008,2025-06-16 08:34:51+00:00,0.0
6657,2025-06-16,08:35:02,Programma 1,160-195,4,Batch,4465,25,*,54979,2025-06-16 08:35:02+00:00,-1.0
6712,2025-06-16,08:35:28,Programma 1,160-195,3,Batch,4535,25,*,54920,2025-06-16 08:35:28+00:00,0.0
6740,2025-06-16,08:35:43,Programma 1,160-195,4,Batch,4475,25,*,54886,2025-06-16 08:35:43+00:00,-2.0
6790,2025-06-16,08:36:04,Programma 1,160-195,3,Batch,4440,25,*,54834,2025-06-16 08:36:04+00:00,-1.0
6837,2025-06-16,08:36:27,Programma 1,160-195,4,Batch,4552,25,*,54783,2025-06-16 08:36:27+00:00,0.0
6878,2025-06-16,08:36:43,Programma 1,160-195,3,Batch,4499,25,*,54742,2025-06-16 08:36:43+00:00,-1.0
6918,2025-06-16,08:37:00,Programma 1,160-195,4,Batch,4539,25,*,54695,2025-06-16 08:37:00+00:00,0.0
6965,2025-06-16,08:37:24,Programma 1,160-195,3,Batch,4596,25,*,54641,2025-06-16 08:37:24+00:00,-1.0
6997,2025-06-16,08:37:37,Programma 1,160-195,4,Batch,4574,25,*,54609,2025-06-16 08:37:37+00:00,-1.0
7051,2025-06-16,08:38:03,Programma 1,160-195,3,Batch,4485,25,*,54549,2025-06-16 08:38:03+00:00,-1.0
7077,2025-06-16,08:38:14,Programma 1,160-195,4,Batch,4554,25,*,54520,2025-06-16 08:38:14+00:00,0.0
7128,2025-06-16,08:38:35,Programma 1,160-195,3,Batch,4527,25,*,54465,2025-06-16 08:38:35+00:00,-1.0
7156,2025-06-16,08:38:47,Programma 1,160-195,4,Batch,4531,25,*,54435,2025-06-16 08:38:47+00:00,-1.0
7210,2025-06-16,08:39:11,Programma 1,160-195,3,Batch,4530,25,*,54377,2025-06-16 08:39:11+00:00,-1.0
7241,2025-06-16,08:39:25,Programma 1,160-195,4,Batch,4499,25,*,54344,2025-06-16 08:39:25+00:00,-1.0
7306,2025-06-16,08:39:58,Programma 1,160-195,3,Batch,4482,25,*,54277,2025-06-16 08:39:58+00:00,0.0
7327,2025-06-16,08:40:07,Programma 1,160-195,4,Batch,4528,25,*,54252,2025-06-16 08:40:07+00:00,0.0
7391,2025-06-16,08:40:36,Programma 1,160-195,3,Batch,4502,25,*,54180,2025-06-16 08:40:36+00:00,-1.0
7414,2025-06-16,08:40:46,Programma 1,160-195,4,Batch,4595,25,*,54156,2025-06-16 08:40:46+00:00,-1.0
7487,2025-06-16,08:41:16,Programma 1,160-195,3,Batch,4486,25,*,54079,2025-06-16 08:41:16+00:00,-1.0
7507,2025-06-16,08:41:25,Programma 1,160-195,4,Batch,4530,25,*,54056,2025-06-16 08:41:25+00:00,-1.0
7577,2025-06-16,08:41:57,Programma 1,160-195,3,Batch,4440,25,*,53977,2025-06-16 08:41:57+00:00,0.0
7600,2025-06-16,08:42:06,Programma 1,160-195,4,Batch,4536,25,*,53952,2025-06-16 08:42:06+00:00,-1.0
7662,2025-06-16,08:42:33,Programma 1,160-195,3,Batch,4562,25,*,53888,2025-06-16 08:42:33+00:00,0.0
7681,2025-06-16,08:42:41,Programma 1,160-195,4,Batch,4519,25,*,53867,2025-06-16 08:42:41+00:00,0.0
7751,2025-06-16,08:43:10,Programma 1,160-195,3,Batch,4527,25,*,53794,2025-06-16 08:43:10+00:00,0.0
7776,2025-06-16,08:43:20,Programma 1,160-195,4,Batch,4501,25,*,53768,2025-06-16 08:43:20+00:00,-1.0
7834,2025-06-16,08:43:44,Programma 1,160-195,3,Batch,4517,25,*,53708,2025-06-16 08:43:44+00:00,0.0
7858,2025-06-16,08:43:54,Programma 1,160-195,4,Batch,4530,25,*,53684,2025-06-16 08:43:54+00:00,-1.0
7915,2025-06-16,08:44:23,Programma 1,160-195,3,Batch,4583,25,*,53615,2025-06-16 08:44:23+00:00,0.0
7933,2025-06-16,08:44:31,Programma 1,160-195,4,Batch,4418,25,*,53596,2025-06-16 08:44:31+00:00,0.0
7996,2025-06-16,08:45:01,Programma 1,160-195,3,Batch,4563,25,*,53525,2025-06-16 08:45:01+00:00,0.0
8008,2025-06-16,08:45:05,Programma 1,160-195,4,Batch,4553,25,*,53513,2025-06-16 08:45:05+00:00,0.0
8091,2025-06-16,08:45:42,Programma 1,160-195,3,Batch,4498,25,*,53427,2025-06-16 08:45:42+00:00,0.0
8106,2025-06-16,08:45:47,Programma 1,160-195,4,Batch,4410,25,*,53412,2025-06-16 08:45:47+00:00,0.0
8160,2025-06-16,08:46:11,Programma 1,160-195,3,Batch,4505,25,*,53352,2025-06-16 08:46:11+00:00,-2.0
8173,2025-06-16,08:46:17,Programma 1,160-195,4,Batch,4501,25,*,53337,2025-06-16 08:46:17+00:00,-1.0
8249,2025-06-16,08:46:54,Programma 1,160-195,3,Batch,4534,25,*,53244,2025-06-16 08:46:54+00:00,-1.0
8255,2025-06-16,08:46:56,Programma 1,160-195,4,Batch,4507,25,*,53238,2025-06-16 08:46:56+00:00,-1.0
8339,2025-06-16,08:47:33,Programma 1,160-195,3,Batch,4530,25,*,53147,2025-06-16 08:47:33+00:00,0.0
8341,2025-06-16,08:47:34,Programma 1,160-195,4,Batch,4587,25,*,53140,2025-06-16 08:47:34+00:00,-1.0
8460,2025-06-16,08:48:24,Programma 1,160-195,3,Batch,4594,25,*,53012,2025-06-16 08:48:24+00:00,-1.0
8470,2025-06-16,08:48:28,Programma 1,160-195,4,Batch,4573,25,*,53003,2025-06-16 08:48:28+00:00,0.0
8585,2025-06-16,08:49:13,Programma 1,160-195,3,Batch,4558,25,*,52884,2025-06-16 08:49:13+00:00,0.0
8592,2025-06-16,08:49:16,Programma 1,160-195,4,Batch,4638,25,*,52877,2025-06-16 08:49:16+00:00,0.0
8685,2025-06-16,08:49:55,Programma 1,160-195,3,Batch,4588,25,*,52781,2025-06-16 08:49:55+00:00,-1.0
8697,2025-06-16,08:49:59,Programma 1,160-195,4,Batch,4635,25,*,52769,2025-06-16 08:49:59+00:00,-2.0
8810,2025-06-16,08:50:47,Programma 1,160-195,3,Batch,4591,25,*,52649,2025-06-16 08:50:47+00:00,-1.0
8827,2025-06-16,08:50:53,Programma 1,160-195,4,Batch,4602,25,*,52630,2025-06-16 08:50:53+00:00,-1.0
8923,2025-06-16,08:51:33,Programma 1,160-195,3,Batch,4658,25,*,52534,2025-06-16 08:51:33+00:00,0.0
8941,2025-06-16,08:51:40,Programma 1,160-195,4,Batch,4549,25,*,52514,2025-06-16 08:51:40+00:00,-1.0
9035,2025-06-16,08:52:17,Programma 1,160-195,3,Batch,4602,25,*,52418,2025-06-16 08:52:17+00:00,0.0
9057,2025-06-16,08:52:26,Programma 1,160-195,4,Batch,4588,25,*,52392,2025-06-16 08:52:26+00:00,-1.0
9157,2025-06-16,08:53:08,Programma 1,160-195,3,Batch,4609,25,*,52282,2025-06-16 08:53:08+00:00,-1.0
9182,2025-06-16,08:53:18,Programma 1,160-195,4,Batch,4617,25,*,52256,2025-06-16 08:53:18+00:00,0.0
9295,2025-06-16,08:54:03,Programma 1,160-195,3,Batch,4589,25,*,52139,2025-06-16 08:54:03+00:00,0.0
9315,2025-06-16,08:54:11,Programma 1,160-195,4,Batch,4630,25,*,52118,2025-06-16 08:54:11+00:00,0.0
9391,2025-06-16,08:54:45,Programma 1,160-195,3,Batch,4600,25,*,52036,2025-06-16 08:54:45+00:00,0.0
9428,2025-06-16,08:54:59,Programma 1,160-195,4,Batch,4587,25,*,51995,2025-06-16 08:54:59+00:00,0.0
9514,2025-06-16,08:55:34,Programma 1,160-195,3,Batch,4577,25,*,51909,2025-06-16 08:55:34+00:00,-1.0
9555,2025-06-16,08:55:52,Programma 1,160-195,4,Batch,4552,25,*,51864,2025-06-16 08:55:52+00:00,0.0
9674,2025-06-16,08:56:44,Programma 1,160-195,3,Batch,4605,25,*,51727,2025-06-16 08:56:44+00:00,-1.0
9709,2025-06-16,08:57:01,Programma 1,160-195,4,Batch,4618,25,*,51685,2025-06-16 08:57:01+00:00,0.0
9797,2025-06-16,08:57:42,Programma 1,160-195,3,Batch,4574,25,*,51586,2025-06-16 08:57:42+00:00,0.0
9821,2025-06-16,08:57:52,Programma 1,160-195,4,Batch,4590,25,*,51558,2025-06-16 08:57:52+00:00,0.0
9920,2025-06-16,08:58:35,Programma 1,160-195,3,Batch,4647,25,*,51450,2025-06-16 08:58:35+00:00,0.0
9954,2025-06-16,08:58:47,Programma 1,160-195,4,Batch,4594,25,*,51416,2025-06-16 08:58:47+00:00,0.0
10046,2025-06-16,08:59:28,Programma 1,160-195,3,Batch,4592,25,*,51311,2025-06-16 08:59:28+00:00,0.0
