,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
656,2025-06-13,11:18:23,Programma 1,190-280,3,Batch,4907,*,4875-9999,29735,2025-06-13 11:18:23+00:00,-2.0
669,2025-06-13,11:18:30,Programma 1,190-280,1,Batch,4905,*,4875-9999,29722,2025-06-13 11:18:30+00:00,-1.0
678,2025-06-13,11:18:35,Programma 1,190-280,2,Batch,4879,*,4875-9999,29713,2025-06-13 11:18:35+00:00,0.0
746,2025-06-13,11:19:06,Programma 1,190-280,3,Batch,5109,*,4875-9999,29642,2025-06-13 11:19:06+00:00,0.0
751,2025-06-13,11:19:09,Programma 1,190-280,1,Batch,5091,*,4875-9999,29633,2025-06-13 11:19:09+00:00,0.0
762,2025-06-13,11:19:13,Programma 1,190-280,2,Batch,4958,*,4875-9999,29622,2025-06-13 11:19:13+00:00,0.0
835,2025-06-13,11:19:51,Programma 1,190-280,3,Batch,4937,*,4875-9999,29543,2025-06-13 11:19:51+00:00,0.0
844,2025-06-13,11:19:54,Programma 1,190-280,1,Batch,5068,*,4875-9999,29534,2025-06-13 11:19:54+00:00,0.0
859,2025-06-13,11:20:00,Programma 1,190-280,2,Batch,5008,*,4875-9999,29519,2025-06-13 11:20:00+00:00,-1.0
931,2025-06-13,11:20:41,Programma 1,190-280,3,Batch,4988,*,4875-9999,29435,2025-06-13 11:20:41+00:00,0.0
938,2025-06-13,11:20:43,Programma 1,190-280,1,Batch,4983,*,4875-9999,29426,2025-06-13 11:20:43+00:00,-1.0
956,2025-06-13,11:20:50,Programma 1,190-280,2,Batch,5010,*,4875-9999,29409,2025-06-13 11:20:50+00:00,-1.0
1020,2025-06-13,11:21:22,Programma 1,190-280,3,Batch,4982,*,4875-9999,29339,2025-06-13 11:21:22+00:00,-1.0
1030,2025-06-13,11:21:26,Programma 1,190-280,1,Batch,4903,*,4875-9999,29329,2025-06-13 11:21:26+00:00,-1.0
1052,2025-06-13,11:21:34,Programma 1,190-280,2,Batch,5108,*,4875-9999,29307,2025-06-13 11:21:34+00:00,-1.0
1113,2025-06-13,11:22:04,Programma 1,190-280,3,Batch,5086,*,4875-9999,29242,2025-06-13 11:22:04+00:00,-2.0
1121,2025-06-13,11:22:08,Programma 1,190-280,1,Batch,4964,*,4875-9999,29234,2025-06-13 11:22:08+00:00,0.0
1144,2025-06-13,11:22:18,Programma 1,190-280,2,Batch,5115,*,4875-9999,29210,2025-06-13 11:22:18+00:00,0.0
1193,2025-06-13,11:22:42,Programma 1,190-280,3,Batch,5004,*,4875-9999,29154,2025-06-13 11:22:42+00:00,-1.0
1200,2025-06-13,11:22:46,Programma 1,190-280,1,Batch,5075,*,4875-9999,29146,2025-06-13 11:22:46+00:00,0.0
1225,2025-06-13,11:22:57,Programma 1,190-280,2,Batch,4964,*,4875-9999,29122,2025-06-13 11:22:57+00:00,0.0
1277,2025-06-13,11:23:20,Programma 1,190-280,3,Batch,5049,*,4875-9999,29066,2025-06-13 11:23:20+00:00,-1.0
1288,2025-06-13,11:23:25,Programma 1,190-280,1,Batch,5022,*,4875-9999,29055,2025-06-13 11:23:25+00:00,0.0
1305,2025-06-13,11:23:33,Programma 1,190-280,2,Batch,5044,*,4875-9999,29036,2025-06-13 11:23:33+00:00,-1.0
1380,2025-06-13,11:24:10,Programma 1,190-280,3,Batch,5012,*,4875-9999,28961,2025-06-13 11:24:10+00:00,0.0
1389,2025-06-13,11:24:14,Programma 1,190-280,1,Batch,4937,*,4875-9999,28952,2025-06-13 11:24:14+00:00,-1.0
1408,2025-06-13,11:24:22,Programma 1,190-280,2,Batch,4970,*,4875-9999,28933,2025-06-13 11:24:22+00:00,0.0
1461,2025-06-13,11:24:50,Programma 1,190-280,3,Batch,4979,*,4875-9999,28874,2025-06-13 11:24:50+00:00,-1.0
1465,2025-06-13,11:24:52,Programma 1,190-280,1,Batch,5082,*,4875-9999,28870,2025-06-13 11:24:52+00:00,0.0
1482,2025-06-13,11:24:59,Programma 1,190-280,2,Batch,5006,*,4875-9999,28853,2025-06-13 11:24:59+00:00,-1.0
1547,2025-06-13,11:25:33,Programma 1,190-280,3,Batch,5093,*,4875-9999,28785,2025-06-13 11:25:33+00:00,0.0
1546,2025-06-13,11:25:33,Programma 1,190-280,1,Batch,5023,*,4875-9999,28784,2025-06-13 11:25:33+00:00,-1.0
1568,2025-06-13,11:25:43,Programma 1,190-280,2,Batch,4897,*,4875-9999,28761,2025-06-13 11:25:43+00:00,-1.0
1643,2025-06-13,11:26:17,Programma 1,190-280,1,Batch,4933,*,4875-9999,28683,2025-06-13 11:26:17+00:00,-2.0
1644,2025-06-13,11:26:17,Programma 1,190-280,3,Batch,5106,*,4875-9999,28684,2025-06-13 11:26:17+00:00,0.0
1666,2025-06-13,11:26:28,Programma 1,190-280,2,Batch,5036,*,4875-9999,28659,2025-06-13 11:26:28+00:00,0.0
1726,2025-06-13,11:26:57,Programma 1,190-280,3,Batch,5079,*,4875-9999,28597,2025-06-13 11:26:57+00:00,-1.0
1728,2025-06-13,11:26:57,Programma 1,190-280,1,Batch,5057,*,4875-9999,28598,2025-06-13 11:26:57+00:00,0.0
1743,2025-06-13,11:27:05,Programma 1,190-280,2,Batch,5120,*,4875-9999,28580,2025-06-13 11:27:05+00:00,0.0
1807,2025-06-13,11:27:40,Programma 1,190-280,3,Batch,5022,*,4875-9999,28516,2025-06-13 11:27:40+00:00,0.0
1813,2025-06-13,11:27:42,Programma 1,190-280,1,Batch,5017,*,4875-9999,28513,2025-06-13 11:27:42+00:00,0.0
1832,2025-06-13,11:27:50,Programma 1,190-280,2,Batch,4878,*,4875-9999,28491,2025-06-13 11:27:50+00:00,0.0
1903,2025-06-13,11:28:23,Programma 1,190-280,3,Batch,4943,*,4875-9999,28420,2025-06-13 11:28:23+00:00,0.0
1908,2025-06-13,11:28:25,Programma 1,190-280,1,Batch,5041,*,4875-9999,28415,2025-06-13 11:28:25+00:00,-2.0
1925,2025-06-13,11:28:33,Programma 1,190-280,2,Batch,5015,*,4875-9999,28398,2025-06-13 11:28:33+00:00,-1.0
1992,2025-06-13,11:29:00,Programma 1,190-280,3,Batch,4916,*,4875-9999,28329,2025-06-13 11:29:00+00:00,-1.0
1994,2025-06-13,11:29:01,Programma 1,190-280,1,Batch,5084,*,4875-9999,28328,2025-06-13 11:29:01+00:00,0.0
2010,2025-06-13,11:29:08,Programma 1,190-280,2,Batch,4900,*,4875-9999,28312,2025-06-13 11:29:08+00:00,0.0
2070,2025-06-13,11:29:36,Programma 1,190-280,3,Batch,4881,*,4875-9999,28250,2025-06-13 11:29:36+00:00,-1.0
2073,2025-06-13,11:29:38,Programma 1,190-280,1,Batch,5084,*,4875-9999,28247,2025-06-13 11:29:38+00:00,-1.0
2095,2025-06-13,11:29:47,Programma 1,190-280,2,Batch,5010,*,4875-9999,28225,2025-06-13 11:29:47+00:00,0.0
2151,2025-06-13,11:30:11,Programma 1,190-280,3,Batch,5022,*,4875-9999,28169,2025-06-13 11:30:11+00:00,-1.0
2159,2025-06-13,11:30:13,Programma 1,190-280,1,Batch,5089,*,4875-9999,28163,2025-06-13 11:30:13+00:00,0.0
2166,2025-06-13,11:30:17,Programma 1,190-280,2,Batch,4882,*,4875-9999,28153,2025-06-13 11:30:17+00:00,-2.0
2236,2025-06-13,11:30:50,Programma 1,190-280,3,Batch,5024,*,4875-9999,28077,2025-06-13 11:30:50+00:00,0.0
2237,2025-06-13,11:30:50,Programma 1,190-280,1,Batch,4901,*,4875-9999,28076,2025-06-13 11:30:50+00:00,-1.0
2254,2025-06-13,11:31:00,Programma 1,190-280,2,Batch,5097,*,4875-9999,28059,2025-06-13 11:31:00+00:00,-1.0
2327,2025-06-13,11:31:38,Programma 1,190-280,3,Batch,5057,*,4875-9999,27978,2025-06-13 11:31:38+00:00,-1.0
2329,2025-06-13,11:31:39,Programma 1,190-280,1,Batch,5146,*,4875-9999,27977,2025-06-13 11:31:39+00:00,0.0
2350,2025-06-13,11:31:49,Programma 1,190-280,2,Batch,5000,*,4875-9999,27956,2025-06-13 11:31:49+00:00,-1.0
2412,2025-06-13,11:32:21,Programma 1,190-280,1,Batch,4979,*,4875-9999,27885,2025-06-13 11:32:21+00:00,0.0
2413,2025-06-13,11:32:21,Programma 1,190-280,3,Batch,4923,*,4875-9999,27884,2025-06-13 11:32:21+00:00,-1.0
2427,2025-06-13,11:32:30,Programma 1,190-280,2,Batch,5079,*,4875-9999,27868,2025-06-13 11:32:30+00:00,0.0
2486,2025-06-13,11:32:57,Programma 1,190-280,3,Batch,5018,*,4875-9999,27809,2025-06-13 11:32:57+00:00,-1.0
2490,2025-06-13,11:32:59,Programma 1,190-280,1,Batch,4991,*,4875-9999,27804,2025-06-13 11:32:59+00:00,0.0
2508,2025-06-13,11:33:08,Programma 1,190-280,2,Batch,4886,*,4875-9999,27787,2025-06-13 11:33:08+00:00,0.0
2605,2025-06-13,11:33:48,Programma 1,190-280,3,Batch,5087,*,4875-9999,27688,2025-06-13 11:33:48+00:00,0.0
2606,2025-06-13,11:33:48,Programma 1,190-280,1,Batch,4958,*,4875-9999,27687,2025-06-13 11:33:48+00:00,0.0
2621,2025-06-13,11:33:54,Programma 1,190-280,2,Batch,4999,*,4875-9999,27672,2025-06-13 11:33:54+00:00,-1.0
2694,2025-06-13,11:34:28,Programma 1,190-280,3,Batch,4955,*,4875-9999,27594,2025-06-13 11:34:28+00:00,0.0
2697,2025-06-13,11:34:29,Programma 1,190-280,1,Batch,5007,*,4875-9999,27590,2025-06-13 11:34:29+00:00,-1.0
2713,2025-06-13,11:34:36,Programma 1,190-280,2,Batch,5108,*,4875-9999,27578,2025-06-13 11:34:36+00:00,0.0
2791,2025-06-13,11:35:13,Programma 1,190-280,1,Batch,4916,*,4875-9999,27483,2025-06-13 11:35:13+00:00,-1.0
2792,2025-06-13,11:35:14,Programma 1,190-280,3,Batch,4928,*,4875-9999,27482,2025-06-13 11:35:14+00:00,0.0
2809,2025-06-13,11:35:19,Programma 1,190-280,2,Batch,5090,*,4875-9999,27466,2025-06-13 11:35:19+00:00,0.0
2883,2025-06-13,11:35:52,Programma 1,190-280,1,Batch,4901,*,4875-9999,27389,2025-06-13 11:35:52+00:00,-1.0
2887,2025-06-13,11:35:54,Programma 1,190-280,3,Batch,5131,*,4875-9999,27385,2025-06-13 11:35:54+00:00,-1.0
2916,2025-06-13,11:36:09,Programma 1,190-280,2,Batch,5026,*,4875-9999,27356,2025-06-13 11:36:09+00:00,-1.0
2994,2025-06-13,11:36:49,Programma 1,190-280,3,Batch,5017,*,4875-9999,27274,2025-06-13 11:36:49+00:00,0.0
2995,2025-06-13,11:36:49,Programma 1,190-280,1,Batch,5076,*,4875-9999,27273,2025-06-13 11:36:49+00:00,0.0
3007,2025-06-13,11:36:55,Programma 1,190-280,2,Batch,4927,*,4875-9999,27260,2025-06-13 11:36:55+00:00,0.0
3062,2025-06-13,11:37:22,Programma 1,190-280,3,Batch,5022,*,4875-9999,27199,2025-06-13 11:37:22+00:00,0.0
3067,2025-06-13,11:37:23,Programma 1,190-280,1,Batch,5102,*,4875-9999,27194,2025-06-13 11:37:23+00:00,-1.0
3092,2025-06-13,11:37:32,Programma 1,190-280,2,Batch,4919,*,4875-9999,27167,2025-06-13 11:37:32+00:00,-3.0
3163,2025-06-13,11:38:06,Programma 1,190-280,3,Batch,5133,*,4875-9999,27090,2025-06-13 11:38:06+00:00,0.0
3168,2025-06-13,11:38:08,Programma 1,190-280,1,Batch,5044,*,4875-9999,27085,2025-06-13 11:38:08+00:00,-1.0
3180,2025-06-13,11:38:12,Programma 1,190-280,2,Batch,4903,*,4875-9999,27073,2025-06-13 11:38:12+00:00,-1.0
3271,2025-06-13,11:38:54,Programma 1,190-280,3,Batch,5057,*,4875-9999,26980,2025-06-13 11:38:54+00:00,-1.0
3279,2025-06-13,11:38:57,Programma 1,190-280,1,Batch,5126,*,4875-9999,26974,2025-06-13 11:38:57+00:00,0.0
3282,2025-06-13,11:38:58,Programma 1,190-280,2,Batch,4910,*,4875-9999,26969,2025-06-13 11:38:58+00:00,-1.0
3361,2025-06-13,11:39:35,Programma 1,190-280,3,Batch,5101,*,4875-9999,26888,2025-06-13 11:39:35+00:00,-1.0
3362,2025-06-13,11:39:36,Programma 1,190-280,1,Batch,4889,*,4875-9999,26887,2025-06-13 11:39:36+00:00,0.0
3380,2025-06-13,11:39:41,Programma 1,190-280,2,Batch,4997,*,4875-9999,26872,2025-06-13 11:39:41+00:00,0.0
3469,2025-06-13,11:40:32,Programma 1,190-280,1,Batch,4881,*,4875-9999,26764,2025-06-13 11:40:32+00:00,0.0
3477,2025-06-13,11:40:34,Programma 1,190-280,3,Batch,5038,*,4875-9999,26757,2025-06-13 11:40:34+00:00,0.0
3481,2025-06-13,11:40:36,Programma 1,190-280,2,Batch,5147,*,4875-9999,26752,2025-06-13 11:40:36+00:00,0.0
3569,2025-06-13,11:41:19,Programma 1,190-280,1,Batch,4899,*,4875-9999,26657,2025-06-13 11:41:19+00:00,0.0
3575,2025-06-13,11:41:21,Programma 1,190-280,3,Batch,4914,*,4875-9999,26650,2025-06-13 11:41:21+00:00,-1.0
3595,2025-06-13,11:41:29,Programma 1,190-280,2,Batch,5133,*,4875-9999,26629,2025-06-13 11:41:29+00:00,0.0
3680,2025-06-13,11:42:08,Programma 1,190-280,3,Batch,4884,*,4875-9999,26539,2025-06-13 11:42:08+00:00,-1.0
3685,2025-06-13,11:42:09,Programma 1,190-280,1,Batch,5038,*,4875-9999,26537,2025-06-13 11:42:09+00:00,0.0
3704,2025-06-13,11:42:19,Programma 1,190-280,2,Batch,4957,*,4875-9999,26514,2025-06-13 11:42:19+00:00,0.0
3785,2025-06-13,11:42:54,Programma 1,190-280,1,Batch,4922,*,4875-9999,26432,2025-06-13 11:42:54+00:00,0.0
3786,2025-06-13,11:42:54,Programma 1,190-280,3,Batch,5042,*,4875-9999,26431,2025-06-13 11:42:54+00:00,-1.0
3797,2025-06-13,11:42:59,Programma 1,190-280,2,Batch,5121,*,4875-9999,26420,2025-06-13 11:42:59+00:00,-1.0
3867,2025-06-13,11:44:23,Programma 1,190-280,3,Batch,4962,*,4875-9999,26348,2025-06-13 11:44:23+00:00,0.0
3868,2025-06-13,11:44:23,Programma 1,190-280,1,Batch,4979,*,4875-9999,26347,2025-06-13 11:44:23+00:00,-1.0
3886,2025-06-13,11:44:31,Programma 1,190-280,2,Batch,4967,*,4875-9999,26329,2025-06-13 11:44:31+00:00,-1.0
3968,2025-06-13,11:45:19,Programma 1,190-280,1,Batch,4984,*,4875-9999,26245,2025-06-13 11:45:19+00:00,0.0
3969,2025-06-13,11:45:19,Programma 1,190-280,3,Batch,4993,*,4875-9999,26244,2025-06-13 11:45:19+00:00,-1.0
3981,2025-06-13,11:45:23,Programma 1,190-280,2,Batch,4987,*,4875-9999,26233,2025-06-13 11:45:23+00:00,0.0
4075,2025-06-13,11:46:02,Programma 1,190-280,1,Batch,4915,*,4875-9999,26138,2025-06-13 11:46:02+00:00,0.0
4084,2025-06-13,11:46:05,Programma 1,190-280,3,Batch,4908,*,4875-9999,26124,2025-06-13 11:46:05+00:00,-1.0
4092,2025-06-13,11:46:07,Programma 1,190-280,2,Batch,4944,*,4875-9999,26117,2025-06-13 11:46:07+00:00,-1.0
4186,2025-06-13,11:46:48,Programma 1,190-280,1,Batch,5071,*,4875-9999,26025,2025-06-13 11:46:48+00:00,0.0
4194,2025-06-13,11:46:51,Programma 1,190-280,3,Batch,5087,*,4875-9999,26015,2025-06-13 11:46:51+00:00,-1.0
4195,2025-06-13,11:46:51,Programma 1,190-280,2,Batch,4937,*,4875-9999,26017,2025-06-13 11:46:51+00:00,0.0
4270,2025-06-13,11:47:22,Programma 1,190-280,1,Batch,5044,*,4875-9999,25939,2025-06-13 11:47:22+00:00,0.0
4283,2025-06-13,11:47:27,Programma 1,190-280,2,Batch,5115,*,4875-9999,25926,2025-06-13 11:47:27+00:00,0.0
4293,2025-06-13,11:47:30,Programma 1,190-280,3,Batch,4908,*,4875-9999,25919,2025-06-13 11:47:30+00:00,0.0
4369,2025-06-13,11:48:10,Programma 1,190-280,1,Batch,5069,*,4875-9999,25835,2025-06-13 11:48:10+00:00,0.0
4382,2025-06-13,11:48:16,Programma 1,190-280,2,Batch,5055,*,4875-9999,25820,2025-06-13 11:48:16+00:00,0.0
4386,2025-06-13,11:48:18,Programma 1,190-280,3,Batch,5035,*,4875-9999,25816,2025-06-13 11:48:18+00:00,0.0
4472,2025-06-13,11:48:57,Programma 1,190-280,1,Batch,5059,*,4875-9999,25725,2025-06-13 11:48:57+00:00,-1.0
4492,2025-06-13,11:49:06,Programma 1,190-280,2,Batch,4897,*,4875-9999,25706,2025-06-13 11:49:06+00:00,-1.0
4509,2025-06-13,11:49:14,Programma 1,190-280,3,Batch,5064,*,4875-9999,25688,2025-06-13 11:49:14+00:00,0.0
4594,2025-06-13,11:49:49,Programma 1,190-280,1,Batch,5020,*,4875-9999,25596,2025-06-13 11:49:49+00:00,-1.0
4616,2025-06-13,11:49:58,Programma 1,190-280,2,Batch,4943,*,4875-9999,25574,2025-06-13 11:49:58+00:00,-1.0
4646,2025-06-13,11:50:10,Programma 1,190-280,1,Batch,5028,*,4875-9999,25543,2025-06-13 11:50:10+00:00,-1.0
4657,2025-06-13,11:50:16,Programma 1,190-280,3,Batch,5084,*,4875-9999,25533,2025-06-13 11:50:16+00:00,0.0
4693,2025-06-13,11:50:31,Programma 1,190-280,2,Batch,5002,*,4875-9999,25495,2025-06-13 11:50:31+00:00,-1.0
4728,2025-06-13,11:50:46,Programma 1,190-280,1,Batch,5012,*,4875-9999,25461,2025-06-13 11:50:46+00:00,-1.0
4736,2025-06-13,11:50:50,Programma 1,190-280,3,Batch,5077,*,4875-9999,25453,2025-06-13 11:50:50+00:00,0.0
4777,2025-06-13,11:51:06,Programma 1,190-280,2,Batch,4913,*,4875-9999,25410,2025-06-13 11:51:06+00:00,-1.0
4832,2025-06-13,11:51:27,Programma 1,190-280,1,Batch,4881,*,4875-9999,25357,2025-06-13 11:51:27+00:00,-1.0
4839,2025-06-13,11:51:30,Programma 1,190-280,3,Batch,4973,*,4875-9999,25350,2025-06-13 11:51:30+00:00,0.0
4874,2025-06-13,11:51:44,Programma 1,190-280,2,Batch,5063,*,4875-9999,25314,2025-06-13 11:51:44+00:00,-1.0
4930,2025-06-13,11:52:08,Programma 1,190-280,1,Batch,5097,*,4875-9999,25259,2025-06-13 11:52:08+00:00,0.0
4937,2025-06-13,11:52:11,Programma 1,190-280,3,Batch,5066,*,4875-9999,25250,2025-06-13 11:52:11+00:00,-1.0
4980,2025-06-13,11:52:30,Programma 1,190-280,2,Batch,4878,*,4875-9999,25204,2025-06-13 11:52:30+00:00,0.0
5022,2025-06-13,11:52:51,Programma 1,190-280,1,Batch,4969,*,4875-9999,25152,2025-06-13 11:52:51+00:00,-1.0
5048,2025-06-13,11:53:00,Programma 1,190-280,3,Batch,4902,*,4875-9999,25128,2025-06-13 11:53:00+00:00,-2.0
5083,2025-06-13,11:53:17,Programma 1,190-280,2,Batch,5053,*,4875-9999,25093,2025-06-13 11:53:17+00:00,0.0
5111,2025-06-13,11:53:29,Programma 1,190-280,1,Batch,5079,*,4875-9999,25065,2025-06-13 11:53:29+00:00,0.0
5187,2025-06-13,11:54:01,Programma 1,190-280,2,Batch,5009,*,4875-9999,24989,2025-06-13 11:54:01+00:00,0.0
5189,2025-06-13,11:54:02,Programma 1,190-280,1,Batch,4949,*,4875-9999,24984,2025-06-13 11:54:02+00:00,-1.0
5191,2025-06-13,11:54:02,Programma 1,190-280,3,Batch,4958,*,4875-9999,24986,2025-06-13 11:54:02+00:00,0.0
5273,2025-06-13,11:54:37,Programma 1,190-280,2,Batch,5062,*,4875-9999,24899,2025-06-13 11:54:37+00:00,0.0
5276,2025-06-13,11:54:38,Programma 1,190-280,1,Batch,5058,*,4875-9999,24894,2025-06-13 11:54:38+00:00,-1.0
5279,2025-06-13,11:54:39,Programma 1,190-280,3,Batch,4955,*,4875-9999,24893,2025-06-13 11:54:39+00:00,0.0
5376,2025-06-13,11:55:19,Programma 1,190-280,2,Batch,4882,*,4875-9999,24796,2025-06-13 11:55:19+00:00,0.0
5382,2025-06-13,11:55:21,Programma 1,190-280,3,Batch,5064,*,4875-9999,24790,2025-06-13 11:55:21+00:00,-1.0
5385,2025-06-13,11:55:22,Programma 1,190-280,1,Batch,5005,*,4875-9999,24789,2025-06-13 11:55:22+00:00,0.0
5478,2025-06-13,11:56:09,Programma 1,190-280,2,Batch,5063,*,4875-9999,24681,2025-06-13 11:56:09+00:00,-1.0
5486,2025-06-13,11:56:10,Programma 1,190-280,1,Batch,4904,*,4875-9999,24678,2025-06-13 11:56:10+00:00,0.0
5488,2025-06-13,11:56:11,Programma 1,190-280,3,Batch,5003,*,4875-9999,24676,2025-06-13 11:56:11+00:00,0.0
5561,2025-06-13,11:56:40,Programma 1,190-280,2,Batch,4880,*,4875-9999,24601,2025-06-13 11:56:40+00:00,0.0
5572,2025-06-13,11:56:44,Programma 1,190-280,3,Batch,5074,*,4875-9999,24590,2025-06-13 11:56:44+00:00,-1.0
5573,2025-06-13,11:56:45,Programma 1,190-280,1,Batch,5032,*,4875-9999,24589,2025-06-13 11:56:45+00:00,0.0
5667,2025-06-13,11:57:31,Programma 1,190-280,2,Batch,5015,*,4875-9999,24490,2025-06-13 11:57:31+00:00,0.0
5679,2025-06-13,11:57:35,Programma 1,190-280,1,Batch,4914,*,4875-9999,24478,2025-06-13 11:57:35+00:00,0.0
5681,2025-06-13,11:57:35,Programma 1,190-280,3,Batch,5071,*,4875-9999,24476,2025-06-13 11:57:35+00:00,-1.0
5766,2025-06-13,11:58:13,Programma 1,190-280,2,Batch,5054,*,4875-9999,24387,2025-06-13 11:58:13+00:00,-1.0
5771,2025-06-13,11:58:15,Programma 1,190-280,3,Batch,4965,*,4875-9999,24380,2025-06-13 11:58:15+00:00,-2.0
5777,2025-06-13,11:58:18,Programma 1,190-280,1,Batch,5003,*,4875-9999,24376,2025-06-13 11:58:18+00:00,-1.0
5868,2025-06-13,11:59:02,Programma 1,190-280,2,Batch,5044,*,4875-9999,24281,2025-06-13 11:59:02+00:00,-2.0
5873,2025-06-13,11:59:05,Programma 1,190-280,3,Batch,5121,*,4875-9999,24274,2025-06-13 11:59:05+00:00,-1.0
5878,2025-06-13,11:59:08,Programma 1,190-280,1,Batch,5064,*,4875-9999,24269,2025-06-13 11:59:08+00:00,0.0
5955,2025-06-13,11:59:44,Programma 1,190-280,2,Batch,4882,*,4875-9999,24189,2025-06-13 11:59:44+00:00,-1.0
5963,2025-06-13,11:59:49,Programma 1,190-280,3,Batch,5061,*,4875-9999,24181,2025-06-13 11:59:49+00:00,0.0
5972,2025-06-13,11:59:52,Programma 1,190-280,1,Batch,5032,*,4875-9999,24173,2025-06-13 11:59:52+00:00,0.0
6054,2025-06-13,12:00:35,Programma 1,190-280,2,Batch,5054,*,4875-9999,24082,2025-06-13 12:00:35+00:00,0.0
6058,2025-06-13,12:00:36,Programma 1,190-280,3,Batch,4898,*,4875-9999,24076,2025-06-13 12:00:36+00:00,-1.0
6065,2025-06-13,12:00:39,Programma 1,190-280,1,Batch,5130,*,4875-9999,24071,2025-06-13 12:00:39+00:00,0.0
6164,2025-06-13,12:01:28,Programma 1,190-280,2,Batch,4956,*,4875-9999,23964,2025-06-13 12:01:28+00:00,0.0
6172,2025-06-13,12:01:30,Programma 1,190-280,3,Batch,5080,*,4875-9999,23957,2025-06-13 12:01:30+00:00,0.0
6177,2025-06-13,12:01:34,Programma 1,190-280,1,Batch,5028,*,4875-9999,23951,2025-06-13 12:01:34+00:00,0.0
6266,2025-06-13,12:02:15,Programma 1,190-280,2,Batch,5045,*,4875-9999,23856,2025-06-13 12:02:15+00:00,-1.0
6271,2025-06-13,12:02:17,Programma 1,190-280,3,Batch,5146,*,4875-9999,23849,2025-06-13 12:02:17+00:00,-3.0
6283,2025-06-13,12:02:24,Programma 1,190-280,1,Batch,5004,*,4875-9999,23837,2025-06-13 12:02:24+00:00,0.0
6371,2025-06-13,12:03:13,Programma 1,190-280,2,Batch,4879,*,4875-9999,23747,2025-06-13 12:03:13+00:00,0.0
6375,2025-06-13,12:03:15,Programma 1,190-280,3,Batch,4902,*,4875-9999,23743,2025-06-13 12:03:15+00:00,0.0
6387,2025-06-13,12:03:19,Programma 1,190-280,1,Batch,4973,*,4875-9999,23731,2025-06-13 12:03:19+00:00,-1.0
