,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
1112,2025-06-13,08:46:34,Programma 1,170-195,3,Batch,4527,25,*,51008,2025-06-13 08:46:34+00:00,-1.0
1175,2025-06-13,08:47:00,Programma 1,170-195,4,Batch,4542,25,*,50943,2025-06-13 08:47:00+00:00,-2.0
1224,2025-06-13,08:47:24,Programma 1,170-195,3,Batch,4591,25,*,50891,2025-06-13 08:47:24+00:00,-1.0
1269,2025-06-13,08:47:41,Programma 1,170-195,4,Batch,4582,25,*,50846,2025-06-13 08:47:41+00:00,-1.0
1315,2025-06-13,08:48:02,Programma 1,170-195,3,Batch,4565,25,*,50796,2025-06-13 08:48:02+00:00,0.0
1354,2025-06-13,08:48:19,Programma 1,170-195,4,Batch,4583,25,*,50755,2025-06-13 08:48:19+00:00,-1.0
1412,2025-06-13,08:48:43,Programma 1,170-195,3,Batch,4653,25,*,50694,2025-06-13 08:48:43+00:00,-1.0
1472,2025-06-13,08:49:07,Programma 1,170-195,4,Batch,4622,25,*,50633,2025-06-13 08:49:07+00:00,-1.0
1536,2025-06-13,08:49:34,Programma 1,170-195,3,Batch,4526,25,*,50567,2025-06-13 08:49:34+00:00,0.0
1564,2025-06-13,08:49:45,Programma 1,170-195,4,Batch,4589,25,*,50539,2025-06-13 08:49:45+00:00,-1.0
1627,2025-06-13,08:50:12,Programma 1,170-195,3,Batch,4601,25,*,50468,2025-06-13 08:50:12+00:00,0.0
1662,2025-06-13,08:50:26,Programma 1,170-195,4,Batch,4541,25,*,50433,2025-06-13 08:50:26+00:00,0.0
1717,2025-06-13,08:50:47,Programma 1,170-195,3,Batch,4536,25,*,50379,2025-06-13 08:50:47+00:00,0.0
1744,2025-06-13,08:50:57,Programma 1,170-195,4,Batch,4581,25,*,50351,2025-06-13 08:50:57+00:00,0.0
1789,2025-06-13,08:51:15,Programma 1,170-195,3,Batch,4542,25,*,50306,2025-06-13 08:51:15+00:00,0.0
1822,2025-06-13,08:51:28,Programma 1,170-195,4,Batch,4522,25,*,50269,2025-06-13 08:51:28+00:00,-2.0
1868,2025-06-13,08:51:45,Programma 1,170-195,3,Batch,4609,25,*,50227,2025-06-13 08:51:45+00:00,0.0
1918,2025-06-13,08:52:05,Programma 1,170-195,4,Batch,4581,25,*,50177,2025-06-13 08:52:05+00:00,0.0
1977,2025-06-13,08:52:28,Programma 1,170-195,3,Batch,4576,25,*,50116,2025-06-13 08:52:28+00:00,0.0
2008,2025-06-13,08:52:40,Programma 1,170-195,4,Batch,4606,25,*,50085,2025-06-13 08:52:40+00:00,-1.0
2059,2025-06-13,08:53:00,Programma 1,170-195,3,Batch,4553,25,*,50034,2025-06-13 08:53:00+00:00,0.0
2093,2025-06-13,08:53:14,Programma 1,170-195,4,Batch,4582,25,*,49998,2025-06-13 08:53:14+00:00,0.0
2150,2025-06-13,08:53:38,Programma 1,170-195,3,Batch,4582,25,*,49938,2025-06-13 08:53:38+00:00,0.0
2180,2025-06-13,08:53:49,Programma 1,170-195,4,Batch,4574,25,*,49909,2025-06-13 08:53:49+00:00,0.0
2229,2025-06-13,08:54:09,Programma 1,170-195,3,Batch,4569,25,*,49856,2025-06-13 08:54:09+00:00,-1.0
2272,2025-06-13,08:54:27,Programma 1,170-195,4,Batch,4612,25,*,49814,2025-06-13 08:54:27+00:00,0.0
2316,2025-06-13,08:54:45,Programma 1,170-195,3,Batch,4567,25,*,49769,2025-06-13 08:54:45+00:00,0.0
2351,2025-06-13,08:54:58,Programma 1,170-195,4,Batch,4515,25,*,49734,2025-06-13 08:54:58+00:00,0.0
2402,2025-06-13,08:55:17,Programma 1,170-195,3,Batch,4572,25,*,49683,2025-06-13 08:55:17+00:00,-1.0
2447,2025-06-13,08:55:35,Programma 1,170-195,4,Batch,4591,25,*,49636,2025-06-13 08:55:35+00:00,0.0
2494,2025-06-13,08:55:55,Programma 1,170-195,3,Batch,4538,25,*,49589,2025-06-13 08:55:55+00:00,-1.0
2544,2025-06-13,08:56:14,Programma 1,170-195,4,Batch,4513,25,*,49541,2025-06-13 08:56:14+00:00,0.0
2588,2025-06-13,08:56:34,Programma 1,170-195,3,Batch,4612,25,*,49491,2025-06-13 08:56:34+00:00,0.0
2632,2025-06-13,08:56:50,Programma 1,170-195,4,Batch,4599,25,*,49447,2025-06-13 08:56:50+00:00,0.0
2671,2025-06-13,08:57:07,Programma 1,170-195,3,Batch,4628,25,*,49405,2025-06-13 08:57:07+00:00,0.0
2711,2025-06-13,08:57:22,Programma 1,170-195,4,Batch,4589,25,*,49366,2025-06-13 08:57:22+00:00,-1.0
2759,2025-06-13,08:57:43,Programma 1,170-195,3,Batch,4528,25,*,49314,2025-06-13 08:57:43+00:00,0.0
2798,2025-06-13,08:57:58,Programma 1,170-195,4,Batch,4554,25,*,49275,2025-06-13 08:57:58+00:00,-1.0
2857,2025-06-13,08:58:21,Programma 1,170-195,3,Batch,4607,25,*,49215,2025-06-13 08:58:21+00:00,0.0
2891,2025-06-13,08:58:36,Programma 1,170-195,4,Batch,4627,25,*,49177,2025-06-13 08:58:36+00:00,-1.0
2942,2025-06-13,08:58:58,Programma 1,170-195,3,Batch,4565,25,*,49125,2025-06-13 08:58:58+00:00,0.0
2974,2025-06-13,08:59:10,Programma 1,170-195,4,Batch,4584,25,*,49094,2025-06-13 08:59:10+00:00,0.0
3030,2025-06-13,08:59:35,Programma 1,170-195,3,Batch,4590,25,*,49031,2025-06-13 08:59:35+00:00,0.0
3049,2025-06-13,08:59:42,Programma 1,170-195,4,Batch,4568,25,*,49012,2025-06-13 08:59:42+00:00,0.0
3124,2025-06-13,09:00:11,Programma 1,170-195,3,Batch,4565,25,*,48938,2025-06-13 09:00:11+00:00,0.0
3140,2025-06-13,09:00:18,Programma 1,170-195,4,Batch,4560,25,*,48919,2025-06-13 09:00:18+00:00,0.0
3197,2025-06-13,09:00:41,Programma 1,170-195,3,Batch,4618,25,*,48858,2025-06-13 09:00:41+00:00,-2.0
3226,2025-06-13,09:00:53,Programma 1,170-195,4,Batch,4573,25,*,48830,2025-06-13 09:00:53+00:00,0.0
3299,2025-06-13,09:01:23,Programma 1,170-195,3,Batch,4517,25,*,48751,2025-06-13 09:01:23+00:00,0.0
3318,2025-06-13,09:01:33,Programma 1,170-195,4,Batch,4646,25,*,48727,2025-06-13 09:01:33+00:00,0.0
3376,2025-06-13,09:01:56,Programma 1,170-195,3,Batch,4552,25,*,48669,2025-06-13 09:01:56+00:00,-1.0
3408,2025-06-13,09:02:10,Programma 1,170-195,4,Batch,4577,25,*,48633,2025-06-13 09:02:10+00:00,-1.0
3459,2025-06-13,09:02:35,Programma 1,170-195,3,Batch,4590,25,*,48579,2025-06-13 09:02:35+00:00,0.0
3493,2025-06-13,09:02:50,Programma 1,170-195,4,Batch,4606,25,*,48542,2025-06-13 09:02:50+00:00,-1.0
3539,2025-06-13,09:03:10,Programma 1,170-195,3,Batch,4624,25,*,48497,2025-06-13 09:03:10+00:00,0.0
3578,2025-06-13,09:03:26,Programma 1,170-195,4,Batch,4549,25,*,48457,2025-06-13 09:03:26+00:00,0.0
3617,2025-06-13,09:03:44,Programma 1,170-195,3,Batch,4620,25,*,48412,2025-06-13 09:03:44+00:00,-1.0
3659,2025-06-13,09:04:01,Programma 1,170-195,4,Batch,4560,25,*,48372,2025-06-13 09:04:01+00:00,0.0
3692,2025-06-13,09:04:13,Programma 1,170-195,3,Batch,4599,25,*,48339,2025-06-13 09:04:13+00:00,-1.0
3738,2025-06-13,09:04:33,Programma 1,170-195,4,Batch,4557,25,*,48293,2025-06-13 09:04:33+00:00,0.0
3770,2025-06-13,09:04:45,Programma 1,170-195,3,Batch,4660,25,*,48260,2025-06-13 09:04:45+00:00,-1.0
3815,2025-06-13,09:05:04,Programma 1,170-195,4,Batch,4578,25,*,48210,2025-06-13 09:05:04+00:00,-1.0
3854,2025-06-13,09:05:20,Programma 1,170-195,3,Batch,4563,25,*,48171,2025-06-13 09:05:20+00:00,0.0
3893,2025-06-13,09:05:36,Programma 1,170-195,4,Batch,4601,25,*,48132,2025-06-13 09:05:36+00:00,0.0
3927,2025-06-13,09:05:49,Programma 1,170-195,3,Batch,4510,25,*,48099,2025-06-13 09:05:49+00:00,0.0
3976,2025-06-13,09:06:09,Programma 1,170-195,4,Batch,4618,25,*,48047,2025-06-13 09:06:09+00:00,0.0
4023,2025-06-13,09:06:27,Programma 1,170-195,3,Batch,4578,25,*,48000,2025-06-13 09:06:27+00:00,-1.0
4070,2025-06-13,09:06:48,Programma 1,170-195,4,Batch,4604,25,*,47949,2025-06-13 09:06:48+00:00,0.0
4096,2025-06-13,09:07:00,Programma 1,170-195,3,Batch,4476,25,*,47921,2025-06-13 09:07:00+00:00,0.0
4146,2025-06-13,09:07:20,Programma 1,170-195,4,Batch,4563,25,*,47871,2025-06-13 09:07:20+00:00,0.0
4177,2025-06-13,09:07:33,Programma 1,170-195,3,Batch,4493,25,*,47839,2025-06-13 09:07:33+00:00,-1.0
4227,2025-06-13,09:07:52,Programma 1,170-195,4,Batch,4609,25,*,47787,2025-06-13 09:07:52+00:00,0.0
4266,2025-06-13,09:08:06,Programma 1,170-195,3,Batch,4489,25,*,47753,2025-06-13 09:08:06+00:00,0.0
4316,2025-06-13,09:08:26,Programma 1,170-195,4,Batch,4532,25,*,47699,2025-06-13 09:08:26+00:00,-1.0
4355,2025-06-13,09:08:42,Programma 1,170-195,3,Batch,4516,25,*,47658,2025-06-13 09:08:42+00:00,0.0
4405,2025-06-13,09:09:03,Programma 1,170-195,4,Batch,4605,25,*,47606,2025-06-13 09:09:03+00:00,-1.0
4443,2025-06-13,09:09:19,Programma 1,170-195,3,Batch,4575,25,*,47568,2025-06-13 09:09:19+00:00,0.0
4503,2025-06-13,09:09:44,Programma 1,170-195,4,Batch,4570,25,*,47502,2025-06-13 09:09:44+00:00,-1.0
4530,2025-06-13,09:09:57,Programma 1,170-195,3,Batch,4539,25,*,47473,2025-06-13 09:09:57+00:00,0.0
4593,2025-06-13,09:10:22,Programma 1,170-195,4,Batch,4550,25,*,47408,2025-06-13 09:10:22+00:00,-1.0
4614,2025-06-13,09:10:30,Programma 1,170-195,3,Batch,4588,25,*,47387,2025-06-13 09:10:30+00:00,-1.0
4694,2025-06-13,09:11:04,Programma 1,170-195,4,Batch,4644,25,*,47301,2025-06-13 09:11:04+00:00,0.0
4731,2025-06-13,09:11:19,Programma 1,170-195,3,Batch,4629,25,*,47264,2025-06-13 09:11:19+00:00,0.0
4802,2025-06-13,09:11:48,Programma 1,170-195,4,Batch,4571,25,*,47191,2025-06-13 09:11:48+00:00,-1.0
4830,2025-06-13,09:12:01,Programma 1,170-195,3,Batch,4593,25,*,47160,2025-06-13 09:12:01+00:00,0.0
4899,2025-06-13,09:12:30,Programma 1,170-195,4,Batch,4607,25,*,47091,2025-06-13 09:12:30+00:00,0.0
4931,2025-06-13,09:12:41,Programma 1,170-195,3,Batch,4627,25,*,47059,2025-06-13 09:12:41+00:00,-1.0
4991,2025-06-13,09:13:05,Programma 1,170-195,4,Batch,4626,25,*,46999,2025-06-13 09:13:05+00:00,0.0
5007,2025-06-13,09:13:12,Programma 1,170-195,3,Batch,4537,25,*,46981,2025-06-13 09:13:12+00:00,0.0
5069,2025-06-13,09:13:38,Programma 1,170-195,4,Batch,4608,25,*,46914,2025-06-13 09:13:38+00:00,-1.0
5095,2025-06-13,09:13:50,Programma 1,170-195,3,Batch,4580,25,*,46887,2025-06-13 09:13:50+00:00,0.0
5152,2025-06-13,09:14:13,Programma 1,170-195,4,Batch,4606,25,*,46831,2025-06-13 09:14:13+00:00,-1.0
5200,2025-06-13,09:14:32,Programma 1,170-195,3,Batch,4583,25,*,46784,2025-06-13 09:14:32+00:00,0.0
5254,2025-06-13,09:14:52,Programma 1,170-195,4,Batch,4580,25,*,46729,2025-06-13 09:14:52+00:00,-1.0
5278,2025-06-13,09:15:02,Programma 1,170-195,3,Batch,4585,25,*,46707,2025-06-13 09:15:02+00:00,0.0
5325,2025-06-13,09:15:21,Programma 1,170-195,4,Batch,4601,25,*,46657,2025-06-13 09:15:21+00:00,0.0
5355,2025-06-13,09:15:34,Programma 1,170-195,3,Batch,4581,25,*,46626,2025-06-13 09:15:34+00:00,-1.0
5411,2025-06-13,09:15:59,Programma 1,170-195,4,Batch,4593,25,*,46570,2025-06-13 09:15:59+00:00,0.0
5438,2025-06-13,09:16:09,Programma 1,170-195,3,Batch,4588,25,*,46544,2025-06-13 09:16:09+00:00,0.0
5499,2025-06-13,09:16:35,Programma 1,170-195,4,Batch,4582,25,*,46482,2025-06-13 09:16:35+00:00,0.0
5522,2025-06-13,09:16:43,Programma 1,170-195,3,Batch,4582,25,*,46459,2025-06-13 09:16:43+00:00,0.0
5569,2025-06-13,09:17:05,Programma 1,170-195,4,Batch,4604,25,*,46410,2025-06-13 09:17:05+00:00,0.0
5606,2025-06-13,09:17:18,Programma 1,170-195,3,Batch,4518,25,*,46376,2025-06-13 09:17:18+00:00,0.0
5652,2025-06-13,09:17:36,Programma 1,170-195,4,Batch,4585,25,*,46328,2025-06-13 09:17:36+00:00,0.0
5679,2025-06-13,09:17:47,Programma 1,170-195,3,Batch,4572,25,*,46300,2025-06-13 09:17:47+00:00,-1.0
5744,2025-06-13,09:18:12,Programma 1,170-195,4,Batch,4595,25,*,46234,2025-06-13 09:18:12+00:00,0.0
5770,2025-06-13,09:18:23,Programma 1,170-195,3,Batch,4593,25,*,46207,2025-06-13 09:18:23+00:00,0.0
5826,2025-06-13,09:18:45,Programma 1,170-195,4,Batch,4572,25,*,46151,2025-06-13 09:18:45+00:00,0.0
5852,2025-06-13,09:18:56,Programma 1,170-195,3,Batch,4576,25,*,46121,2025-06-13 09:18:56+00:00,-1.0
5917,2025-06-13,09:19:21,Programma 1,170-195,4,Batch,4597,25,*,46058,2025-06-13 09:19:21+00:00,0.0
5941,2025-06-13,09:19:32,Programma 1,170-195,3,Batch,4581,25,*,46032,2025-06-13 09:19:32+00:00,0.0
5996,2025-06-13,09:19:56,Programma 1,170-195,4,Batch,4574,25,*,45974,2025-06-13 09:19:56+00:00,0.0
6019,2025-06-13,09:20:04,Programma 1,170-195,3,Batch,4603,25,*,45952,2025-06-13 09:20:04+00:00,-1.0
6084,2025-06-13,09:20:32,Programma 1,170-195,4,Batch,4604,25,*,45885,2025-06-13 09:20:32+00:00,0.0
6102,2025-06-13,09:20:40,Programma 1,170-195,3,Batch,4614,25,*,45867,2025-06-13 09:20:40+00:00,-1.0
6157,2025-06-13,09:21:03,Programma 1,170-195,4,Batch,4584,25,*,45808,2025-06-13 09:21:03+00:00,-2.0
6174,2025-06-13,09:21:12,Programma 1,170-195,3,Batch,4555,25,*,45785,2025-06-13 09:21:12+00:00,-1.0
6248,2025-06-13,09:21:41,Programma 1,170-195,4,Batch,4636,25,*,45711,2025-06-13 09:21:41+00:00,0.0
6270,2025-06-13,09:21:50,Programma 1,170-195,3,Batch,4566,25,*,45689,2025-06-13 09:21:50+00:00,0.0
6349,2025-06-13,09:22:23,Programma 1,170-195,4,Batch,4546,25,*,45603,2025-06-13 09:22:23+00:00,-1.0
6372,2025-06-13,09:22:33,Programma 1,170-195,3,Batch,4494,25,*,45580,2025-06-13 09:22:33+00:00,0.0
6447,2025-06-13,09:23:04,Programma 1,170-195,4,Batch,4647,25,*,45505,2025-06-13 09:23:04+00:00,0.0
6464,2025-06-13,09:23:11,Programma 1,170-195,3,Batch,4557,25,*,45487,2025-06-13 09:23:11+00:00,0.0
6515,2025-06-13,09:23:31,Programma 1,170-195,4,Batch,4535,25,*,45433,2025-06-13 09:23:31+00:00,0.0
6528,2025-06-13,09:23:36,Programma 1,170-195,3,Batch,4564,25,*,45419,2025-06-13 09:23:36+00:00,0.0
6580,2025-06-13,09:23:57,Programma 1,170-195,4,Batch,4522,25,*,45366,2025-06-13 09:23:57+00:00,0.0
6606,2025-06-13,09:24:11,Programma 1,170-195,3,Batch,4585,25,*,45333,2025-06-13 09:24:11+00:00,-1.0
6674,2025-06-13,09:24:38,Programma 1,170-195,4,Batch,4536,25,*,45266,2025-06-13 09:24:38+00:00,-1.0
6692,2025-06-13,09:24:46,Programma 1,170-195,3,Batch,4544,25,*,45248,2025-06-13 09:24:46+00:00,0.0
6761,2025-06-13,09:25:17,Programma 1,170-195,4,Batch,4566,25,*,45176,2025-06-13 09:25:17+00:00,-1.0
6781,2025-06-13,09:25:25,Programma 1,170-195,3,Batch,4606,25,*,45158,2025-06-13 09:25:25+00:00,-1.0
6850,2025-06-13,09:25:55,Programma 1,170-195,4,Batch,4592,25,*,45085,2025-06-13 09:25:55+00:00,-2.0
6872,2025-06-13,09:26:05,Programma 1,170-195,3,Batch,4535,25,*,45060,2025-06-13 09:26:05+00:00,0.0
6936,2025-06-13,09:26:33,Programma 1,170-195,4,Batch,4471,25,*,44996,2025-06-13 09:26:33+00:00,0.0
6951,2025-06-13,09:26:39,Programma 1,170-195,3,Batch,4549,25,*,44981,2025-06-13 09:26:39+00:00,0.0
7017,2025-06-13,09:27:09,Programma 1,170-195,4,Batch,4596,25,*,44910,2025-06-13 09:27:09+00:00,-1.0
7024,2025-06-13,09:27:12,Programma 1,170-195,3,Batch,4547,25,*,44903,2025-06-13 09:27:12+00:00,-1.0
7090,2025-06-13,09:27:44,Programma 1,170-195,4,Batch,4522,25,*,44831,2025-06-13 09:27:44+00:00,0.0
7117,2025-06-13,09:27:55,Programma 1,170-195,3,Batch,4506,25,*,44802,2025-06-13 09:27:55+00:00,0.0
7186,2025-06-13,09:28:25,Programma 1,170-195,4,Batch,4564,25,*,44731,2025-06-13 09:28:25+00:00,0.0
7216,2025-06-13,09:28:39,Programma 1,170-195,3,Batch,4593,25,*,44695,2025-06-13 09:28:39+00:00,-1.0
7314,2025-06-13,09:29:18,Programma 1,170-195,4,Batch,4567,25,*,44595,2025-06-13 09:29:18+00:00,0.0
7336,2025-06-13,09:29:27,Programma 1,170-195,3,Batch,4588,25,*,44572,2025-06-13 09:29:27+00:00,0.0
7405,2025-06-13,09:29:58,Programma 1,170-195,4,Batch,4559,25,*,44498,2025-06-13 09:29:58+00:00,-1.0
7436,2025-06-13,09:30:15,Programma 1,170-195,3,Batch,4543,25,*,44462,2025-06-13 09:30:15+00:00,0.0
7514,2025-06-13,09:30:45,Programma 1,170-195,4,Batch,4627,25,*,44381,2025-06-13 09:30:45+00:00,0.0
7540,2025-06-13,09:30:56,Programma 1,170-195,3,Batch,4594,25,*,44350,2025-06-13 09:30:56+00:00,0.0
7621,2025-06-13,09:31:29,Programma 1,170-195,4,Batch,4573,25,*,44267,2025-06-13 09:31:29+00:00,-1.0
7646,2025-06-13,09:31:39,Programma 1,170-195,3,Batch,4600,25,*,44245,2025-06-13 09:31:39+00:00,0.0
7766,2025-06-13,09:32:33,Programma 1,170-195,4,Batch,4608,25,*,44116,2025-06-13 09:32:33+00:00,0.0
7798,2025-06-13,09:32:47,Programma 1,170-195,3,Batch,4578,25,*,44082,2025-06-13 09:32:47+00:00,-1.0
7919,2025-06-13,09:33:36,Programma 1,170-195,4,Batch,4609,25,*,43959,2025-06-13 09:33:36+00:00,0.0
7944,2025-06-13,09:33:46,Programma 1,170-195,3,Batch,4680,25,*,43933,2025-06-13 09:33:46+00:00,0.0
8032,2025-06-13,09:34:25,Programma 1,170-195,4,Batch,4604,25,*,43842,2025-06-13 09:34:25+00:00,-2.0
8065,2025-06-13,09:34:39,Programma 1,170-195,3,Batch,4587,25,*,43808,2025-06-13 09:34:39+00:00,-1.0
8187,2025-06-13,09:35:28,Programma 1,170-195,4,Batch,4600,25,*,43685,2025-06-13 09:35:28+00:00,-1.0
8206,2025-06-13,09:35:36,Programma 1,170-195,3,Batch,4526,25,*,43666,2025-06-13 09:35:36+00:00,0.0
8322,2025-06-13,09:36:23,Programma 1,170-195,4,Batch,4603,25,*,43546,2025-06-13 09:36:23+00:00,-1.0
8338,2025-06-13,09:36:29,Programma 1,170-195,3,Batch,4640,25,*,43530,2025-06-13 09:36:29+00:00,-1.0
8442,2025-06-13,09:37:13,Programma 1,170-195,4,Batch,4624,25,*,43420,2025-06-13 09:37:13+00:00,0.0
8461,2025-06-13,09:37:19,Programma 1,170-195,3,Batch,4664,25,*,43403,2025-06-13 09:37:19+00:00,0.0
8583,2025-06-13,09:38:14,Programma 1,170-195,4,Batch,4637,25,*,43271,2025-06-13 09:38:14+00:00,-1.0
8632,2025-06-13,09:38:33,Programma 1,170-195,3,Batch,4679,25,*,43226,2025-06-13 09:38:33+00:00,0.0
8733,2025-06-13,09:39:14,Programma 1,170-195,4,Batch,4658,25,*,43121,2025-06-13 09:39:14+00:00,-1.0
8752,2025-06-13,09:39:21,Programma 1,170-195,3,Batch,4587,25,*,43101,2025-06-13 09:39:21+00:00,-1.0
8924,2025-06-13,09:40:33,Programma 1,170-195,4,Batch,4663,25,*,42928,2025-06-13 09:40:33+00:00,0.0
8948,2025-06-13,09:40:43,Programma 1,170-195,3,Batch,4628,25,*,42902,2025-06-13 09:40:43+00:00,0.0
9079,2025-06-13,09:41:38,Programma 1,170-195,4,Batch,4610,25,*,42767,2025-06-13 09:41:38+00:00,0.0
9111,2025-06-13,09:41:53,Programma 1,170-195,3,Batch,4636,25,*,42733,2025-06-13 09:41:53+00:00,0.0
9220,2025-06-13,09:42:43,Programma 1,170-195,4,Batch,4625,25,*,42613,2025-06-13 09:42:43+00:00,0.0
9252,2025-06-13,09:42:55,Programma 1,170-195,3,Batch,4651,25,*,42581,2025-06-13 09:42:55+00:00,0.0
9343,2025-06-13,09:43:31,Programma 1,170-195,4,Batch,4639,25,*,42487,2025-06-13 09:43:31+00:00,-1.0
9378,2025-06-13,09:43:44,Programma 1,170-195,3,Batch,4599,25,*,42454,2025-06-13 09:43:44+00:00,0.0
9491,2025-06-13,09:44:35,Programma 1,170-195,4,Batch,4674,25,*,42335,2025-06-13 09:44:35+00:00,0.0
9505,2025-06-13,09:44:41,Programma 1,170-195,3,Batch,4645,25,*,42321,2025-06-13 09:44:41+00:00,0.0
9628,2025-06-13,09:45:33,Programma 1,170-195,4,Batch,4643,25,*,42195,2025-06-13 09:45:33+00:00,-1.0
9652,2025-06-13,09:45:45,Programma 1,170-195,3,Batch,4621,25,*,42170,2025-06-13 09:45:45+00:00,0.0
9759,2025-06-13,09:46:31,Programma 1,170-195,4,Batch,4580,25,*,42061,2025-06-13 09:46:31+00:00,-1.0
9812,2025-06-13,09:46:57,Programma 1,170-195,3,Batch,4641,25,*,42004,2025-06-13 09:46:57+00:00,0.0
9960,2025-06-13,09:48:00,Programma 1,170-195,4,Batch,4612,25,*,41851,2025-06-13 09:48:00+00:00,0.0
10089,2025-06-13,09:48:53,Programma 1,170-195,3,Batch,4621,25,*,41717,2025-06-13 09:48:53+00:00,-1.0
10666,2025-06-13,09:53:03,Programma 1,170-195,4,Batch,4663,25,*,41111,2025-06-13 09:53:03+00:00,-1.0
10816,2025-06-13,09:54:05,Programma 1,170-195,3,Batch,4630,25,*,40951,2025-06-13 09:54:05+00:00,-1.0
11166,2025-06-13,09:56:25,Programma 1,170-195,4,Batch,4624,25,*,40589,2025-06-13 09:56:25+00:00,0.0
11229,2025-06-13,09:56:55,Programma 1,170-195,3,Batch,4601,25,*,40512,2025-06-13 09:56:55+00:00,0.0
11562,2025-06-13,09:59:09,Programma 1,170-195,4,Batch,4633,25,*,40165,2025-06-13 09:59:09+00:00,-1.0
11727,2025-06-13,10:00:17,Programma 1,170-195,3,Batch,4644,25,*,39994,2025-06-13 10:00:17+00:00,-1.0
12126,2025-06-13,10:03:11,Programma 1,170-195,4,Batch,4567,25,*,39581,2025-06-13 10:03:11+00:00,0.0
12214,2025-06-13,10:03:44,Programma 1,170-195,3,Batch,4585,25,*,39494,2025-06-13 10:03:44+00:00,0.0
12445,2025-06-13,10:05:25,Programma 1,170-195,4,Batch,4662,25,*,39245,2025-06-13 10:05:25+00:00,0.0
12518,2025-06-13,10:05:54,Programma 1,170-195,3,Batch,4649,25,*,39167,2025-06-13 10:05:54+00:00,-1.0
12742,2025-06-13,10:07:26,Programma 1,170-195,4,Batch,4598,25,*,38932,2025-06-13 10:07:26+00:00,0.0
12820,2025-06-13,10:07:59,Programma 1,170-195,3,Batch,4638,25,*,38845,2025-06-13 10:07:59+00:00,-1.0
13020,2025-06-13,10:09:22,Programma 1,170-195,4,Batch,4582,25,*,38637,2025-06-13 10:09:22+00:00,-1.0
13098,2025-06-13,10:09:54,Programma 1,170-195,3,Batch,4644,25,*,38554,2025-06-13 10:09:54+00:00,0.0
13375,2025-06-13,10:12:03,Programma 1,170-195,4,Batch,4713,25,*,38265,2025-06-13 10:12:03+00:00,0.0
