,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
121,2025-06-12,11:46:07,Programma 1,200-250,7,Batch,4933,*,4855-9999,32078,2025-06-12 11:46:07+00:00,0.0
126,2025-06-12,11:46:08,Programma 1,200-250,5,Batch,4872,*,4855-9999,32074,2025-06-12 11:46:08+00:00,0.0
133,2025-06-12,11:46:11,Programma 1,200-250,6,Batch,5061,*,4855-9999,32065,2025-06-12 11:46:11+00:00,0.0
227,2025-06-12,11:46:53,Programma 1,200-250,5,Batch,4899,*,4855-9999,31963,2025-06-12 11:46:53+00:00,-1.0
228,2025-06-12,11:46:53,Programma 1,200-250,7,Batch,4863,*,4855-9999,31965,2025-06-12 11:46:53+00:00,0.0
238,2025-06-12,11:46:57,Programma 1,200-250,6,Batch,4910,*,4855-9999,31953,2025-06-12 11:46:57+00:00,-1.0
323,2025-06-12,11:47:35,Programma 1,200-250,7,Batch,4943,*,4855-9999,31866,2025-06-12 11:47:35+00:00,0.0
324,2025-06-12,11:47:35,Programma 1,200-250,5,Batch,4906,*,4855-9999,31865,2025-06-12 11:47:35+00:00,0.0
330,2025-06-12,11:47:37,Programma 1,200-250,6,Batch,4865,*,4855-9999,31860,2025-06-12 11:47:37+00:00,0.0
413,2025-06-12,11:48:12,Programma 1,200-250,7,Batch,5021,*,4855-9999,31774,2025-06-12 11:48:12+00:00,-1.0
414,2025-06-12,11:48:13,Programma 1,200-250,5,Batch,5040,*,4855-9999,31773,2025-06-12 11:48:13+00:00,0.0
421,2025-06-12,11:48:15,Programma 1,200-250,6,Batch,5019,*,4855-9999,31766,2025-06-12 11:48:15+00:00,-1.0
507,2025-06-12,11:48:56,Programma 1,200-250,7,Batch,5033,*,4855-9999,31673,2025-06-12 11:48:56+00:00,0.0
510,2025-06-12,11:48:57,Programma 1,200-250,5,Batch,5065,*,4855-9999,31666,2025-06-12 11:48:57+00:00,-1.0
519,2025-06-12,11:49:00,Programma 1,200-250,6,Batch,5083,*,4855-9999,31657,2025-06-12 11:49:00+00:00,-1.0
593,2025-06-12,11:49:31,Programma 1,200-250,7,Batch,5000,*,4855-9999,31579,2025-06-12 11:49:31+00:00,0.0
595,2025-06-12,11:49:32,Programma 1,200-250,5,Batch,4983,*,4855-9999,31577,2025-06-12 11:49:32+00:00,-1.0
600,2025-06-12,11:49:35,Programma 1,200-250,6,Batch,5033,*,4855-9999,31572,2025-06-12 11:49:35+00:00,0.0
676,2025-06-12,11:50:09,Programma 1,200-250,5,Batch,4863,*,4855-9999,31492,2025-06-12 11:50:09+00:00,0.0
681,2025-06-12,11:50:11,Programma 1,200-250,7,Batch,4973,*,4855-9999,31485,2025-06-12 11:50:11+00:00,0.0
688,2025-06-12,11:50:13,Programma 1,200-250,6,Batch,5046,*,4855-9999,31478,2025-06-12 11:50:13+00:00,0.0
762,2025-06-12,11:50:47,Programma 1,200-250,5,Batch,5079,*,4855-9999,31399,2025-06-12 11:50:47+00:00,0.0
769,2025-06-12,11:50:49,Programma 1,200-250,7,Batch,5042,*,4855-9999,31393,2025-06-12 11:50:49+00:00,0.0
771,2025-06-12,11:50:50,Programma 1,200-250,6,Batch,5019,*,4855-9999,31388,2025-06-12 11:50:50+00:00,0.0
835,2025-06-12,11:51:18,Programma 1,200-250,5,Batch,4990,*,4855-9999,31324,2025-06-12 11:51:18+00:00,0.0
840,2025-06-12,11:51:19,Programma 1,200-250,7,Batch,4871,*,4855-9999,31319,2025-06-12 11:51:19+00:00,0.0
846,2025-06-12,11:51:21,Programma 1,200-250,6,Batch,5022,*,4855-9999,31313,2025-06-12 11:51:21+00:00,-1.0
919,2025-06-12,11:51:54,Programma 1,200-250,5,Batch,5012,*,4855-9999,31236,2025-06-12 11:51:54+00:00,0.0
921,2025-06-12,11:51:55,Programma 1,200-250,7,Batch,5021,*,4855-9999,31231,2025-06-12 11:51:55+00:00,-1.0
932,2025-06-12,11:51:59,Programma 1,200-250,6,Batch,5082,*,4855-9999,31220,2025-06-12 11:51:59+00:00,0.0
1002,2025-06-12,11:52:29,Programma 1,200-250,5,Batch,4862,*,4855-9999,31146,2025-06-12 11:52:29+00:00,-1.0
1013,2025-06-12,11:52:32,Programma 1,200-250,7,Batch,5021,*,4855-9999,31138,2025-06-12 11:52:32+00:00,-1.0
1018,2025-06-12,11:52:34,Programma 1,200-250,6,Batch,4891,*,4855-9999,31133,2025-06-12 11:52:34+00:00,0.0
1089,2025-06-12,11:53:03,Programma 1,200-250,5,Batch,5047,*,4855-9999,31060,2025-06-12 11:53:03+00:00,0.0
1093,2025-06-12,11:53:04,Programma 1,200-250,6,Batch,4863,*,4855-9999,31053,2025-06-12 11:53:04+00:00,-1.0
