,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
76,2025-06-16,09:11:11,Programma 1,195-260,7,Batch,5040,*,4875-9999,49541,2025-06-16 09:11:11+00:00,0.0
80,2025-06-16,09:11:13,Programma 1,195-260,5,Batch,5050,*,4875-9999,49534,2025-06-16 09:11:13+00:00,-1.0
91,2025-06-16,09:11:17,Programma 1,195-260,6,Batch,4951,*,4875-9999,49522,2025-06-16 09:11:17+00:00,-1.0
160,2025-06-16,09:11:46,Programma 1,195-260,7,Batch,4917,*,4875-9999,49448,2025-06-16 09:11:46+00:00,-1.0
168,2025-06-16,09:11:48,Programma 1,195-260,5,Batch,5052,*,4875-9999,49443,2025-06-16 09:11:48+00:00,0.0
174,2025-06-16,09:11:50,Programma 1,195-260,6,Batch,4917,*,4875-9999,49435,2025-06-16 09:11:50+00:00,-1.0
238,2025-06-16,09:12:18,Programma 1,195-260,7,Batch,5041,*,4875-9999,49370,2025-06-16 09:12:18+00:00,0.0
250,2025-06-16,09:12:22,Programma 1,195-260,5,Batch,5091,*,4875-9999,49359,2025-06-16 09:12:22+00:00,0.0
253,2025-06-16,09:12:23,Programma 1,195-260,6,Batch,4921,*,4875-9999,49356,2025-06-16 09:12:23+00:00,0.0
316,2025-06-16,09:12:57,Programma 1,195-260,7,Batch,4971,*,4875-9999,49284,2025-06-16 09:12:57+00:00,-1.0
321,2025-06-16,09:12:59,Programma 1,195-260,5,Batch,5061,*,4875-9999,49280,2025-06-16 09:12:59+00:00,-1.0
325,2025-06-16,09:13:01,Programma 1,195-260,6,Batch,4941,*,4875-9999,49275,2025-06-16 09:13:01+00:00,0.0
394,2025-06-16,09:13:27,Programma 1,195-260,7,Batch,4976,*,4875-9999,49209,2025-06-16 09:13:27+00:00,0.0
397,2025-06-16,09:13:28,Programma 1,195-260,5,Batch,4896,*,4875-9999,49204,2025-06-16 09:13:28+00:00,-1.0
403,2025-06-16,09:13:31,Programma 1,195-260,6,Batch,5081,*,4875-9999,49197,2025-06-16 09:13:31+00:00,-1.0
481,2025-06-16,09:14:05,Programma 1,195-260,7,Batch,4880,*,4875-9999,49112,2025-06-16 09:14:05+00:00,0.0
489,2025-06-16,09:14:08,Programma 1,195-260,5,Batch,4972,*,4875-9999,49104,2025-06-16 09:14:08+00:00,0.0
493,2025-06-16,09:14:09,Programma 1,195-260,6,Batch,5034,*,4875-9999,49100,2025-06-16 09:14:09+00:00,-1.0
570,2025-06-16,09:14:43,Programma 1,195-260,7,Batch,4997,*,4875-9999,49020,2025-06-16 09:14:43+00:00,0.0
586,2025-06-16,09:14:48,Programma 1,195-260,5,Batch,5103,*,4875-9999,49004,2025-06-16 09:14:48+00:00,0.0
587,2025-06-16,09:14:48,Programma 1,195-260,6,Batch,4965,*,4875-9999,49005,2025-06-16 09:14:48+00:00,0.0
647,2025-06-16,09:15:17,Programma 1,195-260,7,Batch,4909,*,4875-9999,48937,2025-06-16 09:15:17+00:00,0.0
663,2025-06-16,09:15:24,Programma 1,195-260,6,Batch,4989,*,4875-9999,48917,2025-06-16 09:15:24+00:00,0.0
664,2025-06-16,09:15:24,Programma 1,195-260,5,Batch,4991,*,4875-9999,48916,2025-06-16 09:15:24+00:00,-2.0
721,2025-06-16,09:15:56,Programma 1,195-260,7,Batch,5073,*,4875-9999,48839,2025-06-16 09:15:56+00:00,-2.0
739,2025-06-16,09:16:04,Programma 1,195-260,6,Batch,4986,*,4875-9999,48823,2025-06-16 09:16:04+00:00,0.0
742,2025-06-16,09:16:05,Programma 1,195-260,5,Batch,5088,*,4875-9999,48821,2025-06-16 09:16:05+00:00,0.0
809,2025-06-16,09:16:34,Programma 1,195-260,7,Batch,5041,*,4875-9999,48747,2025-06-16 09:16:34+00:00,-1.0
831,2025-06-16,09:16:43,Programma 1,195-260,6,Batch,5023,*,4875-9999,48727,2025-06-16 09:16:43+00:00,0.0
832,2025-06-16,09:16:43,Programma 1,195-260,5,Batch,5010,*,4875-9999,48726,2025-06-16 09:16:43+00:00,0.0
899,2025-06-16,09:17:12,Programma 1,195-260,7,Batch,4932,*,4875-9999,48653,2025-06-16 09:17:12+00:00,0.0
921,2025-06-16,09:17:20,Programma 1,195-260,6,Batch,4978,*,4875-9999,48631,2025-06-16 09:17:20+00:00,-1.0
920,2025-06-16,09:17:20,Programma 1,195-260,5,Batch,4895,*,4875-9999,48632,2025-06-16 09:17:20+00:00,0.0
986,2025-06-16,09:17:47,Programma 1,195-260,7,Batch,4993,*,4875-9999,48566,2025-06-16 09:17:47+00:00,0.0
1006,2025-06-16,09:17:55,Programma 1,195-260,6,Batch,4922,*,4875-9999,48545,2025-06-16 09:17:55+00:00,0.0
1009,2025-06-16,09:17:56,Programma 1,195-260,5,Batch,5049,*,4875-9999,48543,2025-06-16 09:17:56+00:00,0.0
1072,2025-06-16,09:18:22,Programma 1,195-260,7,Batch,4955,*,4875-9999,48477,2025-06-16 09:18:22+00:00,-1.0
1101,2025-06-16,09:18:36,Programma 1,195-260,5,Batch,4960,*,4875-9999,48445,2025-06-16 09:18:36+00:00,0.0
1104,2025-06-16,09:18:36,Programma 1,195-260,6,Batch,5007,*,4875-9999,48446,2025-06-16 09:18:36+00:00,0.0
1172,2025-06-16,09:19:13,Programma 1,195-260,7,Batch,4960,*,4875-9999,48368,2025-06-16 09:19:13+00:00,0.0
1198,2025-06-16,09:19:22,Programma 1,195-260,6,Batch,4881,*,4875-9999,48342,2025-06-16 09:19:22+00:00,-1.0
1210,2025-06-16,09:19:26,Programma 1,195-260,5,Batch,5043,*,4875-9999,48332,2025-06-16 09:19:26+00:00,0.0
1279,2025-06-16,09:20:02,Programma 1,195-260,7,Batch,5045,*,4875-9999,48249,2025-06-16 09:20:02+00:00,-1.0
1297,2025-06-16,09:20:09,Programma 1,195-260,6,Batch,5021,*,4875-9999,48233,2025-06-16 09:20:09+00:00,0.0
1305,2025-06-16,09:20:12,Programma 1,195-260,5,Batch,5053,*,4875-9999,48223,2025-06-16 09:20:12+00:00,-1.0
1382,2025-06-16,09:20:49,Programma 1,195-260,7,Batch,4992,*,4875-9999,48137,2025-06-16 09:20:49+00:00,0.0
1400,2025-06-16,09:20:56,Programma 1,195-260,6,Batch,5007,*,4875-9999,48120,2025-06-16 09:20:56+00:00,0.0
1405,2025-06-16,09:20:58,Programma 1,195-260,5,Batch,5008,*,4875-9999,48114,2025-06-16 09:20:58+00:00,-1.0
1482,2025-06-16,09:21:35,Programma 1,195-260,7,Batch,4953,*,4875-9999,48031,2025-06-16 09:21:35+00:00,-1.0
1502,2025-06-16,09:21:44,Programma 1,195-260,6,Batch,5082,*,4875-9999,48012,2025-06-16 09:21:44+00:00,0.0
1503,2025-06-16,09:21:44,Programma 1,195-260,5,Batch,4985,*,4875-9999,48011,2025-06-16 09:21:44+00:00,0.0
1577,2025-06-16,09:22:21,Programma 1,195-260,7,Batch,5014,*,4875-9999,47937,2025-06-16 09:22:21+00:00,0.0
1601,2025-06-16,09:22:33,Programma 1,195-260,6,Batch,4993,*,4875-9999,47912,2025-06-16 09:22:33+00:00,0.0
1602,2025-06-16,09:22:33,Programma 1,195-260,5,Batch,5025,*,4875-9999,47911,2025-06-16 09:22:33+00:00,0.0
1667,2025-06-16,09:23:03,Programma 1,195-260,7,Batch,4989,*,4875-9999,47842,2025-06-16 09:23:03+00:00,0.0
1693,2025-06-16,09:23:13,Programma 1,195-260,6,Batch,5001,*,4875-9999,47814,2025-06-16 09:23:13+00:00,-1.0
1695,2025-06-16,09:23:14,Programma 1,195-260,5,Batch,5086,*,4875-9999,47813,2025-06-16 09:23:14+00:00,0.0
1764,2025-06-16,09:23:45,Programma 1,195-260,7,Batch,4910,*,4875-9999,47739,2025-06-16 09:23:45+00:00,0.0
1781,2025-06-16,09:23:54,Programma 1,195-260,6,Batch,4945,*,4875-9999,47716,2025-06-16 09:23:54+00:00,-1.0
1788,2025-06-16,09:23:58,Programma 1,195-260,5,Batch,5018,*,4875-9999,47707,2025-06-16 09:23:58+00:00,0.0
1846,2025-06-16,09:24:23,Programma 1,195-260,7,Batch,4975,*,4875-9999,47643,2025-06-16 09:24:23+00:00,0.0
1867,2025-06-16,09:24:33,Programma 1,195-260,6,Batch,4878,*,4875-9999,47621,2025-06-16 09:24:33+00:00,0.0
1878,2025-06-16,09:24:37,Programma 1,195-260,5,Batch,4918,*,4875-9999,47611,2025-06-16 09:24:37+00:00,0.0
1933,2025-06-16,09:25:01,Programma 1,195-260,7,Batch,4876,*,4875-9999,47553,2025-06-16 09:25:01+00:00,0.0
1956,2025-06-16,09:25:13,Programma 1,195-260,6,Batch,5011,*,4875-9999,47524,2025-06-16 09:25:13+00:00,-2.0
1969,2025-06-16,09:25:18,Programma 1,195-260,5,Batch,4960,*,4875-9999,47510,2025-06-16 09:25:18+00:00,-1.0
2025,2025-06-16,09:25:41,Programma 1,195-260,7,Batch,5043,*,4875-9999,47454,2025-06-16 09:25:41+00:00,-2.0
2054,2025-06-16,09:25:54,Programma 1,195-260,6,Batch,5025,*,4875-9999,47424,2025-06-16 09:25:54+00:00,0.0
2059,2025-06-16,09:25:56,Programma 1,195-260,5,Batch,4876,*,4875-9999,47418,2025-06-16 09:25:56+00:00,-1.0
2111,2025-06-16,09:26:21,Programma 1,195-260,7,Batch,5091,*,4875-9999,47366,2025-06-16 09:26:21+00:00,0.0
2133,2025-06-16,09:26:31,Programma 1,195-260,6,Batch,5074,*,4875-9999,47337,2025-06-16 09:26:31+00:00,-1.0
2134,2025-06-16,09:26:32,Programma 1,195-260,5,Batch,5032,*,4875-9999,47336,2025-06-16 09:26:32+00:00,0.0
2200,2025-06-16,09:27:00,Programma 1,195-260,7,Batch,4992,*,4875-9999,47267,2025-06-16 09:27:00+00:00,-1.0
2231,2025-06-16,09:27:13,Programma 1,195-260,6,Batch,5011,*,4875-9999,47233,2025-06-16 09:27:13+00:00,-1.0
2233,2025-06-16,09:27:14,Programma 1,195-260,5,Batch,5014,*,4875-9999,47232,2025-06-16 09:27:14+00:00,0.0
2288,2025-06-16,09:27:41,Programma 1,195-260,7,Batch,5038,*,4875-9999,47171,2025-06-16 09:27:41+00:00,-1.0
2314,2025-06-16,09:27:53,Programma 1,195-260,5,Batch,4884,*,4875-9999,47142,2025-06-16 09:27:53+00:00,0.0
2313,2025-06-16,09:27:53,Programma 1,195-260,6,Batch,5025,*,4875-9999,47143,2025-06-16 09:27:53+00:00,0.0
2371,2025-06-16,09:28:16,Programma 1,195-260,7,Batch,5036,*,4875-9999,47083,2025-06-16 09:28:16+00:00,0.0
2400,2025-06-16,09:28:28,Programma 1,195-260,5,Batch,5049,*,4875-9999,47053,2025-06-16 09:28:28+00:00,-1.0
2402,2025-06-16,09:28:29,Programma 1,195-260,6,Batch,5102,*,4875-9999,47052,2025-06-16 09:28:29+00:00,0.0
2456,2025-06-16,09:28:53,Programma 1,195-260,7,Batch,4876,*,4875-9999,46996,2025-06-16 09:28:53+00:00,0.0
2483,2025-06-16,09:29:06,Programma 1,195-260,6,Batch,4952,*,4875-9999,46964,2025-06-16 09:29:06+00:00,0.0
2484,2025-06-16,09:29:06,Programma 1,195-260,5,Batch,4946,*,4875-9999,46963,2025-06-16 09:29:06+00:00,-1.0
2535,2025-06-16,09:29:31,Programma 1,195-260,7,Batch,4987,*,4875-9999,46907,2025-06-16 09:29:31+00:00,0.0
2567,2025-06-16,09:29:42,Programma 1,195-260,6,Batch,5063,*,4875-9999,46878,2025-06-16 09:29:42+00:00,0.0
2568,2025-06-16,09:29:42,Programma 1,195-260,5,Batch,5042,*,4875-9999,46877,2025-06-16 09:29:42+00:00,0.0
2605,2025-06-16,09:29:59,Programma 1,195-260,7,Batch,4944,*,4875-9999,46834,2025-06-16 09:29:59+00:00,-1.0
2643,2025-06-16,09:30:18,Programma 1,195-260,6,Batch,4875,*,4875-9999,46791,2025-06-16 09:30:18+00:00,-1.0
2646,2025-06-16,09:30:19,Programma 1,195-260,5,Batch,5095,*,4875-9999,46788,2025-06-16 09:30:19+00:00,-1.0
2694,2025-06-16,09:30:41,Programma 1,195-260,7,Batch,5060,*,4875-9999,46735,2025-06-16 09:30:41+00:00,-1.0
2728,2025-06-16,09:30:56,Programma 1,195-260,6,Batch,5034,*,4875-9999,46701,2025-06-16 09:30:56+00:00,-1.0
2729,2025-06-16,09:30:57,Programma 1,195-260,5,Batch,4903,*,4875-9999,46700,2025-06-16 09:30:57+00:00,0.0
2775,2025-06-16,09:31:20,Programma 1,195-260,7,Batch,5068,*,4875-9999,46650,2025-06-16 09:31:20+00:00,-1.0
2813,2025-06-16,09:31:36,Programma 1,195-260,6,Batch,4968,*,4875-9999,46612,2025-06-16 09:31:36+00:00,0.0
2814,2025-06-16,09:31:36,Programma 1,195-260,5,Batch,5029,*,4875-9999,46611,2025-06-16 09:31:36+00:00,-1.0
2852,2025-06-16,09:31:53,Programma 1,195-260,7,Batch,4876,*,4875-9999,46569,2025-06-16 09:31:53+00:00,-1.0
2891,2025-06-16,09:32:10,Programma 1,195-260,6,Batch,5078,*,4875-9999,46528,2025-06-16 09:32:10+00:00,-1.0
2894,2025-06-16,09:32:12,Programma 1,195-260,5,Batch,4957,*,4875-9999,46520,2025-06-16 09:32:12+00:00,-1.0
2936,2025-06-16,09:32:28,Programma 1,195-260,7,Batch,4966,*,4875-9999,46476,2025-06-16 09:32:28+00:00,-1.0
2972,2025-06-16,09:32:41,Programma 1,195-260,6,Batch,4890,*,4875-9999,46443,2025-06-16 09:32:41+00:00,0.0
2981,2025-06-16,09:32:44,Programma 1,195-260,5,Batch,5026,*,4875-9999,46435,2025-06-16 09:32:44+00:00,0.0
3013,2025-06-16,09:32:58,Programma 1,195-260,7,Batch,5037,*,4875-9999,46401,2025-06-16 09:32:58+00:00,-1.0
3056,2025-06-16,09:33:19,Programma 1,195-260,6,Batch,5084,*,4875-9999,46355,2025-06-16 09:33:19+00:00,0.0
3065,2025-06-16,09:33:23,Programma 1,195-260,5,Batch,4950,*,4875-9999,46344,2025-06-16 09:33:23+00:00,0.0
3098,2025-06-16,09:33:36,Programma 1,195-260,7,Batch,4897,*,4875-9999,46313,2025-06-16 09:33:36+00:00,0.0
3143,2025-06-16,09:33:53,Programma 1,195-260,6,Batch,5011,*,4875-9999,46267,2025-06-16 09:33:53+00:00,-2.0
3151,2025-06-16,09:33:57,Programma 1,195-260,5,Batch,4932,*,4875-9999,46259,2025-06-16 09:33:57+00:00,0.0
3189,2025-06-16,09:34:15,Programma 1,195-260,7,Batch,5005,*,4875-9999,46217,2025-06-16 09:34:15+00:00,-1.0
