,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
6216,2025-06-13,12:01:51,Programma 1,280-300,5,Batch,4894,*,4875-9999,23912,2025-06-13 12:01:51+00:00,0.0
6401,2025-06-13,12:03:27,Programma 1,280-300,4,Batch,4916,*,4875-9999,23715,2025-06-13 12:03:27+00:00,0.0
6421,2025-06-13,12:03:36,Programma 1,280-300,6,Batch,4933,*,4875-9999,23694,2025-06-13 12:03:36+00:00,-1.0
6423,2025-06-13,12:03:37,Programma 1,280-300,5,Batch,4903,*,4875-9999,23693,2025-06-13 12:03:37+00:00,-1.0
6582,2025-06-13,12:04:58,Programma 1,280-300,4,Batch,4909,*,4875-9999,23530,2025-06-13 12:04:58+00:00,-1.0
6609,2025-06-13,12:05:13,Programma 1,280-300,6,Batch,4921,*,4875-9999,23501,2025-06-13 12:05:13+00:00,0.0
6610,2025-06-13,12:05:13,Programma 1,280-300,5,Batch,4899,*,4875-9999,23500,2025-06-13 12:05:13+00:00,0.0
6765,2025-06-13,12:06:36,Programma 1,280-300,4,Batch,4925,*,4875-9999,23339,2025-06-13 12:06:36+00:00,0.0
6784,2025-06-13,12:06:46,Programma 1,280-300,6,Batch,4901,*,4875-9999,23320,2025-06-13 12:06:46+00:00,-1.0
6789,2025-06-13,12:06:48,Programma 1,280-300,5,Batch,4907,*,4875-9999,23315,2025-06-13 12:06:48+00:00,-1.0
6928,2025-06-13,12:08:01,Programma 1,280-300,4,Batch,4916,*,4875-9999,23176,2025-06-13 12:08:01+00:00,0.0
6951,2025-06-13,12:08:11,Programma 1,280-300,6,Batch,4967,*,4875-9999,23149,2025-06-13 12:08:11+00:00,0.0
6957,2025-06-13,12:08:14,Programma 1,280-300,5,Batch,4935,*,4875-9999,23142,2025-06-13 12:08:14+00:00,-2.0
7152,2025-06-13,12:10:07,Programma 1,280-300,4,Batch,4882,*,4875-9999,22940,2025-06-13 12:10:07+00:00,-1.0
7182,2025-06-13,12:10:23,Programma 1,280-300,6,Batch,4902,*,4875-9999,22910,2025-06-13 12:10:23+00:00,-1.0
7191,2025-06-13,12:10:28,Programma 1,280-300,5,Batch,4899,*,4875-9999,22901,2025-06-13 12:10:28+00:00,0.0
7412,2025-06-13,12:12:23,Programma 1,280-300,4,Batch,4886,*,4875-9999,22674,2025-06-13 12:12:23+00:00,0.0
7446,2025-06-13,12:12:41,Programma 1,280-300,5,Batch,4915,*,4875-9999,22640,2025-06-13 12:12:41+00:00,0.0
7466,2025-06-13,12:12:49,Programma 1,280-300,6,Batch,5153,*,4875-9999,22618,2025-06-13 12:12:49+00:00,0.0
7604,2025-06-13,12:14:04,Programma 1,280-300,4,Batch,4898,*,4875-9999,22478,2025-06-13 12:14:04+00:00,-1.0
7629,2025-06-13,12:14:17,Programma 1,280-300,5,Batch,4896,*,4875-9999,22451,2025-06-13 12:14:17+00:00,-1.0
7639,2025-06-13,12:14:21,Programma 1,280-300,6,Batch,4911,*,4875-9999,22444,2025-06-13 12:14:21+00:00,0.0
7816,2025-06-13,12:16:54,Programma 1,280-300,4,Batch,4906,*,4875-9999,22266,2025-06-13 12:16:54+00:00,-1.0
7868,2025-06-13,12:17:21,Programma 1,280-300,5,Batch,4937,*,4875-9999,22214,2025-06-13 12:17:21+00:00,-1.0
7880,2025-06-13,12:17:29,Programma 1,280-300,6,Batch,4892,*,4875-9999,22203,2025-06-13 12:17:29+00:00,0.0
8081,2025-06-13,12:20:26,Programma 1,280-300,4,Batch,4942,*,4875-9999,21999,2025-06-13 12:20:26+00:00,0.0
8120,2025-06-13,12:20:50,Programma 1,280-300,5,Batch,4922,*,4875-9999,21956,2025-06-13 12:20:50+00:00,-2.0
8132,2025-06-13,12:20:57,Programma 1,280-300,6,Batch,5143,*,4875-9999,21944,2025-06-13 12:20:57+00:00,0.0
8297,2025-06-13,12:22:27,Programma 1,280-300,4,Batch,4890,*,4875-9999,21771,2025-06-13 12:22:27+00:00,0.0
8329,2025-06-13,12:22:41,Programma 1,280-300,5,Batch,4948,*,4875-9999,21736,2025-06-13 12:22:41+00:00,0.0
8364,2025-06-13,12:23:00,Programma 1,280-300,6,Batch,4945,*,4875-9999,21701,2025-06-13 12:23:00+00:00,-1.0
8553,2025-06-13,12:24:46,Programma 1,280-300,4,Batch,4891,*,4875-9999,21512,2025-06-13 12:24:46+00:00,-1.0
8582,2025-06-13,12:24:59,Programma 1,280-300,5,Batch,4888,*,4875-9999,21483,2025-06-13 12:24:59+00:00,0.0
8606,2025-06-13,12:25:14,Programma 1,280-300,6,Batch,4883,*,4875-9999,21459,2025-06-13 12:25:14+00:00,-1.0
8768,2025-06-13,12:26:53,Programma 1,280-300,4,Batch,4896,*,4875-9999,21297,2025-06-13 12:26:53+00:00,-1.0
8812,2025-06-13,12:27:18,Programma 1,280-300,5,Batch,4936,*,4875-9999,21251,2025-06-13 12:27:18+00:00,0.0
8854,2025-06-13,12:27:39,Programma 1,280-300,6,Batch,4899,*,4875-9999,21206,2025-06-13 12:27:39+00:00,0.0
9009,2025-06-13,12:29:07,Programma 1,280-300,4,Batch,4875,*,4875-9999,21050,2025-06-13 12:29:07+00:00,-1.0
9069,2025-06-13,12:29:44,Programma 1,280-300,5,Batch,4896,*,4875-9999,20987,2025-06-13 12:29:44+00:00,0.0
9078,2025-06-13,12:29:50,Programma 1,280-300,6,Batch,4934,*,4875-9999,20977,2025-06-13 12:29:50+00:00,-2.0
9221,2025-06-13,12:31:22,Programma 1,280-300,4,Batch,4915,*,4875-9999,20829,2025-06-13 12:31:22+00:00,-1.0
9264,2025-06-13,12:31:43,Programma 1,280-300,5,Batch,4890,*,4875-9999,20789,2025-06-13 12:31:43+00:00,0.0
9282,2025-06-13,12:31:51,Programma 1,280-300,6,Batch,4911,*,4875-9999,20770,2025-06-13 12:31:51+00:00,0.0
9434,2025-06-13,12:33:12,Programma 1,280-300,4,Batch,4902,*,4875-9999,20618,2025-06-13 12:33:12+00:00,-1.0
9464,2025-06-13,12:33:27,Programma 1,280-300,5,Batch,4925,*,4875-9999,20588,2025-06-13 12:33:27+00:00,0.0
9496,2025-06-13,12:33:49,Programma 1,280-300,6,Batch,4888,*,4875-9999,20555,2025-06-13 12:33:49+00:00,-1.0
9686,2025-06-13,12:35:40,Programma 1,280-300,4,Batch,4948,*,4875-9999,20366,2025-06-13 12:35:40+00:00,0.0
9718,2025-06-13,12:35:54,Programma 1,280-300,5,Batch,4933,*,4875-9999,20334,2025-06-13 12:35:54+00:00,-1.0
9730,2025-06-13,12:36:01,Programma 1,280-300,6,Batch,4931,*,4875-9999,20322,2025-06-13 12:36:01+00:00,0.0
9858,2025-06-13,12:37:15,Programma 1,280-300,4,Batch,4927,*,4875-9999,20194,2025-06-13 12:37:15+00:00,-1.0
9906,2025-06-13,12:37:42,Programma 1,280-300,5,Batch,4889,*,4875-9999,20142,2025-06-13 12:37:42+00:00,-1.0
9955,2025-06-13,12:38:08,Programma 1,280-300,6,Batch,4933,*,4875-9999,20093,2025-06-13 12:38:08+00:00,0.0
10127,2025-06-13,12:39:49,Programma 1,280-300,4,Batch,4880,*,4875-9999,19917,2025-06-13 12:39:49+00:00,0.0
10180,2025-06-13,12:40:15,Programma 1,280-300,5,Batch,4922,*,4875-9999,19861,2025-06-13 12:40:15+00:00,0.0
10193,2025-06-13,12:40:25,Programma 1,280-300,6,Batch,4895,*,4875-9999,19847,2025-06-13 12:40:25+00:00,-1.0
10369,2025-06-13,12:42:16,Programma 1,280-300,4,Batch,4885,*,4875-9999,19666,2025-06-13 12:42:16+00:00,-1.0
10402,2025-06-13,12:42:35,Programma 1,280-300,5,Batch,4910,*,4875-9999,19633,2025-06-13 12:42:35+00:00,0.0
10415,2025-06-13,12:42:43,Programma 1,280-300,6,Batch,4929,*,4875-9999,19620,2025-06-13 12:42:43+00:00,0.0
10609,2025-06-13,12:44:32,Programma 1,280-300,4,Batch,5146,*,4875-9999,19420,2025-06-13 12:44:32+00:00,-1.0
10656,2025-06-13,12:44:53,Programma 1,280-300,5,Batch,4905,*,4875-9999,19373,2025-06-13 12:44:53+00:00,-2.0
10671,2025-06-13,12:45:02,Programma 1,280-300,6,Batch,4926,*,4875-9999,19358,2025-06-13 12:45:02+00:00,0.0
10812,2025-06-13,12:46:30,Programma 1,280-300,4,Batch,4892,*,4875-9999,19210,2025-06-13 12:46:30+00:00,-2.0
10841,2025-06-13,12:46:47,Programma 1,280-300,5,Batch,4881,*,4875-9999,19184,2025-06-13 12:46:47+00:00,0.0
10869,2025-06-13,12:47:05,Programma 1,280-300,6,Batch,4916,*,4875-9999,19154,2025-06-13 12:47:05+00:00,-3.0
11054,2025-06-13,12:49:03,Programma 1,280-300,4,Batch,4890,*,4875-9999,18965,2025-06-13 12:49:03+00:00,0.0
11100,2025-06-13,12:49:29,Programma 1,280-300,5,Batch,4917,*,4875-9999,18919,2025-06-13 12:49:29+00:00,0.0
11129,2025-06-13,12:49:46,Programma 1,280-300,6,Batch,4952,*,4875-9999,18890,2025-06-13 12:49:46+00:00,-1.0
11270,2025-06-13,12:51:02,Programma 1,280-300,4,Batch,4905,*,4875-9999,18749,2025-06-13 12:51:02+00:00,0.0
11286,2025-06-13,12:51:11,Programma 1,280-300,5,Batch,4912,*,4875-9999,18731,2025-06-13 12:51:11+00:00,-1.0
11324,2025-06-13,12:51:27,Programma 1,280-300,6,Batch,4932,*,4875-9999,18693,2025-06-13 12:51:27+00:00,-1.0
11516,2025-06-13,12:53:04,Programma 1,280-300,4,Batch,4883,*,4875-9999,18494,2025-06-13 12:53:04+00:00,-1.0
11534,2025-06-13,12:53:14,Programma 1,280-300,5,Batch,4911,*,4875-9999,18475,2025-06-13 12:53:14+00:00,0.0
11561,2025-06-13,12:53:23,Programma 1,280-300,6,Batch,4896,*,4875-9999,18451,2025-06-13 12:53:23+00:00,0.0
11729,2025-06-13,12:54:49,Programma 1,280-300,4,Batch,4878,*,4875-9999,18281,2025-06-13 12:54:49+00:00,-1.0
11762,2025-06-13,12:55:07,Programma 1,280-300,5,Batch,4936,*,4875-9999,18248,2025-06-13 12:55:07+00:00,-2.0
11780,2025-06-13,12:55:19,Programma 1,280-300,6,Batch,4911,*,4875-9999,18231,2025-06-13 12:55:19+00:00,0.0
11965,2025-06-13,12:57:06,Programma 1,280-300,4,Batch,4915,*,4875-9999,18042,2025-06-13 12:57:06+00:00,0.0
11977,2025-06-13,12:57:12,Programma 1,280-300,5,Batch,4931,*,4875-9999,18026,2025-06-13 12:57:12+00:00,-2.0
11999,2025-06-13,12:57:28,Programma 1,280-300,6,Batch,4914,*,4875-9999,18004,2025-06-13 12:57:28+00:00,-3.0
12172,2025-06-13,12:58:58,Programma 1,280-300,4,Batch,4969,*,4875-9999,17829,2025-06-13 12:58:58+00:00,0.0
12195,2025-06-13,12:59:07,Programma 1,280-300,5,Batch,4902,*,4875-9999,17806,2025-06-13 12:59:07+00:00,0.0
12228,2025-06-13,12:59:22,Programma 1,280-300,6,Batch,4940,*,4875-9999,17774,2025-06-13 12:59:22+00:00,0.0
12388,2025-06-13,13:00:51,Programma 1,280-300,4,Batch,4908,*,4875-9999,17608,2025-06-13 13:00:51+00:00,0.0
12423,2025-06-13,13:01:10,Programma 1,280-300,5,Batch,4916,*,4875-9999,17572,2025-06-13 13:01:10+00:00,0.0
12438,2025-06-13,13:01:21,Programma 1,280-300,6,Batch,4927,*,4875-9999,17557,2025-06-13 13:01:21+00:00,-1.0
12574,2025-06-13,13:02:46,Programma 1,280-300,4,Batch,4937,*,4875-9999,17417,2025-06-13 13:02:46+00:00,0.0
12595,2025-06-13,13:02:58,Programma 1,280-300,5,Batch,4888,*,4875-9999,17396,2025-06-13 13:02:58+00:00,-1.0
12634,2025-06-13,13:03:22,Programma 1,280-300,6,Batch,4943,*,4875-9999,17357,2025-06-13 13:03:22+00:00,-2.0
12808,2025-06-13,13:05:17,Programma 1,280-300,4,Batch,5157,*,4875-9999,17179,2025-06-13 13:05:17+00:00,-2.0
12814,2025-06-13,13:05:20,Programma 1,280-300,5,Batch,4923,*,4875-9999,17170,2025-06-13 13:05:20+00:00,0.0
12833,2025-06-13,13:05:24,Programma 1,280-300,6,Batch,4920,*,4875-9999,17157,2025-06-13 13:05:24+00:00,0.0
13037,2025-06-13,13:07:26,Programma 1,280-300,4,Batch,5142,*,4875-9999,16948,2025-06-13 13:07:26+00:00,-1.0
13045,2025-06-13,13:07:32,Programma 1,280-300,5,Batch,5158,*,4875-9999,16940,2025-06-13 13:07:32+00:00,0.0
13082,2025-06-13,13:07:57,Programma 1,280-300,6,Batch,5158,*,4875-9999,16903,2025-06-13 13:07:57+00:00,-1.0
13278,2025-06-13,13:10:04,Programma 1,280-300,4,Batch,4916,*,4875-9999,16696,2025-06-13 13:10:04+00:00,0.0
13292,2025-06-13,13:10:12,Programma 1,280-300,5,Batch,4939,*,4875-9999,16677,2025-06-13 13:10:12+00:00,-1.0
13352,2025-06-13,13:10:47,Programma 1,280-300,6,Batch,4924,*,4875-9999,16614,2025-06-13 13:10:47+00:00,0.0
13518,2025-06-13,13:12:25,Programma 1,280-300,4,Batch,4907,*,4875-9999,16446,2025-06-13 13:12:25+00:00,-1.0
13526,2025-06-13,13:12:29,Programma 1,280-300,5,Batch,4889,*,4875-9999,16440,2025-06-13 13:12:29+00:00,0.0
13550,2025-06-13,13:12:40,Programma 1,280-300,6,Batch,4894,*,4875-9999,16414,2025-06-13 13:12:40+00:00,-1.0
13748,2025-06-13,13:14:27,Programma 1,280-300,4,Batch,4882,*,4875-9999,16212,2025-06-13 13:14:27+00:00,0.0
13763,2025-06-13,13:14:34,Programma 1,280-300,5,Batch,4893,*,4875-9999,16191,2025-06-13 13:14:34+00:00,0.0
13778,2025-06-13,13:14:40,Programma 1,280-300,6,Batch,4880,*,4875-9999,16177,2025-06-13 13:14:40+00:00,0.0
13953,2025-06-13,13:16:08,Programma 1,280-300,4,Batch,4879,*,4875-9999,15993,2025-06-13 13:16:08+00:00,0.0
13961,2025-06-13,13:16:11,Programma 1,280-300,5,Batch,4894,*,4875-9999,15984,2025-06-13 13:16:11+00:00,0.0
13983,2025-06-13,13:16:23,Programma 1,280-300,6,Batch,4913,*,4875-9999,15963,2025-06-13 13:16:23+00:00,0.0
14194,2025-06-13,13:18:04,Programma 1,280-300,4,Batch,4926,*,4875-9999,15734,2025-06-13 13:18:04+00:00,0.0
14204,2025-06-13,13:18:07,Programma 1,280-300,5,Batch,4953,*,4875-9999,15722,2025-06-13 13:18:07+00:00,-2.0
14223,2025-06-13,13:18:17,Programma 1,280-300,6,Batch,4897,*,4875-9999,15699,2025-06-13 13:18:17+00:00,0.0
14379,2025-06-13,13:19:26,Programma 1,280-300,4,Batch,4898,*,4875-9999,15534,2025-06-13 13:19:26+00:00,0.0
14381,2025-06-13,13:19:27,Programma 1,280-300,5,Batch,4912,*,4875-9999,15529,2025-06-13 13:19:27+00:00,0.0
14428,2025-06-13,13:19:48,Programma 1,280-300,6,Batch,4903,*,4875-9999,15475,2025-06-13 13:19:48+00:00,-1.0
14651,2025-06-13,13:21:35,Programma 1,280-300,4,Batch,4890,*,4875-9999,15220,2025-06-13 13:21:35+00:00,-1.0
14661,2025-06-13,13:21:39,Programma 1,280-300,5,Batch,4955,*,4875-9999,15210,2025-06-13 13:21:39+00:00,0.0
14710,2025-06-13,13:22:02,Programma 1,280-300,6,Batch,4964,*,4875-9999,15156,2025-06-13 13:22:02+00:00,0.0
14977,2025-06-13,13:24:03,Programma 1,280-300,4,Batch,4919,*,4875-9999,14868,2025-06-13 13:24:03+00:00,-1.0
14987,2025-06-13,13:24:07,Programma 1,280-300,5,Batch,4922,*,4875-9999,14858,2025-06-13 13:24:07+00:00,0.0
15031,2025-06-13,13:24:25,Programma 1,280-300,6,Batch,4951,*,4875-9999,14810,2025-06-13 13:24:25+00:00,-2.0
15264,2025-06-13,13:26:21,Programma 1,280-300,4,Batch,4934,*,4875-9999,14554,2025-06-13 13:26:21+00:00,0.0
15268,2025-06-13,13:26:22,Programma 1,280-300,5,Batch,4930,*,4875-9999,14550,2025-06-13 13:26:22+00:00,-1.0
15307,2025-06-13,13:26:42,Programma 1,280-300,6,Batch,4881,*,4875-9999,14504,2025-06-13 13:26:42+00:00,0.0
15556,2025-06-13,13:28:45,Programma 1,280-300,4,Batch,4915,*,4875-9999,14220,2025-06-13 13:28:45+00:00,0.0
15559,2025-06-13,13:28:45,Programma 1,280-300,5,Batch,4884,*,4875-9999,14217,2025-06-13 13:28:45+00:00,-1.0
15597,2025-06-13,13:29:00,Programma 1,280-300,6,Batch,4911,*,4875-9999,14177,2025-06-13 13:29:00+00:00,-1.0
15805,2025-06-13,13:30:33,Programma 1,280-300,4,Batch,4878,*,4875-9999,13945,2025-06-13 13:30:33+00:00,0.0
15807,2025-06-13,13:30:34,Programma 1,280-300,5,Batch,4875,*,4875-9999,13943,2025-06-13 13:30:34+00:00,0.0
15870,2025-06-13,13:31:08,Programma 1,280-300,6,Batch,5153,*,4875-9999,13862,2025-06-13 13:31:08+00:00,-1.0
16003,2025-06-13,13:32:10,Programma 1,280-300,4,Batch,4925,*,4875-9999,13719,2025-06-13 13:32:10+00:00,-1.0
16028,2025-06-13,13:32:24,Programma 1,280-300,5,Batch,5151,*,4875-9999,13687,2025-06-13 13:32:24+00:00,-1.0
16070,2025-06-13,13:32:43,Programma 1,280-300,6,Batch,4892,*,4875-9999,13639,2025-06-13 13:32:43+00:00,0.0
16230,2025-06-13,13:34:00,Programma 1,280-300,4,Batch,4932,*,4875-9999,13455,2025-06-13 13:34:00+00:00,-1.0
16394,2025-06-13,13:35:16,Programma 1,280-300,5,Batch,4935,*,4875-9999,13267,2025-06-13 13:35:16+00:00,0.0
16689,2025-06-13,13:37:23,Programma 1,280-300,6,Batch,4912,*,4875-9999,12957,2025-06-13 13:37:23+00:00,0.0
18066,2025-06-13,13:48:11,Programma 1,280-300,4,Batch,4876,*,4875-9999,11375,2025-06-13 13:48:11+00:00,0.0
18119,2025-06-13,13:48:38,Programma 1,280-300,5,Batch,4910,*,4875-9999,11314,2025-06-13 13:48:38+00:00,-1.0
18377,2025-06-13,13:50:40,Programma 1,280-300,6,Batch,4917,*,4875-9999,11021,2025-06-13 13:50:40+00:00,0.0
18613,2025-06-13,13:52:49,Programma 1,280-300,4,Batch,4937,*,4875-9999,10747,2025-06-13 13:52:49+00:00,-2.0
18632,2025-06-13,13:52:57,Programma 1,280-300,5,Batch,4922,*,4875-9999,10729,2025-06-13 13:52:57+00:00,-1.0
