,Date,Time,Programname,Class,Gate,Type,Weight,BatchCount,BatchWeight,file_order,Timestamp,Duration
2040,2025-06-16,15:20:33,Programma 1,190-275,2,Batch,4972,*,4875-9999,6292,2025-06-16 15:20:33+00:00,-1.0
2102,2025-06-16,15:21:01,Programma 1,190-275,3,Batch,4965,*,4875-9999,6226,2025-06-16 15:21:01+00:00,0.0
2142,2025-06-16,15:21:22,Programma 1,190-275,1,Batch,4951,*,4875-9999,6186,2025-06-16 15:21:22+00:00,0.0
2248,2025-06-16,15:22:28,Programma 1,190-275,2,Batch,4945,*,4875-9999,6075,2025-06-16 15:22:28+00:00,0.0
2318,2025-06-16,15:23:09,Programma 1,190-275,3,Batch,4954,*,4875-9999,6002,2025-06-16 15:23:09+00:00,-1.0
2388,2025-06-16,15:23:46,Programma 1,190-275,1,Batch,5083,*,4875-9999,5931,2025-06-16 15:23:46+00:00,0.0
2464,2025-06-16,15:24:31,Programma 1,190-275,2,Batch,4932,*,4875-9999,5849,2025-06-16 15:24:31+00:00,0.0
2534,2025-06-16,15:25:12,Programma 1,190-275,3,Batch,5125,*,4875-9999,5778,2025-06-16 15:25:12+00:00,0.0
2608,2025-06-16,15:25:48,Programma 1,190-275,1,Batch,4898,*,4875-9999,5690,2025-06-16 15:25:48+00:00,0.0
2670,2025-06-16,15:26:20,Programma 1,190-275,2,Batch,5013,*,4875-9999,5620,2025-06-16 15:26:20+00:00,-1.0
2792,2025-06-16,15:27:25,Programma 1,190-275,3,Batch,5095,*,4875-9999,5490,2025-06-16 15:27:25+00:00,0.0
2831,2025-06-16,15:27:44,Programma 1,190-275,1,Batch,5042,*,4875-9999,5442,2025-06-16 15:27:44+00:00,0.0
2882,2025-06-16,15:28:05,Programma 1,190-275,2,Batch,4986,*,4875-9999,5391,2025-06-16 15:28:05+00:00,0.0
2915,2025-06-16,15:28:21,Programma 1,190-275,3,Batch,4901,*,4875-9999,5350,2025-06-16 15:28:21+00:00,0.0
2947,2025-06-16,15:28:35,Programma 1,190-275,1,Batch,4931,*,4875-9999,5318,2025-06-16 15:28:35+00:00,0.0
2976,2025-06-16,15:28:46,Programma 1,190-275,2,Batch,4999,*,4875-9999,5289,2025-06-16 15:28:46+00:00,-1.0
3010,2025-06-16,15:29:00,Programma 1,190-275,3,Batch,4892,*,4875-9999,5253,2025-06-16 15:29:00+00:00,-2.0
3043,2025-06-16,15:29:15,Programma 1,190-275,1,Batch,5010,*,4875-9999,5213,2025-06-16 15:29:15+00:00,-1.0
3076,2025-06-16,15:29:29,Programma 1,190-275,2,Batch,4885,*,4875-9999,5180,2025-06-16 15:29:29+00:00,0.0
3126,2025-06-16,15:29:52,Programma 1,190-275,3,Batch,5056,*,4875-9999,5127,2025-06-16 15:29:52+00:00,-1.0
3148,2025-06-16,15:30:03,Programma 1,190-275,1,Batch,4893,*,4875-9999,5103,2025-06-16 15:30:03+00:00,0.0
3181,2025-06-16,15:30:16,Programma 1,190-275,2,Batch,5070,*,4875-9999,5070,2025-06-16 15:30:16+00:00,-3.0
3225,2025-06-16,15:30:39,Programma 1,190-275,3,Batch,5077,*,4875-9999,5026,2025-06-16 15:30:39+00:00,-1.0
3245,2025-06-16,15:30:50,Programma 1,190-275,1,Batch,4995,*,4875-9999,5006,2025-06-16 15:30:50+00:00,-1.0
3282,2025-06-16,15:31:08,Programma 1,190-275,2,Batch,5043,*,4875-9999,4966,2025-06-16 15:31:08+00:00,0.0
3332,2025-06-16,15:31:31,Programma 1,190-275,3,Batch,5011,*,4875-9999,4911,2025-06-16 15:31:31+00:00,-1.0
3351,2025-06-16,15:31:41,Programma 1,190-275,1,Batch,4964,*,4875-9999,4890,2025-06-16 15:31:41+00:00,0.0
3381,2025-06-16,15:31:55,Programma 1,190-275,2,Batch,4960,*,4875-9999,4860,2025-06-16 15:31:55+00:00,0.0
3420,2025-06-16,15:32:12,Programma 1,190-275,3,Batch,4924,*,4875-9999,4819,2025-06-16 15:32:12+00:00,0.0
3442,2025-06-16,15:32:20,Programma 1,190-275,1,Batch,5069,*,4875-9999,4797,2025-06-16 15:32:20+00:00,-1.0
3468,2025-06-16,15:32:32,Programma 1,190-275,2,Batch,4937,*,4875-9999,4773,2025-06-16 15:32:32+00:00,0.0
3505,2025-06-16,15:32:49,Programma 1,190-275,3,Batch,4885,*,4875-9999,4733,2025-06-16 15:32:49+00:00,0.0
3533,2025-06-16,15:33:03,Programma 1,190-275,1,Batch,4885,*,4875-9999,4704,2025-06-16 15:33:03+00:00,0.0
3551,2025-06-16,15:33:12,Programma 1,190-275,2,Batch,4948,*,4875-9999,4684,2025-06-16 15:33:12+00:00,-1.0
3596,2025-06-16,15:33:39,Programma 1,190-275,3,Batch,4952,*,4875-9999,4637,2025-06-16 15:33:39+00:00,0.0
3616,2025-06-16,15:33:49,Programma 1,190-275,1,Batch,4884,*,4875-9999,4615,2025-06-16 15:33:49+00:00,-1.0
3648,2025-06-16,15:34:05,Programma 1,190-275,2,Batch,4987,*,4875-9999,4578,2025-06-16 15:34:05+00:00,0.0
3699,2025-06-16,15:34:27,Programma 1,190-275,3,Batch,5012,*,4875-9999,4525,2025-06-16 15:34:27+00:00,0.0
3718,2025-06-16,15:34:36,Programma 1,190-275,1,Batch,5041,*,4875-9999,4506,2025-06-16 15:34:36+00:00,-1.0
3737,2025-06-16,15:34:47,Programma 1,190-275,2,Batch,4899,*,4875-9999,4481,2025-06-16 15:34:47+00:00,-1.0
3791,2025-06-16,15:35:15,Programma 1,190-275,3,Batch,4880,*,4875-9999,4425,2025-06-16 15:35:15+00:00,0.0
3818,2025-06-16,15:35:30,Programma 1,190-275,1,Batch,5053,*,4875-9999,4397,2025-06-16 15:35:30+00:00,0.0
3836,2025-06-16,15:35:39,Programma 1,190-275,2,Batch,4991,*,4875-9999,4376,2025-06-16 15:35:39+00:00,-1.0
3893,2025-06-16,15:36:08,Programma 1,190-275,3,Batch,4971,*,4875-9999,4321,2025-06-16 15:36:08+00:00,0.0
3919,2025-06-16,15:36:19,Programma 1,190-275,1,Batch,4980,*,4875-9999,4294,2025-06-16 15:36:19+00:00,0.0
3941,2025-06-16,15:36:28,Programma 1,190-275,2,Batch,4910,*,4875-9999,4271,2025-06-16 15:36:28+00:00,-1.0
3991,2025-06-16,15:36:50,Programma 1,190-275,3,Batch,4896,*,4875-9999,4222,2025-06-16 15:36:50+00:00,0.0
4010,2025-06-16,15:37:01,Programma 1,190-275,1,Batch,4921,*,4875-9999,4200,2025-06-16 15:37:01+00:00,-1.0
4029,2025-06-16,15:37:10,Programma 1,190-275,2,Batch,4923,*,4875-9999,4181,2025-06-16 15:37:10+00:00,-1.0
4082,2025-06-16,15:37:33,Programma 1,190-275,3,Batch,4983,*,4875-9999,4128,2025-06-16 15:37:33+00:00,-2.0
4108,2025-06-16,15:37:48,Programma 1,190-275,1,Batch,4996,*,4875-9999,4100,2025-06-16 15:37:48+00:00,-1.0
4122,2025-06-16,15:37:54,Programma 1,190-275,2,Batch,4902,*,4875-9999,4086,2025-06-16 15:37:54+00:00,0.0
4179,2025-06-16,15:38:18,Programma 1,190-275,3,Batch,5039,*,4875-9999,4025,2025-06-16 15:38:18+00:00,-1.0
4202,2025-06-16,15:38:31,Programma 1,190-275,1,Batch,4984,*,4875-9999,4000,2025-06-16 15:38:31+00:00,-1.0
4211,2025-06-16,15:38:37,Programma 1,190-275,2,Batch,4914,*,4875-9999,3991,2025-06-16 15:38:37+00:00,0.0
4269,2025-06-16,15:39:03,Programma 1,190-275,3,Batch,4973,*,4875-9999,3929,2025-06-16 15:39:03+00:00,0.0
4295,2025-06-16,15:39:15,Programma 1,190-275,1,Batch,5004,*,4875-9999,3903,2025-06-16 15:39:15+00:00,-1.0
4304,2025-06-16,15:39:19,Programma 1,190-275,2,Batch,4878,*,4875-9999,3894,2025-06-16 15:39:19+00:00,0.0
4350,2025-06-16,15:39:43,Programma 1,190-275,3,Batch,5010,*,4875-9999,3848,2025-06-16 15:39:43+00:00,-2.0
4382,2025-06-16,15:40:01,Programma 1,190-275,1,Batch,5067,*,4875-9999,3816,2025-06-16 15:40:01+00:00,-1.0
4387,2025-06-16,15:40:03,Programma 1,190-275,2,Batch,4961,*,4875-9999,3810,2025-06-16 15:40:03+00:00,-1.0
4435,2025-06-16,15:40:25,Programma 1,190-275,3,Batch,4954,*,4875-9999,3762,2025-06-16 15:40:25+00:00,-1.0
4474,2025-06-16,15:40:43,Programma 1,190-275,2,Batch,4877,*,4875-9999,3720,2025-06-16 15:40:43+00:00,0.0
4475,2025-06-16,15:40:43,Programma 1,190-275,1,Batch,5023,*,4875-9999,3719,2025-06-16 15:40:43+00:00,0.0
4523,2025-06-16,15:41:12,Programma 1,190-275,3,Batch,5005,*,4875-9999,3669,2025-06-16 15:41:12+00:00,0.0
4561,2025-06-16,15:41:30,Programma 1,190-275,2,Batch,5083,*,4875-9999,3631,2025-06-16 15:41:30+00:00,0.0
4565,2025-06-16,15:41:31,Programma 1,190-275,1,Batch,4925,*,4875-9999,3625,2025-06-16 15:41:31+00:00,-1.0
4618,2025-06-16,15:41:55,Programma 1,190-275,3,Batch,4911,*,4875-9999,3572,2025-06-16 15:41:55+00:00,-1.0
4668,2025-06-16,15:42:18,Programma 1,190-275,2,Batch,4970,*,4875-9999,3520,2025-06-16 15:42:18+00:00,0.0
4669,2025-06-16,15:42:18,Programma 1,190-275,1,Batch,4952,*,4875-9999,3519,2025-06-16 15:42:18+00:00,-1.0
4712,2025-06-16,15:42:39,Programma 1,190-275,3,Batch,4994,*,4875-9999,3476,2025-06-16 15:42:39+00:00,0.0
4762,2025-06-16,15:43:00,Programma 1,190-275,2,Batch,4930,*,4875-9999,3424,2025-06-16 15:43:00+00:00,-1.0
4763,2025-06-16,15:43:01,Programma 1,190-275,1,Batch,4957,*,4875-9999,3423,2025-06-16 15:43:01+00:00,0.0
4810,2025-06-16,15:43:20,Programma 1,190-275,3,Batch,4962,*,4875-9999,3375,2025-06-16 15:43:20+00:00,-1.0
4848,2025-06-16,15:43:38,Programma 1,190-275,2,Batch,5010,*,4875-9999,3335,2025-06-16 15:43:38+00:00,-1.0
4854,2025-06-16,15:43:40,Programma 1,190-275,1,Batch,5028,*,4875-9999,3331,2025-06-16 15:43:40+00:00,0.0
4889,2025-06-16,15:43:54,Programma 1,190-275,3,Batch,4989,*,4875-9999,3296,2025-06-16 15:43:54+00:00,-1.0
4929,2025-06-16,15:44:11,Programma 1,190-275,2,Batch,4899,*,4875-9999,3256,2025-06-16 15:44:11+00:00,0.0
4931,2025-06-16,15:44:12,Programma 1,190-275,1,Batch,4904,*,4875-9999,3252,2025-06-16 15:44:12+00:00,0.0
4968,2025-06-16,15:44:28,Programma 1,190-275,3,Batch,4883,*,4875-9999,3213,2025-06-16 15:44:28+00:00,-1.0
5000,2025-06-16,15:44:42,Programma 1,190-275,2,Batch,4933,*,4875-9999,3179,2025-06-16 15:44:42+00:00,-1.0
5001,2025-06-16,15:44:43,Programma 1,190-275,1,Batch,4912,*,4875-9999,3178,2025-06-16 15:44:43+00:00,0.0
5033,2025-06-16,15:44:59,Programma 1,190-275,3,Batch,4933,*,4875-9999,3140,2025-06-16 15:44:59+00:00,0.0
5075,2025-06-16,15:45:17,Programma 1,190-275,2,Batch,5033,*,4875-9999,3091,2025-06-16 15:45:17+00:00,0.0
5078,2025-06-16,15:45:18,Programma 1,190-275,1,Batch,5033,*,4875-9999,3088,2025-06-16 15:45:18+00:00,0.0
5114,2025-06-16,15:45:32,Programma 1,190-275,3,Batch,4899,*,4875-9999,3050,2025-06-16 15:45:32+00:00,-1.0
5158,2025-06-16,15:45:50,Programma 1,190-275,2,Batch,4880,*,4875-9999,3004,2025-06-16 15:45:50+00:00,0.0
5159,2025-06-16,15:45:51,Programma 1,190-275,1,Batch,4925,*,4875-9999,2997,2025-06-16 15:45:51+00:00,-1.0
5199,2025-06-16,15:46:10,Programma 1,190-275,3,Batch,5044,*,4875-9999,2949,2025-06-16 15:46:10+00:00,0.0
5233,2025-06-16,15:46:25,Programma 1,190-275,2,Batch,4936,*,4875-9999,2908,2025-06-16 15:46:25+00:00,-1.0
5238,2025-06-16,15:46:27,Programma 1,190-275,1,Batch,4953,*,4875-9999,2904,2025-06-16 15:46:27+00:00,0.0
5270,2025-06-16,15:46:41,Programma 1,190-275,3,Batch,4885,*,4875-9999,2872,2025-06-16 15:46:41+00:00,0.0
5311,2025-06-16,15:46:59,Programma 1,190-275,2,Batch,4892,*,4875-9999,2829,2025-06-16 15:46:59+00:00,-1.0
5315,2025-06-16,15:47:01,Programma 1,190-275,1,Batch,4885,*,4875-9999,2824,2025-06-16 15:47:01+00:00,-1.0
5353,2025-06-16,15:47:17,Programma 1,190-275,3,Batch,4971,*,4875-9999,2780,2025-06-16 15:47:17+00:00,0.0
5394,2025-06-16,15:47:34,Programma 1,190-275,2,Batch,4890,*,4875-9999,2737,2025-06-16 15:47:34+00:00,0.0
5396,2025-06-16,15:47:36,Programma 1,190-275,1,Batch,4957,*,4875-9999,2733,2025-06-16 15:47:36+00:00,0.0
5426,2025-06-16,15:47:49,Programma 1,190-275,3,Batch,4945,*,4875-9999,2697,2025-06-16 15:47:49+00:00,0.0
5470,2025-06-16,15:48:06,Programma 1,190-275,2,Batch,4994,*,4875-9999,2653,2025-06-16 15:48:06+00:00,-1.0
5475,2025-06-16,15:48:08,Programma 1,190-275,1,Batch,5001,*,4875-9999,2649,2025-06-16 15:48:08+00:00,0.0
5501,2025-06-16,15:48:19,Programma 1,190-275,3,Batch,4964,*,4875-9999,2622,2025-06-16 15:48:19+00:00,0.0
5539,2025-06-16,15:48:36,Programma 1,190-275,2,Batch,4983,*,4875-9999,2581,2025-06-16 15:48:36+00:00,-1.0
5548,2025-06-16,15:48:39,Programma 1,190-275,1,Batch,5068,*,4875-9999,2573,2025-06-16 15:48:39+00:00,-1.0
5569,2025-06-16,15:48:49,Programma 1,190-275,3,Batch,5077,*,4875-9999,2550,2025-06-16 15:48:49+00:00,0.0
5610,2025-06-16,15:49:08,Programma 1,190-275,2,Batch,5087,*,4875-9999,2505,2025-06-16 15:49:08+00:00,0.0
5617,2025-06-16,15:49:11,Programma 1,190-275,1,Batch,4910,*,4875-9999,2492,2025-06-16 15:49:11+00:00,-1.0
5640,2025-06-16,15:49:19,Programma 1,190-275,3,Batch,4964,*,4875-9999,2472,2025-06-16 15:49:19+00:00,-2.0
5684,2025-06-16,15:49:41,Programma 1,190-275,2,Batch,4908,*,4875-9999,2424,2025-06-16 15:49:41+00:00,0.0
5689,2025-06-16,15:49:43,Programma 1,190-275,1,Batch,4979,*,4875-9999,2419,2025-06-16 15:49:43+00:00,-1.0
5720,2025-06-16,15:49:56,Programma 1,190-275,3,Batch,5009,*,4875-9999,2386,2025-06-16 15:49:56+00:00,-1.0
5762,2025-06-16,15:50:15,Programma 1,190-275,2,Batch,4886,*,4875-9999,2342,2025-06-16 15:50:15+00:00,0.0
5770,2025-06-16,15:50:18,Programma 1,190-275,1,Batch,5127,*,4875-9999,2334,2025-06-16 15:50:18+00:00,0.0
5789,2025-06-16,15:50:25,Programma 1,190-275,3,Batch,5048,*,4875-9999,2315,2025-06-16 15:50:25+00:00,-1.0
5836,2025-06-16,15:50:45,Programma 1,190-275,2,Batch,4962,*,4875-9999,2264,2025-06-16 15:50:45+00:00,0.0
5840,2025-06-16,15:50:46,Programma 1,190-275,1,Batch,4883,*,4875-9999,2261,2025-06-16 15:50:46+00:00,0.0
5862,2025-06-16,15:50:58,Programma 1,190-275,3,Batch,4948,*,4875-9999,2236,2025-06-16 15:50:58+00:00,0.0
5912,2025-06-16,15:51:18,Programma 1,190-275,2,Batch,5013,*,4875-9999,2188,2025-06-16 15:51:18+00:00,0.0
5916,2025-06-16,15:51:19,Programma 1,190-275,1,Batch,4975,*,4875-9999,2185,2025-06-16 15:51:19+00:00,0.0
5932,2025-06-16,15:51:26,Programma 1,190-275,3,Batch,4876,*,4875-9999,2166,2025-06-16 15:51:26+00:00,-1.0
5985,2025-06-16,15:51:48,Programma 1,190-275,2,Batch,5115,*,4875-9999,2111,2025-06-16 15:51:48+00:00,0.0
5986,2025-06-16,15:51:48,Programma 1,190-275,1,Batch,5008,*,4875-9999,2110,2025-06-16 15:51:48+00:00,-1.0
6011,2025-06-16,15:51:58,Programma 1,190-275,3,Batch,5028,*,4875-9999,2081,2025-06-16 15:51:58+00:00,-1.0
6063,2025-06-16,15:52:20,Programma 1,190-275,2,Batch,5052,*,4875-9999,2027,2025-06-16 15:52:20+00:00,-1.0
6067,2025-06-16,15:52:21,Programma 1,190-275,1,Batch,4905,*,4875-9999,2026,2025-06-16 15:52:21+00:00,0.0
6089,2025-06-16,15:52:30,Programma 1,190-275,3,Batch,4878,*,4875-9999,2001,2025-06-16 15:52:30+00:00,0.0
6138,2025-06-16,15:52:50,Programma 1,190-275,1,Batch,4888,*,4875-9999,1952,2025-06-16 15:52:50+00:00,-1.0
6142,2025-06-16,15:52:52,Programma 1,190-275,2,Batch,5077,*,4875-9999,1948,2025-06-16 15:52:52+00:00,-1.0
6168,2025-06-16,15:53:02,Programma 1,190-275,3,Batch,4972,*,4875-9999,1920,2025-06-16 15:53:02+00:00,0.0
6220,2025-06-16,15:53:24,Programma 1,190-275,1,Batch,5105,*,4875-9999,1864,2025-06-16 15:53:24+00:00,0.0
6222,2025-06-16,15:53:24,Programma 1,190-275,2,Batch,5075,*,4875-9999,1865,2025-06-16 15:53:24+00:00,0.0
6242,2025-06-16,15:53:33,Programma 1,190-275,3,Batch,4905,*,4875-9999,1837,2025-06-16 15:53:33+00:00,-1.0
6292,2025-06-16,15:53:56,Programma 1,190-275,2,Batch,4989,*,4875-9999,1783,2025-06-16 15:53:56+00:00,0.0
6293,2025-06-16,15:53:56,Programma 1,190-275,1,Batch,5035,*,4875-9999,1782,2025-06-16 15:53:56+00:00,-1.0
6316,2025-06-16,15:54:07,Programma 1,190-275,3,Batch,5031,*,4875-9999,1757,2025-06-16 15:54:07+00:00,-1.0
6368,2025-06-16,15:54:29,Programma 1,190-275,1,Batch,5075,*,4875-9999,1699,2025-06-16 15:54:29+00:00,-1.0
6365,2025-06-16,15:54:29,Programma 1,190-275,2,Batch,5012,*,4875-9999,1702,2025-06-16 15:54:29+00:00,0.0
6393,2025-06-16,15:54:42,Programma 1,190-275,3,Batch,5008,*,4875-9999,1672,2025-06-16 15:54:42+00:00,0.0
6444,2025-06-16,15:55:03,Programma 1,190-275,2,Batch,5045,*,4875-9999,1621,2025-06-16 15:55:03+00:00,0.0
6447,2025-06-16,15:55:03,Programma 1,190-275,1,Batch,5006,*,4875-9999,1618,2025-06-16 15:55:03+00:00,-1.0
6480,2025-06-16,15:55:17,Programma 1,190-275,3,Batch,5081,*,4875-9999,1581,2025-06-16 15:55:17+00:00,0.0
6525,2025-06-16,15:55:37,Programma 1,190-275,2,Batch,5047,*,4875-9999,1534,2025-06-16 15:55:37+00:00,0.0
6533,2025-06-16,15:55:40,Programma 1,190-275,1,Batch,5060,*,4875-9999,1526,2025-06-16 15:55:40+00:00,-1.0
6564,2025-06-16,15:55:54,Programma 1,190-275,3,Batch,5125,*,4875-9999,1493,2025-06-16 15:55:54+00:00,0.0
6618,2025-06-16,15:56:17,Programma 1,190-275,2,Batch,4881,*,4875-9999,1436,2025-06-16 15:56:17+00:00,0.0
6639,2025-06-16,15:56:28,Programma 1,190-275,1,Batch,5014,*,4875-9999,1413,2025-06-16 15:56:28+00:00,-1.0
6684,2025-06-16,15:56:48,Programma 1,190-275,3,Batch,4989,*,4875-9999,1363,2025-06-16 15:56:48+00:00,0.0
6756,2025-06-16,15:57:20,Programma 1,190-275,2,Batch,5074,*,4875-9999,1282,2025-06-16 15:57:20+00:00,0.0
6773,2025-06-16,15:57:28,Programma 1,190-275,1,Batch,5005,*,4875-9999,1263,2025-06-16 15:57:28+00:00,0.0
6800,2025-06-16,15:57:38,Programma 1,190-275,3,Batch,5037,*,4875-9999,1236,2025-06-16 15:57:38+00:00,-1.0
6883,2025-06-16,15:58:16,Programma 1,190-275,2,Batch,4959,*,4875-9999,1146,2025-06-16 15:58:16+00:00,0.0
6895,2025-06-16,15:58:21,Programma 1,190-275,1,Batch,5061,*,4875-9999,1132,2025-06-16 15:58:21+00:00,0.0
6919,2025-06-16,15:58:32,Programma 1,190-275,3,Batch,4962,*,4875-9999,1106,2025-06-16 15:58:32+00:00,0.0
6981,2025-06-16,15:58:57,Programma 1,190-275,2,Batch,5098,*,4875-9999,1044,2025-06-16 15:58:57+00:00,0.0
6991,2025-06-16,15:59:02,Programma 1,190-275,1,Batch,4885,*,4875-9999,1035,2025-06-16 15:59:02+00:00,0.0
7005,2025-06-16,15:59:10,Programma 1,190-275,3,Batch,5032,*,4875-9999,1017,2025-06-16 15:59:10+00:00,-1.0
7072,2025-06-16,15:59:44,Programma 1,190-275,2,Batch,5121,*,4875-9999,945,2025-06-16 15:59:44+00:00,0.0
7083,2025-06-16,15:59:49,Programma 1,190-275,1,Batch,5110,*,4875-9999,934,2025-06-16 15:59:49+00:00,-1.0
7105,2025-06-16,15:59:59,Programma 1,190-275,3,Batch,5125,*,4875-9999,909,2025-06-16 15:59:59+00:00,-1.0
7181,2025-06-16,16:00:31,Programma 1,190-275,2,Batch,5142,*,4875-9999,831,2025-06-16 16:00:31+00:00,0.0
7187,2025-06-16,16:00:33,Programma 1,190-275,1,Batch,4890,*,4875-9999,825,2025-06-16 16:00:33+00:00,0.0
7219,2025-06-16,16:00:48,Programma 1,190-275,3,Batch,4925,*,4875-9999,789,2025-06-16 16:00:48+00:00,-1.0
7352,2025-06-16,16:01:48,Programma 1,190-275,2,Batch,4911,*,4875-9999,650,2025-06-16 16:01:48+00:00,0.0
7356,2025-06-16,16:01:49,Programma 1,190-275,1,Batch,4886,*,4875-9999,644,2025-06-16 16:01:49+00:00,-1.0
7392,2025-06-16,16:02:07,Programma 1,190-275,3,Batch,5059,*,4875-9999,602,2025-06-16 16:02:07+00:00,-1.0
7500,2025-06-16,16:02:57,Programma 1,190-275,2,Batch,5004,*,4875-9999,492,2025-06-16 16:02:57+00:00,0.0
7505,2025-06-16,16:02:59,Programma 1,190-275,1,Batch,4932,*,4875-9999,485,2025-06-16 16:02:59+00:00,0.0
7533,2025-06-16,16:04:01,Programma 1,190-275,3,Batch,4965,*,4875-9999,457,2025-06-16 16:04:01+00:00,-9.0
7632,2025-06-16,16:05:11,Programma 1,190-275,2,Batch,5105,*,4875-9999,358,2025-06-16 16:05:11+00:00,-2.0
7652,2025-06-16,16:05:21,Programma 1,190-275,1,Batch,5101,*,4875-9999,340,2025-06-16 16:05:21+00:00,0.0
7677,2025-06-16,16:05:39,Programma 1,190-275,3,Batch,5025,*,4875-9999,311,2025-06-16 16:05:39+00:00,-1.0
7855,2025-06-16,16:07:34,Programma 1,190-275,2,Batch,4885,*,4875-9999,120,2025-06-16 16:07:34+00:00,-1.0
7874,2025-06-16,16:07:47,Programma 1,190-275,1,Batch,4983,*,4875-9999,93,2025-06-16 16:07:47+00:00,-1.0
7881,2025-06-16,16:08:00,Programma 1,190-275,3,Batch,4918,*,4875-9999,71,2025-06-16 16:08:00+00:00,0.0
